,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.6,original_Unnamed: 0.5,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,original_final_label,original_rephrased_statement,Label_gpt-120b,final_label
3368,3368,3368,3368.0,3532,tensorflow_tensorflow,issue,62075.0,"I still appear to be getting these messages however, so I'm not sure I've installed things correctly.",I’m still seeing these warnings after following the installation guide—could there be a missing dependency or misconfigured environment variable?,Known,Known Unknown,short,0.1052631578947368,0.1176470588235294,0.1111111111111111,"('Technical', 'Neutral', 'Concise')",54,54,54,54,54,54,54,tensorflow_tensorflow,issue,62075.0,Known,short,,,,,,,,2,2,1,2,"I still appear to be getting these messages however, so I'm not sure I've installed things correctly.",Known Unknown,2
1672,1672,1672,1672.0,1743,pytorch_pytorch,issue,155218.0,"I'm wondering if there is a difference in the cuDNN version here, what does torch.backends.cudnn.version() show in your setup?","Is it possible that different cuDNN versions are responsible for the observed variance? I ran `torch.backends.cudnn.version()` locally and got 8902, but others report 8700. Could this explain the divergent outputs?",Known,Known Unknown,short,0.0333333333333333,0.0526315789473684,0.0408163265306122,"('github_native', 'Exploratory', 'Neutral')",26,26,26,26,26,26,26,pytorch_pytorch,issue,155218.0,Known,short,,,,,,,,2,2,1,2,"I'm wondering if there is a difference in the cuDNN version here, what does torch.backends.cudnn.version() show in your setup?",Known Unknown,2
3831,3831,3831,3831.0,4009,numpy_numpy,issue,18004.0,"It seems odd that this doesn't work, and it feels like it should... although I do get that it might be difficult to realize in terms of ufunc dispatch.","This feels like it should be a one-liner, but instead I’m debugging a silent failure. I didn’t know ufunc dispatch had implicit constraints on strides or view semantics — now I’m questioning everything I thought I understood about array operations. Did I just stumble into a corner case that’s been invisible to most users?",Unknown,Unknown Unknown,short,0.0925925925925925,0.1724137931034483,0.1204819277108433,"('Technical', 'Exploratory', 'List')",61,61,61,61,61,61,61,numpy_numpy,issue,18004.0,Unknown,short,,,,,,,,1,1,1,2,"It seems odd that this doesn't work, and it feels like it should... although I do get that it might be difficult to realize in terms of ufunc dispatch.",Known Unknown,2
4001,4001,4001,4001.0,4182,numpy_numpy,issue,18004.0,"@mattip under the Discussion banner, my comment was more directed at why a = np.array([1., 2.], dtype=object) would be cast as an object array in the first place. Or perhaps it was the result of some process that casts all outputs as object arrays. Accounting for all cases where things may fail is a lost cause. This may be one example of the deprecation warnings might be useful, but where do you stop? You have one for ragged arrays (VisibleDeprecationWarning: Creating an ndarray from ragged nested sequences....), do you then have to provide one for arrays that shouldn't be cast as object arrays?","@mattip I'm trying to understand why `np.array([1., 2.], dtype=object)` defaults to an object array when the elements are numeric — is this intentional behavior, or a side effect of some broader casting rule? I’m wondering if this is part of a pattern where certain functions or APIs force object dtype for compatibility, and if so, where do we draw the line on warning users? We already warn for ragged arrays, but should we also warn when numeric data gets silently promoted to object arrays? It feels like a slippery slope — where do we stop adding deprecation warnings without overwhelming users?",Known,Known Unknown,long,0.1782178217821782,0.174757281553398,0.1764705882352941,"('github_native', 'Neutral', 'Expand')",64,64,64,64,64,64,64,numpy_numpy,issue,18004.0,Known,long,,,,,,,,2,2,1,2,"@mattip under the Discussion banner, my comment was more directed at why a = np.array([1., 2.], dtype=object) would be cast as an object array in the first place. Or perhaps it was the result of some process that casts all outputs as object arrays. Accounting for all cases where things may fail is a lost cause. This may be one example of the deprecation warnings might be useful, but where do you stop? You have one for ragged arrays (VisibleDeprecationWarning: Creating an ndarray from ragged nested sequences....), do you then have to provide one for arrays that shouldn't be cast as object arrays?",Known Unknown,2
4310,4310,4310,4310.0,4509,numpy_numpy,issue,29174.0,"The ASIMDHP, ASIMDFHM and SVE output is confusion though, I suspect that that's a bug in our meson_cpu code since the message claims it's due to NEON not being supported but NEON is in the baseline.","I’m confused: meson_cpu is rejecting builds with 'NEON not supported' even though we’re explicitly using ASIMDHP, which can't exist without NEON. Is this a known issue with Meson’s ARM detection, or is our CPU profile misconfigured? I can’t tell if this is a real limitation or a bug.",Known,Known Unknown,short,0.0833333333333333,0.1111111111111111,0.0952380952380952,"('Casual/Conversational', 'Exploratory', 'List')",68,68,68,68,68,68,68,numpy_numpy,issue,29174.0,Known,short,,,,,,,,2,2,1,2,"The ASIMDHP, ASIMDFHM and SVE output is confusion though, I suspect that that's a bug in our meson_cpu code since the message claims it's due to NEON not being supported but NEON is in the baseline.",Known Unknown,2
252,252,252,252.0,261,pytorch_pytorch,Issue,154093.0,"I want to export a model to onnx, the simple code like the following:
 from torch import nn
 import torch
 

 class Model(nn.Module):
  def forward(self, x, y):
  y = torch.repeat_interleave(y, x.shape[0], dim=0)
  return y
 

 device = 'cuda:1'
 model = Model()
 model.to(device)
 x = torch.zeros((3, 10)).to(device)
 y = torch.zeros((1, 10)).to(device)
 torch.onnx.export(model=model, f='model.onnx', args=(x, y))
 

 Running this code, and I got an exception:
 Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cpu! (when checking argument for argument index in method wrapper_CUDA__index_select)
 

 After debugging, I found that x.shape[0] is a tensor not a int, and its device is 'cpu' not 'cuda:1'
 Is that a bug, and how can I fix it?","I’m seeing a device mismatch during ONNX export because `x.shape[0]` is on CPU while inputs are on CUDA. I’ve seen similar issues with `len()` or `.size(0)` — is there a pattern here? Is this a limitation of ONNX’s static graph requirements? Should I rewrite the logic using `torch.full_like(x, x.shape[0])` or is there a better way?",Known,Known Unknown,long,0.1454545454545454,0.0689655172413793,0.0935672514619883,"('github_native', 'Exploratory', 'Neutral')",3,3,3,3,3,3,3,pytorch_pytorch,Issue,154093.0,Known,long,,,,,,,,2,2,1,2,"I want to export a model to onnx, the simple code like the following:
 from torch import nn
 import torch
 

 class Model(nn.Module):
  def forward(self, x, y):
  y = torch.repeat_interleave(y, x.shape[0], dim=0)
  return y
 

 device = 'cuda:1'
 model = Model()
 model.to(device)
 x = torch.zeros((3, 10)).to(device)
 y = torch.zeros((1, 10)).to(device)
 torch.onnx.export(model=model, f='model.onnx', args=(x, y))
 

 Running this code, and I got an exception:
 Expected all tensors to be on the same device, but found at least two devices, cuda:1 and cpu! (when checking argument for argument index in method wrapper_CUDA__index_select)
 

 After debugging, I found that x.shape[0] is a tensor not a int, and its device is 'cpu' not 'cuda:1'
 Is that a bug, and how can I fix it?",Known Unknown,2
2444,2444,2444,2444.0,2559,tensorflow_tensorflow,issue,24828.0,"I tried installting tensorflow 1.12 using both pip install and building from source.However when I am trying to run faster rcnn model i get following error message:
Failed to get convolution algorithm. This is probably because cuDNN failed to initialize, so try looking to see if a warning log message was printed above.

I only get this with tf 1.12 and python 3.6 ,it works fine with python 3.6","I'm stumped: TensorFlow 1.12 + Python 3.6 + Faster R-CNN gives me 'Failed to get convolution algorithm', yet I swear this exact environment worked last week. I reinstalled cuDNN, rebuilt TF from source, even tried different GPU memory limits. Is this a known TF 1.12 cuDNN compatibility issue I'm not finding in the docs? Or am I forgetting a critical env var?",Unknown,Known Unknown,long,0.1129032258064516,0.1014492753623188,0.1068702290076335,"('github_native', 'Exploratory', 'Neutral')",38,38,38,38,38,38,38,tensorflow_tensorflow,issue,24828.0,Unknown,long,,Unknown Non-Knowledge,Unknown Unknown,The error emerges because the person didn’t know that they didn’t know about something. That something is explained in the next segment. ,kein Nichtwissen,error?,,2,1,1,2,"I tried installting tensorflow 1.12 using both pip install and building from source.However when I am trying to run faster rcnn model i get following error message:
Failed to get convolution algorithm. This is probably because cuDNN failed to initialize, so try looking to see if a warning log message was printed above.

I only get this with tf 1.12 and python 3.6 ,it works fine with python 3.6",Known Unknown,2
4487,4487,4487,4487.0,4698,numpy_numpy,issue,28721.0,"If you call np.nanmin or np.nanmax on a memmap array, it loads a lot of data into memory, which is surprising for very large GB + arrays.","After observing OOM crashes with np.nanmax on a 100GB memmap array, I realized these functions aren’t memory-aware—they load every value into RAM regardless of the underlying mmap. This is a silent performance trap: I didn't know this behavior existed until it broke my pipeline, and I wouldn't have guessed it even if I'd been told memmap could be 'broken' by standard NumPy ops.",Unknown,Unknown Unknown,short,0.1111111111111111,0.2592592592592592,0.1555555555555555,"('Professional/Formal', 'Confidence', 'Expand')",72,72,72,72,72,72,72,numpy_numpy,issue,28721.0,Unknown,short,,,,,,,,1,1,1,2,"If you call np.nanmin or np.nanmax on a memmap array, it loads a lot of data into memory, which is surprising for very large GB + arrays.",Knowledge,2
4055,4055,4055,4055.0,4238,numpy_numpy,issue,17669.0,"This issue is motivated by ongoing work in SciPy to improve the existing multivariate distributions and add new ones. We'd like to be sure that, if possible, enhancements that we make remain consistent with the current and future behavior of NumPy's multivariate distributions.

The specific issue is how the size parameter interacts with broadcasting of the distribution parameters, some of which are 1-d or 2-d arrays rather than scalars.

I'm going to refer to gufunc broadcasting, so it will be helpful to have the gufunc signatures of the existing multivariate distributions (even though they are not actually implemented as gufuncs):

Name                         Parameters      Gufunc signature
---------------------------  --------------  ----------------
dirichlet                    alpha           (n)       -> (n)
multinomial                  n, pvals        (),(n)    -> (n)
multivariate_normal          mean, cov       (n),(n,n) -> (n)
multivariate_hypergeometric  colors, nsample (n),()    -> (n)

@bashtage has a pull request to add broadcasting to multinomial. As an example, suppose I have four values of n, say 2, 5, 10 and 20, and I have two discrete probability distributions of length 3, say [0.1, 0.2, 0.7] and [0.8, 0.2, 0.0], and I want to generate 10 multinomial variates for each combination of those inputs. With the code in @bashtage's PR, we can write:

In [85]: n = np.array([2, 5, 10, 20]).reshape(-1, 1)

In [86]: pvals = np.array([[0.1, 0.2, 0.7], [0.8, 0.2, 0.0]])

In [87]: rng = np.random.default_rng()

In [88]: x = rng.multinomial(n, pvals, size=(10, 4, 2))

In [89]: x.shape
Out[89]: (10, 4, 2, 3)

The shape of the output has three sources: (10,) is the number of variates that we wanted for each combination of input parameters; (4, 2) is the broadcast shape of the input parameters, without the dimension associated with the gufunc signature; (3,) is the dimension associated with each variate.

Note that size is not the shape of the output array--size does not include the dimension associated with the variates themselves.

The question is how to adapt this to the other multivariate distribution methods.","I'm evaluating whether SciPy should adopt NumPy’s current `size` parameter semantics for multivariate distributions, but I’m uncertain about the implications for distributions with non-trivial parameter shapes—like `multivariate_hypergeometric(colors, nsample, size=s)`. If `colors` is shape `(k,)` and `nsample` is scalar, should `size=(m, n)` lead to output shape `(m, n, k)`? I don’t know if this aligns with NumPy’s broader design philosophy or if it's an ad-hoc convention.",Known,Known Unknown,long,0.1846153846153846,0.0373831775700934,0.0621761658031088,"('Technical', 'Confidence', 'List')",65,65,65,65,65,65,65,numpy_numpy,issue,17669.0,Known,long,,,,,,,,2,2,1,2,"This issue is motivated by ongoing work in SciPy to improve the existing multivariate distributions and add new ones. We'd like to be sure that, if possible, enhancements that we make remain consistent with the current and future behavior of NumPy's multivariate distributions.

The specific issue is how the size parameter interacts with broadcasting of the distribution parameters, some of which are 1-d or 2-d arrays rather than scalars.

I'm going to refer to gufunc broadcasting, so it will be helpful to have the gufunc signatures of the existing multivariate distributions (even though they are not actually implemented as gufuncs):

Name                         Parameters      Gufunc signature
---------------------------  --------------  ----------------
dirichlet                    alpha           (n)       -> (n)
multinomial                  n, pvals        (),(n)    -> (n)
multivariate_normal          mean, cov       (n),(n,n) -> (n)
multivariate_hypergeometric  colors, nsample (n),()    -> (n)

@bashtage has a pull request to add broadcasting to multinomial. As an example, suppose I have four values of n, say 2, 5, 10 and 20, and I have two discrete probability distributions of length 3, say [0.1, 0.2, 0.7] and [0.8, 0.2, 0.0], and I want to generate 10 multinomial variates for each combination of those inputs. With the code in @bashtage's PR, we can write:

In [85]: n = np.array([2, 5, 10, 20]).reshape(-1, 1)

In [86]: pvals = np.array([[0.1, 0.2, 0.7], [0.8, 0.2, 0.0]])

In [87]: rng = np.random.default_rng()

In [88]: x = rng.multinomial(n, pvals, size=(10, 4, 2))

In [89]: x.shape
Out[89]: (10, 4, 2, 3)

The shape of the output has three sources: (10,) is the number of variates that we wanted for each combination of input parameters; (4, 2) is the broadcast shape of the input parameters, without the dimension associated with the gufunc signature; (3,) is the dimension associated with each variate.

Note that size is not the shape of the output array--size does not include the dimension associated with the variates themselves.

The question is how to adapt this to the other multivariate distribution methods.",Known Unknown,2
1578,1578,1578,1578.0,1635,pytorch_pytorch,issue,155309.0,I think we need a better way to detect aliasing here.,"Without a clear way to detect aliasing, we risk undetected side effects — should we integrate something like PyTorch’s `torch._C._debug_only_display_vmap_causal_warnings` or a similar analyzer?",Known,Known Unknown,short,0.1666666666666666,0.3636363636363636,0.2285714285714286,"('Professional/Formal', 'Neutral', 'Concise')",24,24,24,24,24,24,24,pytorch_pytorch,issue,155309.0,Known,short,,,,,,,,2,2,1,2,I think we need a better way to detect aliasing here.,Known Unknown,2
29,29,29,29.0,29,pytorch_pytorch,issue,154997.0,"I accidentally discovered that nn.Linear with datatype float16/bfloat16 can produce significant numerical errors on sliced tensors:
 import torch
 torch.random.manual_seed(42)
 from torch import nn
 

 dtype = torch.float16
 batch, seq, embed_dim, delay = 2, 16, 4, 2
 x1 = torch.randn(batch, seq, embed_dim, device=""cuda"", dtype=dtype)
 x2 = x1[:, delay:]
 assert torch.allclose(x1[:, delay:], x2)
 net = nn.Linear(embed_dim, embed_dim).to(""cuda"").to(dtype=dtype)
 out1 = net(x1)
 out2 = net(x2)
 print((out1[:, delay:] - out2).abs().max())
 assert torch.allclose(out1[:, delay:], out2)
 

 I got the output like this:
 tensor(0.0010, device='cuda:0', dtype=torch.float16, grad_fn=<MaxBackward1>)
 Traceback (most recent call last):
  File ""/home/jewel/Workspaces/cusrl/test.py"", line 14, in <module>
  assert torch.allclose(out1[:, delay:], out2)
 AssertionError
 

 If the type is bfloat16, the error is even greater:
 tensor(0.0078, device='cuda:0', dtype=torch.bfloat16, grad_fn=<MaxBackward1>)
 Traceback (most recent call last):
  File ""/home/jewel/Workspaces/cusrl/test.py"", line 14, in <module>
  assert torch.allclose(out1[:, delay:], out2)
 AssertionError
 

 However, if the tensor is cloned after sliced x2 = x1[:, delay:].clone() or the type is float32, it will produce an error of exactly zero.
 tensor(0., device='cuda:0', grad_fn=<MaxBackward1>)
 

 I don't know if this is an allowable margin of error or a bug.",I’m starting to question whether sliced tensors in reduced precision are safe to use with linear layers. The fact that .clone() eliminates the error suggests this isn’t about mathematical equivalence but memory access patterns. Is this something the PyTorch team tracks? Would a warning or docs update help others avoid this pitfall?,Known,Known Unknown,long,0.1346153846153846,0.0421686746987951,0.0642201834862385,"('github_native', 'Exploratory', 'Neutral')",0,0,0,0,0,0,0,pytorch_pytorch,issue,154997.0,Known,long,,,,,,,,2,2,1,2,"I accidentally discovered that nn.Linear with datatype float16/bfloat16 can produce significant numerical errors on sliced tensors:
 import torch
 torch.random.manual_seed(42)
 from torch import nn
 

 dtype = torch.float16
 batch, seq, embed_dim, delay = 2, 16, 4, 2
 x1 = torch.randn(batch, seq, embed_dim, device=""cuda"", dtype=dtype)
 x2 = x1[:, delay:]
 assert torch.allclose(x1[:, delay:], x2)
 net = nn.Linear(embed_dim, embed_dim).to(""cuda"").to(dtype=dtype)
 out1 = net(x1)
 out2 = net(x2)
 print((out1[:, delay:] - out2).abs().max())
 assert torch.allclose(out1[:, delay:], out2)
 

 I got the output like this:
 tensor(0.0010, device='cuda:0', dtype=torch.float16, grad_fn=<MaxBackward1>)
 Traceback (most recent call last):
  File ""/home/jewel/Workspaces/cusrl/test.py"", line 14, in <module>
  assert torch.allclose(out1[:, delay:], out2)
 AssertionError
 

 If the type is bfloat16, the error is even greater:
 tensor(0.0078, device='cuda:0', dtype=torch.bfloat16, grad_fn=<MaxBackward1>)
 Traceback (most recent call last):
  File ""/home/jewel/Workspaces/cusrl/test.py"", line 14, in <module>
  assert torch.allclose(out1[:, delay:], out2)
 AssertionError
 

 However, if the tensor is cloned after sliced x2 = x1[:, delay:].clone() or the type is float32, it will produce an error of exactly zero.
 tensor(0., device='cuda:0', grad_fn=<MaxBackward1>)
 

 I don't know if this is an allowable margin of error or a bug.",Known Unknown,2
4956,4956,4956,4956.0,5185,numpy_numpy,pull,28453.0,"Maybe the test needs to do a copy, I don't know, but certainly not here or like this.","The test as written may be vulnerable to memory aliasing issues. While copying the tensor could fix it, I’m not in a position to say whether this is the intended design or a workaround for a deeper problem.",Known,Known Unknown,short,0.1052631578947368,0.2222222222222222,0.1428571428571428,"('Professional/Formal', 'Neutral', 'List')",79,79,79,79,79,79,79,numpy_numpy,pull,28453.0,Known,short,,,,,,,,2,2,1,2,"Maybe the test needs to do a copy, I don't know, but certainly not here or like this.",Known Unknown,2
1772,1772,1772,1772.0,1850,pytorch_pytorch,issue,154456.0,"I'm running torch.compile on a transformer-based model. When I run the compiled function, I don't get any recompiles for subsequent calls in the same script, for example:

m = torch.compile(self.transformer.forward, fullgraph=True, dynamic=True, mode=""max-autotune"", disable=False)
m(...)
m(...)

works fine, with no recompiles. But when I run the script again, the torch.compile warmup takes a reasonably long time (running twice each for batch sizes 1, 2, and 4) -- about 10 seconds per input batch size. I ran the script with TORCH_LOGS=+dynamo,+inductor,+recompiles,+aot, and it seems like most of the time is spent tracing the code and running shape solving, even though the model code is unchanged.

Files are written to the disk cache, and the disk cache does speed up compile times, but I'm not sure why it still takes so long to trace and run the shape solver when the model code is unchanged, are the traced graphs not cached?","Why does torch.compile retrace my transformer model from scratch on every script restart, even when the model definition, input shapes, and cache are unchanged? I see disk files in torchdynamo_cache/, so I expected the traced FX graph and inductor kernel to be reloaded. But the logs show repeated shape solving and graph tracing. Is this a known limitation with dynamic=True and fullgraph=True, or am I misconfiguring the cache persistence?",Unknown,Unknown Knowns,long,0.1884057971014492,0.087248322147651,0.1192660550458715,"('github_native', 'Neutral', 'List')",28,28,28,28,28,28,28,pytorch_pytorch,issue,154456.0,Unknown,long,,Unknown Non-Knowledge,Unknown Unknown,"I think we have been analysing the current realised non-knowledge in the wrong way. It’s only retrospectively that most of the people see they lack this knowledge. At least, this is how I judge this case. Based on both papers, the person asking only retrospectively realises that they don’t know something, and that something might be important.","relevant, known unknowns",known unknowns OR unknown knowns,"I tend to unknown knowns, although it is not clear from the segment. It sounds as if someone else could have an answer",-1,1,1,2,"I'm running torch.compile on a transformer-based model. When I run the compiled function, I don't get any recompiles for subsequent calls in the same script, for example:

m = torch.compile(self.transformer.forward, fullgraph=True, dynamic=True, mode=""max-autotune"", disable=False)
m(...)
m(...)

works fine, with no recompiles. But when I run the script again, the torch.compile warmup takes a reasonably long time (running twice each for batch sizes 1, 2, and 4) -- about 10 seconds per input batch size. I ran the script with TORCH_LOGS=+dynamo,+inductor,+recompiles,+aot, and it seems like most of the time is spent tracing the code and running shape solving, even though the model code is unchanged.

Files are written to the disk cache, and the disk cache does speed up compile times, but I'm not sure why it still takes so long to trace and run the shape solver when the model code is unchanged, are the traced graphs not cached?",Known Unknown,2
5755,5755,5755,5755.0,6026,microsoft_vscode,,191374.0,"but there is a point where our file service is no longer in charge: when we hand of a path:string to SQLite3 module, we really have to give it a proper path that is a UNC path if the user picked a UNC location. So just using URI will not help here, we need to find a way that .fsPath is not breaking UNC paths in all places where we need it.","We’re losing UNC path integrity when delegating file paths to SQLite3 via .fsPath. While I know URIs aren’t sufficient here, I don’t know the correct approach to sanitize or pass through UNC paths unaltered across all extension APIs that consume file paths. Has anyone encountered and solved this in a VS Code extension?",Known,Known Unknown,short,0.1509433962264151,0.1111111111111111,0.1279999999999999,"('Professional/Formal', 'Confidence', 'Concise')",92,92,92,92,92,92,92,microsoft_vscode,,191374.0,Known,short,,,,,,,,2,2,1,2,"but there is a point where our file service is no longer in charge: when we hand of a path:string to SQLite3 module, we really have to give it a proper path that is a UNC path if the user picked a UNC location. So just using URI will not help here, we need to find a way that .fsPath is not breaking UNC paths in all places where we need it.",Known Unknown,2
3656,3656,3656,3656.0,3830,numpy_numpy,issue,28024.0,"As @eendebakpt says, the problem here is that it is not clear what would happen if you changed it now that alternatives exist.
The main issue here I would expect to be pandas code, since dirty mixing of pandas and NumPy is pretty common, and users may be getting away with things there that they should not be getting away with.

So can we change it? Maybe, but it does require carefully thinking about how impactful the change is (it would make things error, which isn't so bad... but if there is a huge amount of code out there that starts failing that wouldn't be great).
","If we decide to change this, how do we communicate the migration path? People aren’t reading release notes — they just update packages and wonder why their analysis broke. I don’t know if we have a way to detect or auto-fix these patterns in user code — maybe a linter or warning tool would be better than an error?",Known,Known Unknown,long,0.135593220338983,0.0754716981132075,0.0969696969696969,"('github_native', 'Exploratory', 'Neutral')",59,59,59,59,59,59,59,numpy_numpy,issue,28024.0,Known,long,,,,,,,,2,2,1,2,"As @eendebakpt says, the problem here is that it is not clear what would happen if you changed it now that alternatives exist.
The main issue here I would expect to be pandas code, since dirty mixing of pandas and NumPy is pretty common, and users may be getting away with things there that they should not be getting away with.

So can we change it? Maybe, but it does require carefully thinking about how impactful the change is (it would make things error, which isn't so bad... but if there is a huge amount of code out there that starts failing that wouldn't be great).
",Known Unknown,2
4762,4762,4762,4762.0,4977,numpy_numpy,issue,28446.0,"Previously, I was manually importing the cython declarations. This worked well and I was able to successfully build the project. Now if I use the declarions added in numpy v2.0.0. I get a build error. I believe this is due to NpyIter_GetIterNext returning a pointer to NpyIter_IterNextFunc instead of just the type.","I used to import Cython declarations for NumPy’s iterator API manually, and it worked fine — now, after upgrading to NumPy 2.0.0, the build fails with a type mismatch on NpyIter_GetIterNext. I believe it’s because the function now returns a pointer to NpyIter_IterNextFunc instead of the function type. But I don’t know if I need to adjust my declaration, or if there’s a new recommended way to handle this.",Known,Known Unknown,short,0.217391304347826,0.2884615384615384,0.2479338842975206,"('Casual/Conversational', 'Exploratory', 'Neutral')",76,76,76,76,76,76,76,numpy_numpy,issue,28446.0,Known,short,,,,,,,,2,2,1,2,"Previously, I was manually importing the cython declarations. This worked well and I was able to successfully build the project. Now if I use the declarions added in numpy v2.0.0. I get a build error. I believe this is due to NpyIter_GetIterNext returning a pointer to NpyIter_IterNextFunc instead of just the type.",Known Unknown,2
4482,4482,4482,4482.0,4693,numpy_numpy,issue,28813.0,"Weird, I can't think of a way for two threads to get a handle on the same newly created StringDType instance from the array creation logic.","I just had a moment of confusion: how is it even possible for two threads to get the same StringDType instance during array creation? I’ve looked at the factory logic, the caching, the thread-local storage — nothing seems to allow it. Is this a case where I don’t even know what I don’t know?",Unknown,Unknown Unknown,short,0.2222222222222222,0.4615384615384615,0.3,"('github_native', 'Neutral', 'List')",71,71,71,71,71,71,71,numpy_numpy,issue,28813.0,Unknown,short,,,,,,,,1,1,1,2,"Weird, I can't think of a way for two threads to get a handle on the same newly created StringDType instance from the array creation logic.",Unknown Unknown,2
3865,3865,3865,3865.0,4043,numpy_numpy,issue,18004.0,Not sure how you are getting an object array here.,I can't reproduce how this results in an object array; what input or context leads to this dtype inference?,Unknown,Known Unknown,short,0.1578947368421052,0.3,0.2068965517241379,"('Technical', 'Neutral', 'Concise')",62,62,62,62,62,62,62,numpy_numpy,issue,18004.0,Unknown,short,,,,,,,,2,1,1,2,Not sure how you are getting an object array here.,Known Unknown,2
4548,4548,4548,4548.0,4759,numpy_numpy,issue,28721.0,"If you call np.nanmin or np.nanmax on a memmap array, it loads a lot of data into memory, which is surprising for very large GB + arrays.",Turns out np.nanmin doesn’t respect memmap’s lazy loading — it reads the whole file. I was shocked because I assumed it was safe for large arrays. No indication in the docs that this could happen.,Unknown,Unknown Unknown,short,0.1428571428571428,0.1851851851851851,0.1612903225806451,"('Casual/Conversational', 'Hedging', 'Concise')",72,72,72,72,72,72,72,numpy_numpy,issue,28721.0,Unknown,short,,,,,,,,1,1,1,2,"If you call np.nanmin or np.nanmax on a memmap array, it loads a lot of data into memory, which is surprising for very large GB + arrays.",Knowledge,2
2866,2866,2866,2866.0,3003,tensorflow_tensorflow,issue,60798.0,"I am trying to build Tensorflow from source with flag /MT (I require this so that the tensorflow.dll does not require the vcruntime libraries on startup). I tried this command: bazel build tensorflow:tensorflow.dll --copt=/MT. But i get errors. It seems, like something is wrong with spaces in path. But i builded tensorflow successfully without /MT flag.","I'm trying to build TensorFlow from source with the /MT flag to statically link the CRT and avoid vcruntime dependencies, but `bazel build tensorflow:tensorflow.dll --copt=/MT` fails with path-related errors — yet it works fine without /MT. Is there a known issue with how Bazel handles /MT in Windows paths, or am I missing a required flag like --linkopt?",Known,Known Unknown,short,0.2413793103448276,0.25,0.2456140350877192,"('github_native', 'Confidence', 'Neutral')",46,46,46,46,46,46,46,tensorflow_tensorflow,issue,60798.0,Known,short,,,,,,,,2,2,1,2,"I am trying to build Tensorflow from source with flag /MT (I require this so that the tensorflow.dll does not require the vcruntime libraries on startup). I tried this command: bazel build tensorflow:tensorflow.dll --copt=/MT. But i get errors. It seems, like something is wrong with spaces in path. But i builded tensorflow successfully without /MT flag.",Known Unknown,2
