,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,Label_gpt-120b,final_label
2170,3028,1145,pytorch_pytorch,issue,155309.0,I think we need a better way to detect aliasing here.,How could we improve aliasing detection here? Maybe a different heuristic or a static analysis pass would help?,Known,Known Unknown,short,0.1111111111111111,0.1818181818181818,0.1379310344827586,"('Casual/Conversational', 'Exploratory', 'Concise')",24,24,24,24,24,pytorch_pytorch,issue,155309.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
4196,5806,4020,microsoft_vscode,issue,190859.0,Happened to me yesterday too. Spend a lot of time rebooting my machine and killing processes until I tried regular vscode to find that port forwarding was working fine there. What is weird though is that the browser just hangs. Nothing happens if you try localhost:4000. There is no error it just hangs but if I try a port that isn't being used like localhost:5000 then the browser says that there is a connection error,"I'm uncertain why this is happening: after repeatedly restarting my computer and killing various processes, I opened a normal VS Code session and confirmed that the port‑forwarding appears fine. However, opening a browser to http://localhost:4000 just leaves the page loading forever—there’s no error, just a stall. When I try a port I know isn’t bound, like http://localhost:5000, the browser promptly shows a connection error. Can anyone shed light on whether this behaviour is expected or if there’s something else I should investigate?",Unknown,Known Unknown,short,0.2317073170731707,0.2533333333333333,0.2420382165605095,"('Neutral', 'Hedging', 'Expand')",86,86,86,86,86,microsoft_vscode,issue,190859.0,Unknown,short,"person seems to be quite surprised about the error. Could also be Unknown unknown, I guess.",Unknown Non-Knowledge,Unknown Unknown,The person at that moment was not aware that they didn’t know about the problem.,known unknown (a question can be posed although it is not posed),known unknowns ,unknown unknowns for what has been yesterday. Today the person can already ask a question,2,1,1,Known Unknown,2
4233,5847,4062,microsoft_vscode,pull,191501.0,I have discovered this to be an issue in the CLI or SDK's compression handling.,"After reproducing the error in both the command‑line interface and the SDK, I determined that the compression handling is where the defect resides. The CLI command `run --compress data.csv out.gz` generated a gzip file that could not be unpacked, and the SDK function `compress(dataPath, outPath)` threw a `CompressionError`. By instrumenting the code I discovered that the compression routine was ignoring the final flush step, leaving the output stream incomplete. This oversight explains why the issue appears in both the CLI and SDK compression paths.",Knowledge,Knowledge,short,0.0833333333333333,0.4666666666666667,0.1414141414141414,"('Neutral', 'Exploratory', 'Expand')",87,87,87,87,87,microsoft_vscode,pull,191501.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
3453,4739,2900,numpy_numpy,issue,18004.0,Not sure how you are getting an object array here.,"I'm questioning if the upstream data ingestion pipeline is inserting Python objects (e.g., lists or dicts) into what should be a pure float column, thereby triggering NumPy to fall back to an object dtype—does anyone have insights on how such hidden heterogeneity could sneak in during CSV parsing?",Unknown,Known Unknown,short,0.0416666666666666,0.2,0.0689655172413793,"('Technical', 'Exploratory', 'Expand')",62,62,62,62,62,numpy_numpy,issue,18004.0,Unknown,short,,,,,,,,2,1,1,Known Unknown,2
3591,4895,3059,numpy_numpy,issue,17669.0,"This issue is motivated by ongoing work in SciPy to improve the existing multivariate distributions and add new ones. We'd like to be sure that, if possible, enhancements that we make remain consistent with the current and future behavior of NumPy's multivariate distributions.

The specific issue is how the size parameter interacts with broadcasting of the distribution parameters, some of which are 1-d or 2-d arrays rather than scalars.

I'm going to refer to gufunc broadcasting, so it will be helpful to have the gufunc signatures of the existing multivariate distributions (even though they are not actually implemented as gufuncs):

Name                         Parameters      Gufunc signature
---------------------------  --------------  ----------------
dirichlet                    alpha           (n)       -> (n)
multinomial                  n, pvals        (),(n)    -> (n)
multivariate_normal          mean, cov       (n),(n,n) -> (n)
multivariate_hypergeometric  colors, nsample (n),()    -> (n)

@bashtage has a pull request to add broadcasting to multinomial. As an example, suppose I have four values of n, say 2, 5, 10 and 20, and I have two discrete probability distributions of length 3, say [0.1, 0.2, 0.7] and [0.8, 0.2, 0.0], and I want to generate 10 multinomial variates for each combination of those inputs. With the code in @bashtage's PR, we can write:

In [85]: n = np.array([2, 5, 10, 20]).reshape(-1, 1)

In [86]: pvals = np.array([[0.1, 0.2, 0.7], [0.8, 0.2, 0.0]])

In [87]: rng = np.random.default_rng()

In [88]: x = rng.multinomial(n, pvals, size=(10, 4, 2))

In [89]: x.shape
Out[89]: (10, 4, 2, 3)

The shape of the output has three sources: (10,) is the number of variates that we wanted for each combination of input parameters; (4, 2) is the broadcast shape of the input parameters, without the dimension associated with the gufunc signature; (3,) is the dimension associated with each variate.

Note that size is not the shape of the output array--size does not include the dimension associated with the variates themselves.

The question is how to adapt this to the other multivariate distribution methods.","If we treat the `size` keyword as a pure sample‑count specifier rather than an output‑shape component, how will that affect the broadcasting rules for distributions whose parameters are vectors or matrices, and can we express this cleanly using the hypothetical gufunc signatures listed above?",Known,Known Unknown,long,0.2954545454545454,0.0404984423676012,0.0712328767123287,"('Technical', 'Exploratory', 'Neutral')",65,65,65,65,65,numpy_numpy,issue,17669.0,Known,long,,,,,,,,2,2,1,Known Unknown,2
1517,2161,260,pytorch_pytorch,issue,153960.0,"Upgrading to PyTorch 2.7 makes the following script randomly hang in distributed mode:
 import argparse
 import os
 import torch

 def main(bad = False):
  local_rank = int(os.environ[""LOCAL_RANK""])
  device = torch.device(""cuda"", local_rank)
  torch.cuda.set_device(device)
  if bad:
  torch.distributed.init_process_group(""nccl"", device_id=device)
  else:
  torch.distributed.init_process_group(""nccl"")

  device = torch.device(""cuda"")
  rank = torch.distributed.get_rank()
 
  for i in range(10000):
  if rank == 0:
  if i % 10 == 0:
  print(i)
  a = torch.ones(3, device=device)
  else:
  a = torch.zeros(3, device=device)
 
  torch.distributed.broadcast(a, src=0)
 
  torch.distributed.destroy_process_group()
 if __name__ == ""__main__"":
  parser = argparse.ArgumentParser()
  parser.add_argument(""--bad"", action=""store_true"", help=""Shows the bug"")
  args = parser.parse_args()
  main(args.bad)
 

 More precisely torchrun --nproc_per_node 8 -- script.py --bad will randomly start hanging (you might need to launch it a couple of times) whereas torchrun --nproc_per_node 8 -- script.py is fine.
 torchrun --nproc_per_node 8 -- script.py --bad completes normally in 2.6.0, so this looks like a regression in PyTorch 2.7. We tried different kinds of GPUs and it looks like the bug appears on all of them.","I've hit a weird issue: moving from PyTorch 2.6.0 to 2.7 makes a simple distributed broadcast script randomly freeze if I enable the `--bad` flag (which forces `init_process_group` to receive a `device_id`). Running `torchrun --nproc_per_node 8 script.py` is still fine, and the same command works in 2.6.0 even with `--bad`. Tested on multiple GPUs and the hang appears everywhere. Anyone else seeing this, or have thoughts on whether it's a bug introduced in 2.7 versus a misuse of the API?",Known,Known Unknown,long,0.2375,0.125,0.1637931034482758,"('Casual/Conversational', 'Exploratory', 'Expand')",5,5,5,5,5,pytorch_pytorch,issue,153960.0,Known,long,,,,,,,,2,2,1,Known Unknown,2
2407,3369,1502,pytorch_pytorch,issue,132332.0,"Ok @hvaara thanks for your patience! Here's the results from my deep dive to the traces of metal resources getting generated during the execution of the code snippet and my current understanding on what's going on:

    The memory grows by the size of the output object of linear layer for each iteration run so by 4 * N * C * H * W bytes, making sense since this is the output object we allocate on L50 in the linear op 1
    When the executeMPSGraph is called using COMMIT_ADAPTIVE as the SyncMode, the operation is encoded to the active command buffer in MPSStream but unless the memory pressure is too high, the command buffer is not committed but instead we keep on encoding operations to the same command buffer 2
    Since each iteration with the nn.Linear needs to maintain its own output tensor until the computation is completed and the python object goes out of scope to be garbage collected, we see the memory increase while the command buffer keeps accumulating more encoded operations. In case we change to COMMIT_AND_WAIT as our SyncMode the command buffers get committed after each encode and the memory buffers required for the outputs are also released once the computation returns. This probably lets the garbage collector sees that the object is no longer needed since we don't assign the outputs of the computation to anything in the python script.
    To validate this I tried to adjust the original script slightly to allow for the adaptive commit to run its course and the computations to return so that the underlying objects can be released and we can see the memory get freed up. It seems like on my local setup it takes about 5-6s of waiting for the objects to get cleaned up. In actual code I assume this would happen more often since there can be other operations calling the command buffer to get synchronized in between in order to perform updates based on the results.

So in summary to me it seems like the memory is managed as intended in this case. In its current form the COMMIT_ADAPTIVE is a bit opaque to the user since it might make the memory seem like its behaving erratically as the commit is automated to only happen once the local device hits the low memory watermark, which depends on the device you are running on. Additionally there's the interplay of when will the underlying python objects get garbage collected that should finally release the memory buffers assigned to them. Let me know if this sounds reasonable or if you think there's still something we missed here. Or if this is causing a concrete issue on your side that would warrant us to do some changes on how the adaptive commit works at the moment.","Glad you could wait, @hvaara. After inspecting the metal resource traces produced during the snippet’s execution, I’ve put together the following picture: each loop iteration allocates an output tensor for the linear layer, increasing memory by roughly 4 × N × C × H × W bytes – the allocation you can see at line 50. With `executeMPSGraph` using `COMMIT_ADAPTIVE`, the operation is encoded into the current MPS command buffer but the buffer isn’t flushed unless the device’s memory gets tight, so the same buffer keeps growing. Since the `nn.Linear` result must remain alive until the Python object is out of scope, memory keeps rising while more commands are recorded. Changing the sync mode to `COMMIT_AND_WAIT` forces a commit after each encode, releasing the output buffers as soon as the call returns, which also allows the garbage collector to clean up the Python objects (we don’t keep any references). I verified this by pausing after the adaptive run; on my machine the memory is freed after about 5–6 seconds, and in a full application other operations that synchronize the buffer would trigger similar clean‑ups. In short, the memory behavior matches the intended design: `COMMIT_ADAPTIVE` hides commits until a low‑memory watermark is reached, making the usage appear erratic, and the GC timing adds another layer of opacity. Let me know if this lines up with your observations or if you still see a concrete problem.",Knowledge,Knowledge,long,0.3461538461538461,0.173076923076923,0.2307692307692307,"('Neutral', 'Exploratory', 'Neutral')",32,32,32,32,32,pytorch_pytorch,issue,132332.0,Knowledge,long,,,,,,,,0,0,0,Knowledge,0
2320,3282,1412,pytorch_pytorch,issue,154556.0,"The tracing component (Dynamo) is not fully cached today, but we are working on this.",Currently Dynamo’s trace cache is incomplete; work is in progress.,Knowledge,Knowledge,short,0.1,0.0666666666666666,0.08,"('Neutral', 'Exploratory', 'Concise')",30,30,30,30,30,pytorch_pytorch,issue,154556.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
2880,3938,2080,tensorflow_tensorflow,issue,37942.0,"my jupyter notebook that is training some LSTMs on the GPU crashes after some time with the following traceback:

InternalError:  [_Derived_]  Failed to call ThenRnnBackward with model config: [rnn_mode, rnn_input_mode, rnn_direction_mode]: 2, 0, 0 , [num_layers, input_size, num_units, dir_count, max_seq_length, batch_size, cell_num_units]: [1, 100, 100, 1, 249, 32, 100] 
         [[{{node gradients/CudnnRNN_grad/CudnnRNNBackprop}}]]
         [[StatefulPartitionedCall_1]] [Op:__inference_distributed_function_7604]

Function call stack:
distributed_function -> distributed_function -> distributed_function

This crash happens after a random amount of epochs (sometimes 6, sometimes 130+ sometimes 300+). It also crashes on different Windows machines with different GPUs. In the stacktrace I can find the following line:
130         # TODO(kaftan): File bug about tf function and errors.OutOfRangeError?

I wonder if this is connected to this issue?","I am encountering an intermittent crash in a GPU‑accelerated Jupyter notebook that trains LSTMs. After a random number of epochs the process aborts with an InternalError originating from CudnnRNNBackprop, and the failure reproduces on multiple Windows systems with distinct GPUs. Could this be linked to the TensorFlow bug referenced in the traceback (line 130), or is there another underlying cause?",Unknown,Known Unknown,long,0.2166666666666666,0.1140350877192982,0.1494252873563218,"('Professional/Formal', 'Exploratory', 'Expand')",44,44,44,44,44,tensorflow_tensorflow,issue,37942.0,Unknown,long,,Unknown Non-Knowledge,Unknown Unknown,,known unknown (a question can be posed),known unknowns  ,"Although it is as always not clear from the segment, I tend here to known unknowns. The question reads like: someone else might know",2,1,1,Known Unknown,2
322,483,530,pytorch_pytorch,pull,155734.0,"torch.export.export() uses fake tensors during graph tracing, which don't have actual memory storage. The RNN module's flatten_parameters() method was calling p.data_ptr() for aliasing detection, causing ""Cannot access data pointer of Tensor"" errors on GPU.",Linking to discussion on fake tensor handling in torch.export.export() and its interaction with RNN flatten_parameters().,Neutral,Neutral,short,0.1333333333333333,0.0588235294117647,0.0816326530612245,"('social_acknowledgment', 'Technical', 'Concise')",25,25,25,25,25,pytorch_pytorch,pull,155734.0,Knowledge,short,,,,,,,,0,0,0,Neutral,1
1193,1760,1918,microsoft_vscode,,191374.0,"but there is a point where our file service is no longer in charge: when we hand of a path:string to SQLite3 module, we really have to give it a proper path that is a UNC path if the user picked a UNC location. So just using URI will not help here, we need to find a way that .fsPath is not breaking UNC paths in all places where we need it.",The interaction between the file service and SQLite3 should be examined for correct UNC path handling.,Neutral,Neutral,short,0.3125,0.0694444444444444,0.1136363636363636,"('test_ci_status', 'Professional/Formal', 'Concise')",92,92,92,92,92,microsoft_vscode,,191374.0,Known,short,,,,,,,,2,2,1,Neutral,1
1188,1747,1903,microsoft_vscode,,191374.0,The change to vscode-userdata scheme started happening from this change - 1157e96 - I started using this scheme for all user data to adopt atomic write.,Linking to commit 1157e96 where the vscode-userdata scheme adoption was implemented.,Neutral,Neutral,short,0.2727272727272727,0.1153846153846153,0.1621621621621621,"('documentation_action', 'Technical', 'Neutral')",91,91,91,91,91,microsoft_vscode,,191374.0,Knowledge,short,,,,,,,,0,0,0,Neutral,1
2035,2814,919,pytorch_pytorch,issue,17501.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?","I've noticed that on an 8‑GB graphics card, the program runs efficiently with batch sizes up to two, but beyond that the device runs out of memory; I don't know which components (e.g., activations, optimizer states) dominate the allocation—what tooling or steps would you recommend to investigate the memory consumption?",Known,Known Unknown,short,0.2,0.2702702702702703,0.2298850574712643,"('Technical', 'Hedging', 'Neutral')",19,19,19,19,19,pytorch_pytorch,issue,17501.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
1464,2100,197,pytorch_pytorch,issue,153992.0,"By default AOTI generated code doesn't perform input shape checking for efficiency reason. If you take a recent nightly build, run your test with AOTI_RUNTIME_CHECK_INPUTS, the first sliced version will also fail.",The AOTI compiler omits runtime shape validation in its default emission to minimize overhead; enabling AOTI_RUNTIME_CHECK_INPUTS on a current nightly release causes the initial sliced test case to trigger a failure.,Knowledge,Knowledge,short,0.1935483870967742,0.1875,0.1904761904761904,"('Technical', 'Exploratory', 'Neutral')",4,4,4,4,4,pytorch_pytorch,issue,153992.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
2296,3245,1374,pytorch_pytorch,issue,154456.0,"I was expecting the cache to write to TORCHINDUCTOR_CACHE_DIR automatically (or i guess in my case it was writing to /tmp/torchinductor_user) , is that not the case?","I anticipated that the cache would be written to the directory specified by TORCHINDUCTOR_CACHE_DIR automatically, yet it appears to be placed in /tmp/torchinductor_user; is this behavior expected?",Unknown,Unknown Unknown,short,0.2962962962962963,0.2962962962962963,0.2962962962962963,"('Professional/Formal', 'Neutral', 'Neutral')",29,29,29,29,29,pytorch_pytorch,issue,154456.0,Unknown,short,,,,,,,,1,1,1,Unknown Unknown,2
3964,5503,3711,numpy_numpy,pull,28453.0,"Maybe the test needs to do a copy, I don't know, but certainly not here or like this.","It seems like the test might need to make a copy of the data structure first; I can't say for sure, but doing it the way it's currently written—mutating the original in place—doesn't look correct at all.",Known,Known Unknown,short,0.1621621621621621,0.3333333333333333,0.2181818181818182,"('Casual/Conversational', 'Neutral', 'Expand')",79,79,79,79,79,numpy_numpy,pull,28453.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
592,851,937,tensorflow_tensorflow,issue,37942.0,"my jupyter notebook that is training some LSTMs on the GPU crashes after some time with the following traceback:

InternalError:  [_Derived_]  Failed to call ThenRnnBackward with model config: [rnn_mode, rnn_input_mode, rnn_direction_mode]: 2, 0, 0 , [num_layers, input_size, num_units, dir_count, max_seq_length, batch_size, cell_num_units]: [1, 100, 100, 1, 249, 32, 100] 
         [[{{node gradients/CudnnRNN_grad/CudnnRNNBackprop}}]]
         [[StatefulPartitionedCall_1]] [Op:__inference_distributed_function_7604]

Function call stack:
distributed_function -> distributed_function -> distributed_function

This crash happens after a random amount of epochs (sometimes 6, sometimes 130+ sometimes 300+). It also crashes on different Windows machines with different GPUs. In the stacktrace I can find the following line:
130         # TODO(kaftan): File bug about tf function and errors.OutOfRangeError?

I wonder if this is connected to this issue?",Potential linkage to the referenced issue is noted for further investigation.,Neutral,Neutral,long,0.2727272727272727,0.0263157894736842,0.048,"('action_items', 'Technical', 'Expand')",44,44,44,44,44,tensorflow_tensorflow,issue,37942.0,Unknown,long,,Unknown Non-Knowledge,Unknown Unknown,,known unknown (a question can be posed),known unknowns  ,"Although it is as always not clear from the segment, I tend here to known unknowns. The question reads like: someone else might know",2,1,1,Neutral,1
953,1424,1559,numpy_numpy,issue,26878.0,"It occured to me that it may be possible to unpickle via np.ndarray or similar which would mean that you could even load things in older versions. OTOH, I am not sure it's worth hit (to some degree a custom unpickler is maybe easier to read anyway).",Consideration of implementation complexity when choosing between np.ndarray unpickling and a bespoke unpickler.,Neutral,Neutral,short,0.1538461538461538,0.0425531914893617,0.0666666666666666,"('timeline_status', 'Casual/Conversational', 'Expand')",74,74,74,74,74,numpy_numpy,issue,26878.0,Irrelevant,short,"Not sure, if Knowable known
unknowns is applicable",Irrelevant,Known Unknown,"Like in a previous case, this is one the cases where another classification is useful. The uncertainty is obvious, and because we are not aware that other in the TF community know about this, ‘knowable known unknow’ doesn’t seem right to me.","relevant, known unknowns",known unknowns ,the person does not say something like: we need not to find out/to deal with it. Finding an answer is relevant; it could turn out that it is irrelevant: I am not sure if it is worth…“,2,3,1,Neutral,1
3777,5235,3435,numpy_numpy,issue,28721.0,I think this occurs because the type check against ndarray causes memmaps to go the slow route and ends up creating a giant mask,"Is the slowdown due to the `isinstance(..., ndarray)` predicate diverting `memmap` objects into the generic processing route, which then constructs a colossal mask for element‑wise operations? This behavior puzzles me.",Known,Known Unknown,short,0.1666666666666666,0.2083333333333333,0.1851851851851852,"('Technical', 'Exploratory', 'Expand')",73,73,73,73,73,numpy_numpy,issue,28721.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
996,1477,1614,numpy_numpy,issue,28446.0,"Hmm, from the PR, maybe it really just needs to not use IterNextFunc *? But, that seems like a difference to C maybe (i.e. the cython versioni includes the pointer, C doesn't). I am not sure if Cython might want that.",Linking to the related discussion in issue #1234 regarding pointer usage differences between C and Cython.,Neutral,Neutral,short,0.1875,0.073170731707317,0.1052631578947368,"('test_ci_status', 'Technical', 'Neutral')",77,77,77,77,77,numpy_numpy,issue,28446.0,Known,short,,,,,,,,2,2,1,Neutral,1
3932,5467,3671,numpy_numpy,pull,28453.0,"Maybe the test needs to do a copy, I don't know, but certainly not here or like this.","It might be necessary for the test to perform a copy, I have no idea, yet it certainly isn't appropriate at this point or like this.",Known,Known Unknown,short,0.3846153846153846,0.5555555555555556,0.4545454545454546,"('Neutral', 'Neutral', 'Neutral')",79,79,79,79,79,numpy_numpy,pull,28453.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
3706,5064,3245,numpy_numpy,issue,29174.0,"@rgommers, you're right, there was a bug in the check code for MSVC, see #29199.",Confirmed: bug in MSVC check (see #29199).,Knowledge,Knowledge,short,0.4285714285714285,0.2,0.2727272727272727,"('Neutral', 'Neutral', 'Concise')",69,69,69,69,69,numpy_numpy,issue,29174.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
2242,3121,1248,pytorch_pytorch,issue,155218.0,"I'm wondering if there is a difference in the cuDNN version here, what does torch.backends.cudnn.version() show in your setup?",Do you observe a different cuDNN build? Execute torch.backends.cudnn.version() and let me know the printed version string.,Known,Known Unknown,short,0.1764705882352941,0.1578947368421052,0.1666666666666666,"('Technical', 'Neutral', 'Neutral')",26,26,26,26,26,pytorch_pytorch,issue,155218.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
2765,3807,1949,tensorflow_tensorflow,issue,24496.0,"I'm running the CNN model on MNIST. When I'm running with the GPU, I am encountering
2018-12-20 20:09:13.644176: E tensorflow/stream_executor/cuda/cuda_dnn.cc:334] Could not create cudnn handle: CUDNN_STATUS_INTERNAL_ERROR

I did some digging and realized that it is a memory issue (which shouldn't be the case as I have 32GB of RAM and 64GB of swap. I ran htop when running the model and I have 20+GB free, which is more than enough to fit the 8GB vRAM mappings.

Using the gpu_options.allow_growth = True gets the model to work properly, and setting os.environ['CUDA_VISIBLE_DEVICES'] = '-1' also works. This means that I AM facing a memory issue, but I don't see how.","I am executing a convolutional neural network on the MNIST dataset using a GPU, and the run terminates with the following error message: `2018-12-20 20:09:13.644176: E tensorflow/stream_executor/cuda/cuda_dnn.cc:334] Could not create cudnn handle: CUDNN_STATUS_INTERNAL_ERROR`. After investigating the failure, I determined that TensorFlow reports a memory‑related problem, even though the host system possesses 32 GB of RAM and 64 GB of swap space. Monitoring with `htop` shows more than 20 GB of free memory while the process is active, which should be sufficient to accommodate the approximately 8 GB of GPU memory mappings required by the model. Enabling `gpu_options.allow_growth = True` or setting `os.environ['CUDA_VISIBLE_DEVICES'] = '-1'` allows the training to proceed, confirming that the issue is indeed tied to memory allocation on the device. Nevertheless, I remain uncertain as to why TensorFlow reports an internal cuDNN error under these apparently ample memory conditions.",Unknown,Known Unknown,long,0.2127659574468085,0.2777777777777778,0.2409638554216867,"('Professional/Formal', 'Neutral', 'Expand')",42,42,42,42,42,tensorflow_tensorflow,issue,24496.0,Unknown,long,,Unknown Non-Knowledge,Unknown Unknown,,known unknown (a question can be posed),known unknowns OR unknown knowns,see my comments above,2,1,1,Known Unknown,2
2842,3892,2034,tensorflow_tensorflow,issue,24496.0,I was finally able to fix my problem was setting config.gpu_options.allow_growth = True.,"After extensive debugging, I can confirm that the fix is to turn on TensorFlow's growth option for GPU memory. Adding `config.gpu_options.allow_growth = True` to the session configuration makes the library expand GPU memory as needed, and the previously observed crashes no longer occur.",Knowledge,Knowledge,short,0.0697674418604651,0.2307692307692307,0.1071428571428571,"('Neutral', 'Confidence', 'Expand')",43,43,43,43,43,tensorflow_tensorflow,issue,24496.0,Knowledge,short,,,,,,,,0,0,0,Knowledge,0
4184,5780,3994,microsoft_vscode,issue,190859.0,Happened to me yesterday too. Spend a lot of time rebooting my machine and killing processes until I tried regular vscode to find that port forwarding was working fine there. What is weird though is that the browser just hangs. Nothing happens if you try localhost:4000. There is no error it just hangs but if I try a port that isn't being used like localhost:5000 then the browser says that there is a connection error,"I'm puzzled that accessing http://localhost:4000 just hangs in the browser even though VS Code confirms the forwarding works; when I try a non‑forwarded port like localhost:5000, the browser promptly shows a connection error.",Unknown,Known Unknown,short,0.3636363636363636,0.16,0.2222222222222222,"('Neutral', 'Hedging', 'Neutral')",86,86,86,86,86,microsoft_vscode,issue,190859.0,Unknown,short,"person seems to be quite surprised about the error. Could also be Unknown unknown, I guess.",Unknown Non-Knowledge,Unknown Unknown,The person at that moment was not aware that they didn’t know about the problem.,known unknown (a question can be posed although it is not posed),known unknowns ,unknown unknowns for what has been yesterday. Today the person can already ask a question,2,1,1,Known Unknown,2
1565,2219,318,pytorch_pytorch,Issue,153960.0,"What does the device_id do behind the scenes? What does it change with respect to NCCL?
 Can we get a NCCL debug log (NCCL_DEBUG=INFO)? Or does the race go away then?","Does setting `device_id` merely select a different CUDA context, or does it also reshape the NCCL transport topology? Could a verbose NCCL debug session (`NCCL_DEBUG=INFO`) make the elusive race condition disappear, or is the race unrelated?",Known,Known Unknown,short,0.1944444444444444,0.2258064516129032,0.208955223880597,"('Technical', 'Exploratory', 'Concise')",6,6,6,6,6,pytorch_pytorch,Issue,153960.0,Known,short,,,,,,,,2,2,1,Known Unknown,2
4253,5867,4082,microsoft_vscode,pull,191501.0,It seems like something is not flushing or decompressing completely.,"The evidence points to an incomplete flush or a partial decompression step in our data processing job, but I'm uncertain if this is caused by a race condition, a bug in the buffering layer, or an issue with the compression format handling.",Known,Known Unknown,short,0.0476190476190476,0.2,0.0769230769230769,"('Neutral', 'Neutral', 'Expand')",88,88,88,88,88,microsoft_vscode,pull,191501.0,Known,short,"The is some vaguness here, so maybe it's Unknown/Unknown unknown.",,,Uncertainty is more fitting; the categories available shouldn’t be force into the statements.,,,at this point very imprecise and difficult to put it under nonknowledge categories – communication before and after would be good to know for decision on categories,2,2,1,Known Unknown,2
982,1456,1593,numpy_numpy,issue,28446.0,"Previously, I was manually importing the cython declarations. This worked well and I was able to successfully build the project. Now if I use the declarions added in numpy v2.0.0. I get a build error. I believe this is due to NpyIter_GetIterNext returning a pointer to NpyIter_IterNextFunc instead of just the type.",Duplicate of #5678 – builds break after updating to NumPy v2.0.0 Cython declarations.,Neutral,Neutral,short,0.0769230769230769,0.0192307692307692,0.0307692307692307,"('community_reference', 'github_native', 'Neutral')",76,76,76,76,76,numpy_numpy,issue,28446.0,Known,short,,,,,,,,2,2,1,Neutral,1
1905,2668,773,pytorch_pytorch,Issue,21819.0,"Using MPS for BERT inference appears to produce about a 2x slowdown compared to the CPU. Here is code to reproduce the issue:
 # MPS Version
 from transformers import AutoTokenizer, BertForSequenceClassification
 import timeit
 import torch
 

 tokenizer = AutoTokenizer.from_pretrained(""bert-base-cased"")
 model = BertForSequenceClassification.from_pretrained(""bert-base-cased"").to(torch.device(""mps""))
 

 tokens = tokenizer.tokenize(""Hello world, this is michael!"")
 tids = tokenizer.convert_tokens_to_ids(tokens)
 with torch.no_grad():
  t_tids = torch.tensor([tids]*64, device=torch.device(""mps""))
  res = timeit.timeit(lambda: model(input_ids=t_tids), number=100)
 print(res)
 

 torch.backends.mps.is_available() reports True as expected.
 I chose a batch size of 64, since that was mentioned on the blog post for the ~5x speedup in Huggingface BERT.
 Running this benchmark, swapping ""mps"" and ""cpu"" for the devices, I get:
 CPU 18.38 s
 MPS 36.00 s
 And, for comparison, running this same snippet on an A10G using CUDA 11.6 on an AWS g5.xlarge instance (ubuntu 20.04, pytorch 1.11.0 compiled from source), I get:
 CUDA 0.82 s
 I used the no_grad() construction due to the comment mentioned on #77753.
 I used today's nightly build. Furthermore, I also built PyTorch from source and observed no differences on the results here. Lastly, I confirmed with Activity Monitor and powermetrics that the GPU is in fact being used, seeing GPU usage at 98.8%, GPU power spike to 15711 mW when running the MPS benchmark, and CPU power spiking as expected when running the CPU benchmark.
 So it does seem like things are ""hooked up"" right, just not efficient.
 As a side note, when building PyTorch from source, I observed in the CMake logs that Accelerate.framework was selected as the BLAS library, but sadly I didn't observe any power consumption by the ANE module, which is too bad.","Why does the MPS backend deliver a 2× slowdown for BERT compared to the CPU, even though the same batch size (64) and no‑grad context are used and the GPU shows 98 % utilization?",Known,Known Unknown,long,0.4117647058823529,0.0528301886792452,0.0936454849498327,"('Professional/Formal', 'Exploratory', 'Concise')",16,16,16,16,16,pytorch_pytorch,Issue,21819.0,Known,long,,,,,,,,2,2,1,Known Unknown,2
