,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.6,original_Unnamed: 0.5,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,original_final_label,original_rephrased_statement,final_label
17331,17331,4645,4872,numpy_numpy,pull,28453.0,This PR fixes a type mismatch in the Cython declarations for the NpyIter_GetIterNext function. The function was incorrectly declared to return NpyIter_IterNextFunc* (pointer to function type) when it should return NpyIter_IterNextFunc (function type directly). This mismatch causes compilation errors when users try to build Cython code that uses this function.,Changes in this PR affect the Cython binding layer for NumPy's NpyIter API.,Knowledge,Neutral,short,0.3076923076923077,0.08,0.126984126984127,"('comparison_contrast', 'Technical', 'Expand')",78.0,78.0,78,78,78,78,78,numpy_numpy,pull,28453.0,Knowledge,short,,,,,,,,0,0,0,0.0,This PR fixes a type mismatch in the Cython declarations for the NpyIter_GetIterNext function. The function was incorrectly declared to return NpyIter_IterNextFunc* (pointer to function type) when it should return NpyIter_IterNextFunc (function type directly). This mismatch causes compilation errors when users try to build Cython code that uses this function.,0
12290,12290,1611,1681,numpy_numpy,pull,28453.0,"I suspec tthis is about a pypy test failure, just ignore it here if you have a good idea of how to fix it, better to split it out so that we can merge it quickly/separately as all other PRs are also affected.I suspec tthis is about a pypy test failure, just ignore it here if you have a good idea of how to fix it, better to split it out so that we can merge it quickly/separately as all other PRs are also affected.",The PR includes a failing pypy test case.,Neutral,Neutral,short,0.375,0.0352941176470588,0.064516129032258,"('comparison_contrast', 'github_native', 'Concise')",,,80,80,80,80,80,numpy_numpy,pull,28453.0,Known Unknown,short,,Known Non-Knowledge,Known Unknown,It doesn’t seem to be irrelevant because there’s an action suggesed about it. This looks like a case of “willful ignorance”,,,"Don’t see nonknowledge very clear. „If you have an idea“ could be interpreted as: I don’t know, maybe you know – known unknowns … The „ignore it here“ could mean: it is not too important to deal with the problem → irrelevant",2,-1,1,,,0
6931,6931,704,733,pytorch_pytorch,issue,21819.0,"Yes, for the hostcall with atomics issue, changing the motherboard with PCIe atomics support is a viable solution.",Use a PCIe‑atomic‑enabled motherboard to address the hostcall atomic issue.,Knowledge,Knowledge,short,0.2,0.1111111111111111,0.1428571428571428,"('Professional/Formal', 'Neutral', 'Concise')",,,15,15,15,15,15,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,,,0
11028,11028,349,366,pytorch_pytorch,issue,21819.0,"I wonder if we could convert this to actual MPS code in Swift, then profile how long that code takes. That would determine whether the bottleneck is PyTorch’s fault and something that can be fixed.",Labeling this discussion with `performance` and `investigation` for tracking.,Neutral,Neutral,short,0.2222222222222222,0.0571428571428571,0.0909090909090909,"('timeline_status', 'github_native', 'List')",,,17,17,17,17,17,pytorch_pytorch,issue,21819.0,Known,short,,,,,,,,2,2,1,,,0
15634,15634,2948,3095,tensorflow_tensorflow,issue,62075.0,"Starting from TF2.14 tensorflow provides CUDA package which can install all the cuDNN,cuFFT and cubLas libraries.

You can use pip install tensorflow[and-cuda] command for that.",TensorFlow 2.14 introduced a CUDA package as part of its distribution.,Knowledge,Neutral,short,0.1818181818181818,0.08,0.1111111111111111,"('reference_format', 'Professional/Formal', 'Neutral')",49.0,49.0,49,49,49,49,49,tensorflow_tensorflow,issue,62075.0,Knowledge,short,,,,,,,,0,0,0,0.0,"Starting from TF2.14 tensorflow provides CUDA package which can install all the cuDNN,cuFFT and cubLas libraries.

You can use pip install tensorflow[and-cuda] command for that.",0
14668,14668,1982,2069,pytorch_pytorch,issue,132332.0,"Ok @hvaara thanks for your patience! Here's the results from my deep dive to the traces of metal resources getting generated during the execution of the code snippet and my current understanding on what's going on:

    The memory grows by the size of the output object of linear layer for each iteration run so by 4 * N * C * H * W bytes, making sense since this is the output object we allocate on L50 in the linear op 1
    When the executeMPSGraph is called using COMMIT_ADAPTIVE as the SyncMode, the operation is encoded to the active command buffer in MPSStream but unless the memory pressure is too high, the command buffer is not committed but instead we keep on encoding operations to the same command buffer 2
    Since each iteration with the nn.Linear needs to maintain its own output tensor until the computation is completed and the python object goes out of scope to be garbage collected, we see the memory increase while the command buffer keeps accumulating more encoded operations. In case we change to COMMIT_AND_WAIT as our SyncMode the command buffers get committed after each encode and the memory buffers required for the outputs are also released once the computation returns. This probably lets the garbage collector sees that the object is no longer needed since we don't assign the outputs of the computation to anything in the python script.
    To validate this I tried to adjust the original script slightly to allow for the adaptive commit to run its course and the computations to return so that the underlying objects can be released and we can see the memory get freed up. It seems like on my local setup it takes about 5-6s of waiting for the objects to get cleaned up. In actual code I assume this would happen more often since there can be other operations calling the command buffer to get synchronized in between in order to perform updates based on the results.

So in summary to me it seems like the memory is managed as intended in this case. In its current form the COMMIT_ADAPTIVE is a bit opaque to the user since it might make the memory seem like its behaving erratically as the commit is automated to only happen once the local device hits the low memory watermark, which depends on the device you are running on. Additionally there's the interplay of when will the underlying python objects get garbage collected that should finally release the memory buffers assigned to them. Let me know if this sounds reasonable or if you think there's still something we missed here. Or if this is causing a concrete issue on your side that would warrant us to do some changes on how the adaptive commit works at the moment.",cc @metal-team for visibility on MPS synchronization and memory lifecycle expectations.,Knowledge,Neutral,long,0.3636363636363636,0.0085470085470085,0.0167014613778705,"('action_items', 'github_native', 'Concise')",32.0,32.0,32,32,32,32,32,pytorch_pytorch,issue,132332.0,Knowledge,long,,,,,,,,0,0,0,0.0,"Ok @hvaara thanks for your patience! Here's the results from my deep dive to the traces of metal resources getting generated during the execution of the code snippet and my current understanding on what's going on:

    The memory grows by the size of the output object of linear layer for each iteration run so by 4 * N * C * H * W bytes, making sense since this is the output object we allocate on L50 in the linear op 1
    When the executeMPSGraph is called using COMMIT_ADAPTIVE as the SyncMode, the operation is encoded to the active command buffer in MPSStream but unless the memory pressure is too high, the command buffer is not committed but instead we keep on encoding operations to the same command buffer 2
    Since each iteration with the nn.Linear needs to maintain its own output tensor until the computation is completed and the python object goes out of scope to be garbage collected, we see the memory increase while the command buffer keeps accumulating more encoded operations. In case we change to COMMIT_AND_WAIT as our SyncMode the command buffers get committed after each encode and the memory buffers required for the outputs are also released once the computation returns. This probably lets the garbage collector sees that the object is no longer needed since we don't assign the outputs of the computation to anything in the python script.
    To validate this I tried to adjust the original script slightly to allow for the adaptive commit to run its course and the computations to return so that the underlying objects can be released and we can see the memory get freed up. It seems like on my local setup it takes about 5-6s of waiting for the objects to get cleaned up. In actual code I assume this would happen more often since there can be other operations calling the command buffer to get synchronized in between in order to perform updates based on the results.

So in summary to me it seems like the memory is managed as intended in this case. In its current form the COMMIT_ADAPTIVE is a bit opaque to the user since it might make the memory seem like its behaving erratically as the commit is automated to only happen once the local device hits the low memory watermark, which depends on the device you are running on. Additionally there's the interplay of when will the underlying python objects get garbage collected that should finally release the memory buffers assigned to them. Let me know if this sounds reasonable or if you think there's still something we missed here. Or if this is causing a concrete issue on your side that would warrant us to do some changes on how the adaptive commit works at the moment.",0
11060,11060,381,399,pytorch_pytorch,issue,17501.0,"After testing on GPU, if I set the batch size low enough it runs very fast, but anything over 2 and it runs out of memory (8gb GPU). How would I go about debugging the memory usage?","Noted fast execution for batch size 1‑2 on GPU, with memory exhaustion for larger batches.",Neutral,Neutral,short,0.2,0.081081081081081,0.1153846153846153,"('social_acknowledgment', 'Casual/Conversational', 'Expand')",,,19,19,19,19,19,pytorch_pytorch,issue,17501.0,Known,short,,,,,,,,2,2,1,,,0
1289,1289,1289,1338,pytorch_pytorch,issue,17501.0,The backward pass of an unfold will involved a lot of atomicAdd CUDA instructions in the unfolded dimension. That is what slows down the backward a lot.,"The backward pass of torch.unfold is heavily bottlenecked by atomicAdd operations along the unfolded dimension, as each gradient contribution from overlapping regions must be atomically summed, leading to significant serialization and reduced GPU occupancy.",Knowledge,Neutral,short,0.2058823529411764,0.2592592592592592,0.2295081967213114,"('Technical', 'Neutral', 'Expand')",20.0,20.0,20,20,20,20,20,pytorch_pytorch,issue,17501.0,Knowledge,short,,,,,,,,0,0,0,0.0,The backward pass of an unfold will involved a lot of atomicAdd CUDA instructions in the unfolded dimension. That is what slows down the backward a lot.,0
11151,11151,472,497,pytorch_pytorch,issue,155309.0,It is due to this line which is not PT2 compatible:,Noted that the specific line seems non‑PT2 compatible.,Neutral,Neutral,short,0.125,0.0909090909090909,0.1052631578947368,"('documentation_action', 'Casual/Conversational', 'Neutral')",,,23,23,23,23,23,pytorch_pytorch,issue,155309.0,Knowledge,short,,,,,,,,0,0,0,,,0
12490,12490,1811,1891,microsoft_vscode,,191374.0,"I think this is a regression from partitioning state per profile. Specifically:

vscode/src/vs/platform/storage/electron-main/storageMain.ts

Line 278 in ec041fc
 return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME); 

When using fsPath, UNC paths only work for file scheme but now I think we have vscode-userdata as scheme. I am not sure when we made that flip. I think this is spreading to a lot more places, the code is very old and was always assuming file scheme to be used, which will not work anymore if a UNC path is used:

vscode/src/vs/code/electron-main/main.ts

Lines 251 to 259 in ec041fc
 Promise.all<string | undefined>([ 
         environmentMainService.extensionsPath, 
         environmentMainService.codeCachePath, 
         environmentMainService.logsHome.fsPath, 
         userDataProfilesMainService.defaultProfile.globalStorageHome.fsPath, 
         environmentMainService.workspaceStorageHome.fsPath, 
         environmentMainService.localHistoryHome.fsPath, 
         environmentMainService.backupHome 
 ].map(path => path ? FSPromises.mkdir(path, { recursive: true }) : undefined)), 

I think we will have to make a pass over .fsPath usage and find those that potentially use a non-file scheme...","The current implementation of .fsPath assumes a file scheme, which may affect UNC paths when the scheme is vscode-userdata.",Neutral,Neutral,long,0.3684210526315789,0.053030303030303,0.0927152317880794,"('code_environment', 'Technical', 'Neutral')",,,90,90,90,90,90,microsoft_vscode,,191374.0,Known,long,,,,,,,,2,2,1,,,0
3210,3210,3210,3360,tensorflow_tensorflow,issue,62075.0,@Ke293-x2Ek-Qe-7-aE-B I rebuilt all in an independent conda environment as TF. My steps were to create a TF env with python 3.9.8 and tried python3 -m pip install tensorflow[and-cuda] --user according to instruction. Following these I tried python3 -m pip install tensorflow[and-cuda]=2.13.0 --user and found it solved some bugs.,"I isolated my TensorFlow installation in a new conda env with Python 3.9.8, ran `pip install tensorflow[and-cuda] --user`, and discovered that version 2.13.0 worked reliably where newer builds failed — likely due to CUDA driver incompatibilities.",Knowledge,Neutral,short,0.2222222222222222,0.1632653061224489,0.188235294117647,"('Casual/Conversational', 'Hedging', 'Neutral')",52.0,52.0,52,52,52,52,52,tensorflow_tensorflow,issue,62075.0,Knowledge,short,,,,,,,,0,0,0,0.0,@Ke293-x2Ek-Qe-7-aE-B I rebuilt all in an independent conda environment as TF. My steps were to create a TF env with python 3.9.8 and tried python3 -m pip install tensorflow[and-cuda] --user according to instruction. Following these I tried python3 -m pip install tensorflow[and-cuda]=2.13.0 --user and found it solved some bugs.,0
11816,11816,1137,1185,numpy_numpy,issue,28024.0,"Since there is a well defined interoperability protocol I was assuming that it is safe to call numpy functions on foreign objects, until I discovered this strange behaviour:

>>> import numpy as np
>>> class Kls: pass
...
>>> a = Kls()
>>> a.mean = None
>>> np.mean(a)
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File ""/Users/miccoli/work/uvenv/bigdata/.venv/lib/python3.12/site-packages/numpy/_core/fromnumeric.py"", line 3858, in mean
    return mean(axis=axis, dtype=dtype, out=out, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: 'NoneType' object is not callable
>>> a.mean = lambda : 0
>>> np.mean(a)
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File ""/Users/miccoli/work/uvenv/bigdata/.venv/lib/python3.12/site-packages/numpy/_core/fromnumeric.py"", line 3858, in mean
    return mean(axis=axis, dtype=dtype, out=out, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: <lambda>() got an unexpected keyword argument 'axis'

So if np.mean(a) discovers that a has a mean attribute, it blindly assumes that it is a method with the same semantics and signature of np.mean.

This is crazy! numpy does not owns the mean method and in fact other libraries implemented it in different ways:

>>> import polars as pl
>>> a = pl.Series([0, 1, 2])
>>> np.mean(a) #broken
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File ""/Users/miccoli/work/uvenv/bigdata/.venv/lib/python3.12/site-packages/numpy/_core/fromnumeric.py"", line 3858, in mean
    return mean(axis=axis, dtype=dtype, out=out, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: Series.mean() got an unexpected keyword argument 'axis'
>>> np.mean(np.asarray(a)) #works
np.float64(1.0)","The Polars Series class implements a 'mean' method without an 'axis' parameter, causing numpy.mean(Series) to raise a TypeError.",Neutral,Neutral,long,0.2777777777777778,0.0236966824644549,0.0436681222707423,"('information_request', 'Professional/Formal', 'Concise')",,,56,56,56,56,56,numpy_numpy,issue,28024.0,Unknown,long,person seems to be quite surprised but not sure.,Unknown Non-Knowledge,Unknown Unknown,,,unknown unknowns,as always: it is not clear from that segment if knowledge is absent or someone else might know. But here I tent to say – it seems as nobody might know,1,1,1,,,0
3553,3553,3553,3727,numpy_numpy,issue,28024.0,"The behaviour was added a long time ago, commit 67940c3 in 2006.","Commit 67940c3 from 2006 introduced this behavior, making it one of the older preserved features in the system.",Knowledge,Neutral,short,0.1111111111111111,0.1666666666666666,0.1333333333333333,"('Professional/Formal', 'Hedging', 'List')",57.0,57.0,57,57,57,57,57,numpy_numpy,issue,28024.0,Knowledge,short,,,,,,,,0,0,0,0.0,"The behaviour was added a long time ago, commit 67940c3 in 2006.",0
11501,11501,822,862,tensorflow_tensorflow,issue,24828.0,"OK, I was able to execute my CNN. I'm using tensorflow tf-nightly-gpu-2.0-preview, and running on a ipython notebook. I had to add this to my notebook:

from tensorflow.compat.v1 import ConfigProto
from tensorflow.compat.v1 import InteractiveSession

config = ConfigProto()
config.gpu_options.allow_growth = True
session = InteractiveSession(config=config)",Notebook setup includes explicit session initialization to manage GPU resources for CNN workloads.,Neutral,Neutral,long,0.0769230769230769,0.0232558139534883,0.0357142857142857,"('procedural', 'Technical', 'List')",,,41,41,41,41,41,tensorflow_tensorflow,issue,24828.0,Knowledge,long,,,,,,,,0,0,0,,,0
12002,12002,1323,1384,numpy_numpy,issue,29217.0,I am not sure that this was ever an intentional feature of the file format.,Discussion point: the intended behavior of the mentioned file format attribute.,Neutral,Neutral,short,0.2727272727272727,0.2,0.2307692307692307,"('reference_format', 'Technical', 'Concise')",,,66,66,66,66,66,numpy_numpy,issue,29217.0,Unknown,short,,,,,,,,1,1,1,,,0
5713,5713,5713,5981,microsoft_vscode,,191374.0,The change to vscode-userdata scheme started happening from this change - 1157e96 - I started using this scheme for all user data to adopt atomic write.,"Prior to 1157e96, user data was written using a non-atomic approach; this commit introduced the vscode-userdata scheme to eliminate race conditions during writes.",Knowledge,Neutral,short,0.217391304347826,0.1923076923076923,0.2040816326530612,"('Professional/Formal', 'Exploratory', 'Concise')",91.0,91.0,91,91,91,91,91,microsoft_vscode,,191374.0,Knowledge,short,,,,,,,,0,0,0,0.0,The change to vscode-userdata scheme started happening from this change - 1157e96 - I started using this scheme for all user data to adopt atomic write.,0
9694,9694,3467,3629,numpy_numpy,pull,28453.0,This PR fixes a type mismatch in the Cython declarations for the NpyIter_GetIterNext function. The function was incorrectly declared to return NpyIter_IterNextFunc* (pointer to function type) when it should return NpyIter_IterNextFunc (function type directly). This mismatch causes compilation errors when users try to build Cython code that uses this function.,"This pull request addresses a bug in the Cython definitions for `NpyIter_GetIterNext`. The wrapper mistakenly said the function returns a `NpyIter_IterNextFunc*` (a pointer), yet the actual NumPy C API returns a `NpyIter_IterNextFunc` (the callable type). Because Cython trusts the declaration, it produced mismatched code and developers saw compilation errors when importing the function. By correcting the return type to the proper function type, we get rid of those errors and ensure the iterator’s next‑function can be used seamlessly in Cython modules.",Knowledge,Knowledge,short,0.1728395061728395,0.28,0.2137404580152671,"('Casual/Conversational', 'Exploratory', 'Expand')",,,78,78,78,78,78,numpy_numpy,pull,28453.0,Knowledge,short,,,,,,,,0,0,0,,,0
4218,4218,4218,4412,numpy_numpy,issue,29217.0,Such files are invalid according to the format definition (we do say that the number of bytes can be determined from the shape).,"We explicitly define in the format specification that the byte length of the data section is determined solely by the shape tensor, so files that include an explicit byte count — or omit shape-consistent sizing — are not valid.",Knowledge,Neutral,short,0.1794871794871795,0.3043478260869565,0.2258064516129032,"('Professional/Formal', 'Exploratory', 'Expand')",67.0,67.0,67,67,67,67,67,numpy_numpy,issue,29217.0,Knowledge,short,,,,,,,,0,0,0,0.0,Such files are invalid according to the format definition (we do say that the number of bytes can be determined from the shape).,0
13142,13142,456,471,pytorch_pytorch,issue,153960.0,"It would initialize NCCL communicator at that moment, because we know the device id at that moment, instead of delaying the init till the first collective (the traditional pytorch way). To compensate for ""ahead-of-time bill"", it uses NCCL's non-blocking API mode.",The implementation trades early initialization cost for potential latency reduction during first collective.,Knowledge,Neutral,short,0.0769230769230769,0.024390243902439,0.037037037037037,"('scope_statement', 'Casual/Conversational', 'List')",7.0,7.0,7,7,7,7,7,pytorch_pytorch,issue,153960.0,Knowledge,short,,,,,,,,0,0,0,0.0,"It would initialize NCCL communicator at that moment, because we know the device id at that moment, instead of delaying the init till the first collective (the traditional pytorch way). To compensate for ""ahead-of-time bill"", it uses NCCL's non-blocking API mode.",0
17616,17616,4930,5166,microsoft_vscode,issue,251545.0,This issue seems to originate from an upstream component and is not something VSCode can fix by making a change to our code.,Refer to upstream component documentation for potential resolution paths.,Knowledge,Neutral,short,0.3333333333333333,0.1304347826086956,0.1875,"('timeline_status', 'Professional/Formal', 'Neutral')",83.0,83.0,83,83,83,83,83,microsoft_vscode,issue,251545.0,Knowledge,short,,,,,,,,0,0,0,0.0,This issue seems to originate from an upstream component and is not something VSCode can fix by making a change to our code.,0
11285,11285,606,637,pytorch_pytorch,issue,154556.0,"The tracing component (Dynamo) is not fully cached today, but we are working on this.",Current implementation of Dynamo lacks complete cache coverage.,Neutral,Neutral,short,0.0,0.0,0.0,"('comparison_contrast', 'Professional/Formal', 'Expand')",,,30,30,30,30,30,pytorch_pytorch,issue,154556.0,Knowledge,short,,,,,,,,0,0,0,,,0
3214,3214,3214,3368,tensorflow_tensorflow,issue,62075.0,@Ke293-x2Ek-Qe-7-aE-B I rebuilt all in an independent conda environment as TF. My steps were to create a TF env with python 3.9.8 and tried python3 -m pip install tensorflow[and-cuda] --user according to instruction. Following these I tried python3 -m pip install tensorflow[and-cuda]=2.13.0 --user and found it solved some bugs.,"I followed official guidance to install TensorFlow 2.13.0 with CUDA in a standalone conda environment (Python 3.9.8) using pip --user, and this version resolved critical bugs present in earlier installations.",Knowledge,Neutral,short,0.2,0.1224489795918367,0.1518987341772152,"('Professional/Formal', 'Neutral', 'Concise')",52.0,52.0,52,52,52,52,52,tensorflow_tensorflow,issue,62075.0,Knowledge,short,,,,,,,,0,0,0,0.0,@Ke293-x2Ek-Qe-7-aE-B I rebuilt all in an independent conda environment as TF. My steps were to create a TF env with python 3.9.8 and tried python3 -m pip install tensorflow[and-cuda] --user according to instruction. Following these I tried python3 -m pip install tensorflow[and-cuda]=2.13.0 --user and found it solved some bugs.,0
12461,12461,1782,1858,microsoft_vscode,pull,191501.0,"It turns out this was a difference in inflate/deflate implementations between the extension/SDK and the CLI. The SDK uses Node's zlib bindings, while by default Rust's flate2 library uses a rust port of miniz. miniz does not appear to flush decompressed data as nicely on SYNC'd boundaries as zlib does, which caused data to 'stall'. This could also be the cause of some connection flakiness!",Potential correlation noted between the inflate/deflate implementation differences and intermittent connection reliability.,Neutral,Neutral,short,0.3333333333333333,0.0615384615384615,0.1038961038961039,"('information_request', 'Technical', 'Expand')",,,89,89,89,89,89,microsoft_vscode,pull,191501.0,Knowledge,short,,,,,,,,0,0,0,,,0
5560,5560,5560,5810,microsoft_vscode,pull,191501.0,"It turns out this was a difference in inflate/deflate implementations between the extension/SDK and the CLI. The SDK uses Node's zlib bindings, while by default Rust's flate2 library uses a rust port of miniz. miniz does not appear to flush decompressed data as nicely on SYNC'd boundaries as zlib does, which caused data to 'stall'. This could also be the cause of some connection flakiness!","The performance cliff we observed was due to flate2’s default miniz-rs backend not implementing SYNC flush semantics as promptly as Node’s zlib, causing decompressed payloads to remain buffered and producing intermittent data delivery delays that mimicked network flakiness.",Knowledge,Neutral,short,0.1842105263157894,0.1076923076923077,0.1359223300970874,"('Technical', 'Neutral', 'List')",89.0,89.0,89,89,89,89,89,microsoft_vscode,pull,191501.0,Knowledge,short,,,,,,,,0,0,0,0.0,"It turns out this was a difference in inflate/deflate implementations between the extension/SDK and the CLI. The SDK uses Node's zlib bindings, while by default Rust's flate2 library uses a rust port of miniz. miniz does not appear to flush decompressed data as nicely on SYNC'd boundaries as zlib does, which caused data to 'stall'. This could also be the cause of some connection flakiness!",0
2520,2520,2520,2637,tensorflow_tensorflow,issue,24828.0,Had same problem with cuda 9.0 and cuDNN 7.0.5.15-1 on Ubuntu 16.04 with Tensorflow 1.12. Updating to cuDNN 7.4.2.24 fixed this for me!,"I encountered identical compatibility issues with CUDA 9.0 and cuDNN 7.0.5.15-1 on Ubuntu 16.04 while running TensorFlow 1.12 — specifically, layer initialization failures during GPU kernel launches. Upgrading to cuDNN 7.4.2.24 resolved the problem entirely, suggesting a bug in the older cuDNN version's tensor stride handling or memory alignment with TF 1.12's custom ops.",Knowledge,Neutral,short,0.2037037037037037,0.4782608695652174,0.2857142857142857,"('Technical', 'Neutral', 'Expand')",40.0,40.0,40,40,40,40,40,tensorflow_tensorflow,issue,24828.0,Knowledge,short,,,,,,,,0,0,0,0.0,Had same problem with cuda 9.0 and cuDNN 7.0.5.15-1 on Ubuntu 16.04 with Tensorflow 1.12. Updating to cuDNN 7.4.2.24 fixed this for me!,0
12952,12952,266,279,pytorch_pytorch,issue,153992.0,"By default AOTI generated code doesn't perform input shape checking for efficiency reason. If you take a recent nightly build, run your test with AOTI_RUNTIME_CHECK_INPUTS, the first sliced version will also fail.",Test cases involving sliced inputs were observed to fail when AOTI_RUNTIME_CHECK_INPUTS was enabled.,Knowledge,Neutral,short,0.0769230769230769,0.03125,0.0444444444444444,"('factual_observation', 'Casual/Conversational', 'Expand')",4.0,4.0,4,4,4,4,4,pytorch_pytorch,issue,153992.0,Knowledge,short,,,,,,,,0,0,0,0.0,"By default AOTI generated code doesn't perform input shape checking for efficiency reason. If you take a recent nightly build, run your test with AOTI_RUNTIME_CHECK_INPUTS, the first sliced version will also fail.",0
17584,17584,4898,5132,microsoft_vscode,issue,251545.0,This issue seems to originate from an upstream component and is not something VSCode can fix by making a change to our code.,No VSCode-specific fix has been identified or implemented for this scenario.,Knowledge,Neutral,short,0.0909090909090909,0.0434782608695652,0.0588235294117647,"('documentation_action', 'github_native', 'Expand')",83.0,83.0,83,83,83,83,83,microsoft_vscode,issue,251545.0,Knowledge,short,,,,,,,,0,0,0,0.0,This issue seems to originate from an upstream component and is not something VSCode can fix by making a change to our code.,0
15185,15185,2499,2613,tensorflow_tensorflow,issue,24828.0,"OK, I was able to execute my CNN. I'm using tensorflow tf-nightly-gpu-2.0-preview, and running on a ipython notebook. I had to add this to my notebook:

from tensorflow.compat.v1 import ConfigProto
from tensorflow.compat.v1 import InteractiveSession

config = ConfigProto()
config.gpu_options.allow_growth = True
session = InteractiveSession(config=config)",The session configuration used InteractiveSession with a ConfigProto instance specifying GPU memory growth.,Knowledge,Neutral,long,0.1538461538461538,0.0465116279069767,0.0714285714285714,"('factual_observation', 'Casual/Conversational', 'List')",41.0,41.0,41,41,41,41,41,tensorflow_tensorflow,issue,24828.0,Knowledge,long,,,,,,,,0,0,0,0.0,"OK, I was able to execute my CNN. I'm using tensorflow tf-nightly-gpu-2.0-preview, and running on a ipython notebook. I had to add this to my notebook:

from tensorflow.compat.v1 import ConfigProto
from tensorflow.compat.v1 import InteractiveSession

config = ConfigProto()
config.gpu_options.allow_growth = True
session = InteractiveSession(config=config)",0
15760,15760,3074,3233,tensorflow_tensorflow,issue,62075.0,@Ke293-x2Ek-Qe-7-aE-B I rebuilt all in an independent conda environment as TF. My steps were to create a TF env with python 3.9.8 and tried python3 -m pip install tensorflow[and-cuda] --user according to instruction. Following these I tried python3 -m pip install tensorflow[and-cuda]=2.13.0 --user and found it solved some bugs.,The process involved creating a dedicated conda environment for TensorFlow dependencies.,Knowledge,Neutral,short,0.1818181818181818,0.0408163265306122,0.0666666666666666,"('community_reference', 'Professional/Formal', 'List')",52.0,52.0,52,52,52,52,52,tensorflow_tensorflow,issue,62075.0,Knowledge,short,,,,,,,,0,0,0,0.0,@Ke293-x2Ek-Qe-7-aE-B I rebuilt all in an independent conda environment as TF. My steps were to create a TF env with python 3.9.8 and tried python3 -m pip install tensorflow[and-cuda] --user according to instruction. Following these I tried python3 -m pip install tensorflow[and-cuda]=2.13.0 --user and found it solved some bugs.,0
948,948,948,982,pytorch_pytorch,issue,21819.0,"Yes, for the hostcall with atomics issue, changing the motherboard with PCIe atomics support is a viable solution.","Based on testing, the hostcall atomic issue isn't a software bug but a hardware limitation; moving to a motherboard with PCIe atomic capabilities is the correct solution.",Knowledge,Neutral,short,0.2592592592592592,0.3888888888888889,0.3111111111111111,"('Casual/Conversational', 'Hedging', 'List')",15.0,15.0,15,15,15,15,15,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,0.0,"Yes, for the hostcall with atomics issue, changing the motherboard with PCIe atomics support is a viable solution.",0
6810,6810,583,611,pytorch_pytorch,issue,21819.0,I solved by CUDA_LAUNCH_BLOCKING=1.,"Applying the `CUDA_LAUNCH_BLOCKING=1` flag eradicated the intermittent crash: by making every CUDA kernel launch synchronous, the runtime no longer masks asynchronous errors, and the execution trace became fully deterministic, confirming that the root cause lay in unsynchronized GPU operations.",Knowledge,Knowledge,short,0.0256410256410256,0.25,0.0465116279069767,"('Technical', 'Confidence', 'Expand')",,,13,13,13,13,13,pytorch_pytorch,issue,21819.0,Knowledge,short,,,,,,,,0,0,0,,,0
17281,17281,4595,4814,numpy_numpy,pull,28453.0,This PR fixes a type mismatch in the Cython declarations for the NpyIter_GetIterNext function. The function was incorrectly declared to return NpyIter_IterNextFunc* (pointer to function type) when it should return NpyIter_IterNextFunc (function type directly). This mismatch causes compilation errors when users try to build Cython code that uses this function.,The expected return type for NpyIter_GetIterNext in the C API is NpyIter_IterNextFunc.,Knowledge,Neutral,short,0.25,0.06,0.0967741935483871,"('factual_observation', 'github_native', 'Expand')",78.0,78.0,78,78,78,78,78,numpy_numpy,pull,28453.0,Knowledge,short,,,,,,,,0,0,0,0.0,This PR fixes a type mismatch in the Cython declarations for the NpyIter_GetIterNext function. The function was incorrectly declared to return NpyIter_IterNextFunc* (pointer to function type) when it should return NpyIter_IterNextFunc (function type directly). This mismatch causes compilation errors when users try to build Cython code that uses this function.,0
