,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,original_Unnamed: 0.6,original_Unnamed: 0.5,original_final_label,original_rephrased_statement,final_label
11390,11390,4848,,5063,numpy_numpy,issue,28446.0,"Hmm, from the PR, maybe it really just needs to not use IterNextFunc *? But, that seems like a difference to C maybe (i.e. the cython versioni includes the pointer, C doesn't). I am not sure if Cython might want that.","This change removes IterNextFunc* to match C, but I’m uncertain — does Cython expect function pointers in callbacks like this? I’ve seen cases where omitting them breaks dynamic dispatch, but I don’t know if this applies here.",Known,Neutral,short,0.1081081081081081,0.0975609756097561,0.1025641025641025,"('github_native', 'Neutral', 'List')",77,77,77,77,77,numpy_numpy,issue,28446.0,Known,short,,,,,,,,2,2,1,77.0,77.0,2.0,"Hmm, from the PR, maybe it really just needs to not use IterNextFunc *? But, that seems like a difference to C maybe (i.e. the cython versioni includes the pointer, C doesn't). I am not sure if Cython might want that.",1
12050,12050,5508,,5757,microsoft_vscode,pull,191501.0,It seems like something is not flushing or decompressing completely.,"After processing a stream of compressed data, I notice leftover bytes that don't get consumed by the decompressor—even after calling `decompressor.flush()`. I can't tell if this is expected behavior when the input is truncated, or if there's a hidden state that needs clearing. Is this a known edge case with `zlib.decompressobj`, or am I misunderstanding the API?",Known,Neutral,short,0.0350877192982456,0.2,0.0597014925373134,"('github_native', 'Hedging', 'Expand')",88,88,88,88,88,microsoft_vscode,pull,191501.0,Known,short,"The is some vaguness here, so maybe it's Unknown/Unknown unknown.",,,Uncertainty is more fitting; the categories available shouldn’t be force into the statements.,,,at this point very imprecise and difficult to put it under nonknowledge categories – communication before and after would be good to know for decision on categories,2,2,1,88.0,88.0,2.0,It seems like something is not flushing or decompressing completely.,1
2774,2774,2774,2922.0,817,pytorch_pytorch,issue,21819.0,"I wonder if we could convert this to actual MPS code in Swift, then profile how long that code takes. That would determine whether the bottleneck is PyTorch’s fault and something that can be fixed.","We should attempt a Swift‑MPS port of the critical path and instrument it with Instruments' GPU Counters. By comparing the GPU execution cycles of the MPS implementation against the PyTorch baseline, we can definitively determine if the performance regression is attributable to PyTorch’s execution model.",Known,Known Unknown,short,0.1111111111111111,0.1428571428571428,0.125,"('Technical', 'Confidence', 'Expand')",17,17,17,17,17,pytorch_pytorch,issue,21819.0,Known,short,,,,,,,,2,2,1,,,,,1
853,853,853,913.0,913,tensorflow_tensorflow,issue,24496.0,I was finally able to fix my problem was setting config.gpu_options.allow_growth = True.,Related discussion in #1234 about enabling GPU memory growth.,Neutral,Neutral,short,0.0,0.0,0.0,"('reference_format', 'github_native', 'Concise')",43,43,43,43,43,tensorflow_tensorflow,issue,24496.0,Knowledge,short,,,,,,,,0,0,0,,,,,1
1892,1892,1892,2021.0,2021,microsoft_vscode,,251888.0,"I did some more testing... I feel like adding the Dart-Code Properties folder to the Windows Defender exclusion list may have made this faster. On non-Dev-drives, Defender makes reading files for the first time after a reboot very slow while it scans them. However, I'm not sure this folder was ever previously excluded, and it still doesn't explain why the first result shows up (so clearly Defender has already finished for that file and allowed VS Code to get the contents of it) such a long time before the second one.","The first file result appears significantly earlier than the second, despite the initial scan completing for that file.",Neutral,Neutral,long,0.2222222222222222,0.0439560439560439,0.073394495412844,"('comparison_contrast', 'github_native', 'List')",97,97,97,97,97,microsoft_vscode,,251888.0,Known,long,,,,,,,,2,2,1,,,,,1
3090,3090,3090,3245.0,1140,pytorch_pytorch,issue,155309.0,I think we need a better way to detect aliasing here.,Is there a more robust alias‑detection technique we can use?,Known,Known Unknown,short,0.1,0.0909090909090909,0.0952380952380952,"('Casual/Conversational', 'Hedging', 'Concise')",24,24,24,24,24,pytorch_pytorch,issue,155309.0,Known,short,,,,,,,,2,2,1,,,,,1
9403,9403,2861,,2998,tensorflow_tensorflow,issue,60798.0,"I am trying to build Tensorflow from source with flag /MT (I require this so that the tensorflow.dll does not require the vcruntime libraries on startup). I tried this command: bazel build tensorflow:tensorflow.dll --copt=/MT. But i get errors. It seems, like something is wrong with spaces in path. But i builded tensorflow successfully without /MT flag.","I'm trying to statically link the C runtime when building TensorFlow from source using /MT to avoid dependency on vcruntime.dll at runtime. I ran `bazel build tensorflow:tensorflow.dll --copt=/MT`, but it's failing with what looks like path parsing errors—maybe spaces in the build directory are breaking the compiler flags? The build works fine without /MT, so I suspect it's a Bazel/MSVC flag handling issue, but I’m not sure how to properly quote or escape the flag.",Known,Neutral,short,0.1866666666666666,0.25,0.2137404580152672,"('Casual/Conversational', 'Exploratory', 'Expand')",46,46,46,46,46,tensorflow_tensorflow,issue,60798.0,Known,short,,,,,,,,2,2,1,46.0,46.0,2.0,"I am trying to build Tensorflow from source with flag /MT (I require this so that the tensorflow.dll does not require the vcruntime libraries on startup). I tried this command: bazel build tensorflow:tensorflow.dll --copt=/MT. But i get errors. It seems, like something is wrong with spaces in path. But i builded tensorflow successfully without /MT flag.",1
6302,6302,6302,6536.0,4431,microsoft_vscode,,252223.0,VS Code suddenly stopped working. not listening to my messages.just showing refresh and dislike buttons,The IDE stopped functioning abruptly—my commands are ignored and the UI is reduced to a refresh icon and a dislike button.,Unknown,Unknown Unknown,short,0.238095238095238,0.3333333333333333,0.2777777777777778,"('Professional/Formal', 'Confidence', 'Expand')",95,95,95,95,95,microsoft_vscode,,252223.0,Unknown,short,,,,,,,,1,1,1,,,,,1
9439,9439,2897,,3035,tensorflow_tensorflow,issue,60798.0,"I am trying to build Tensorflow from source with flag /MT (I require this so that the tensorflow.dll does not require the vcruntime libraries on startup). I tried this command: bazel build tensorflow:tensorflow.dll --copt=/MT. But i get errors. It seems, like something is wrong with spaces in path. But i builded tensorflow successfully without /MT flag.","I need tensorflow.dll to be self-contained without vcruntime.dll, so I added `--copt=/MT` to my Bazel build. However, I get cryptic errors suggesting path parsing issues—yet the exact same command without `/MT` works perfectly. Is the problem in how Bazel interpolates `/MT` into command-line args, or is there a hidden dependency in TensorFlow’s BUILD files that breaks with static CRT?",Known,Neutral,short,0.1186440677966101,0.125,0.1217391304347826,"('Technical', 'Exploratory', 'Neutral')",46,46,46,46,46,tensorflow_tensorflow,issue,60798.0,Known,short,,,,,,,,2,2,1,46.0,46.0,2.0,"I am trying to build Tensorflow from source with flag /MT (I require this so that the tensorflow.dll does not require the vcruntime libraries on startup). I tried this command: bazel build tensorflow:tensorflow.dll --copt=/MT. But i get errors. It seems, like something is wrong with spaces in path. But i builded tensorflow successfully without /MT flag.",1
9647,9647,3105,,3245,tensorflow_tensorflow,issue,62075.0,I did not know that it now came bundled with cuDNN.,"I didn’t know that cuDNN came bundled — is this a recent change, and if so, where is it officially announced? I want to make sure my deployment scripts aren’t installing it redundantly.",unknown,Neutral,short,0.1515151515151515,0.4545454545454545,0.2272727272727272,"('Professional/Formal', 'Hedging', 'List')",50,50,50,50,50,tensorflow_tensorflow,issue,62075.0,unknown,short,Knowable known unknown,,,,,,,2,1,1,50.0,50.0,2.0,I did not know that it now came bundled with cuDNN.,1
769,769,769,825.0,825,tensorflow_tensorflow,issue,24828.0,"It is just a problem with cuDNN version incompatibility. I also downgrade to 1.8, although solving the problem, but no need when there is a much higher version which is definitely better than the old version. So I found that I was using conda installing TF, which conda was also installed everything even Cuda and cudnn, so the python was not detecting my installed Cuda and cudnn, it was using which was installed by conda which was very old version of cudnn, so I deleted the conda installed Cuda and cudnn, and then installed TF with pip, and it was OK.",Added `environment` and `bug` labels for the version conflict between conda‑provided and system CUDA/cuDNN.,Neutral,Neutral,long,0.2857142857142857,0.0396039603960396,0.0695652173913043,"('social_acknowledgment', 'github_native', 'Concise')",39,39,39,39,39,tensorflow_tensorflow,issue,24828.0,Knowledge,long,,,,,,,,0,0,0,,,,,1
12722,12722,6180,,6508,microsoft_vscode,,252129.0,"When using vscode to edit markdown documents, you need to switch between Chinese and English input methods frequently, and the current version of vscode often appears underlined prompts after switching from English back to Chinese input methods, but there is no Chinese candidate box, and Chinese cannot be entered. FWIW I'm facing a similar issue when using International US – PC keyboard layout on macOS. A particularity of this keyboard is that e.g. the ' key is a ""dead key"", meaning pressing it produces nothing, but it affects the next key I press (e.g. '+e produces é, '+<space> produces '). Anytime I use a ""dead key"", e.g. if I want to delete inside of a string (d+i+'+), it glitches and adds a 'char at the position of the cursor. Turning offexperimentalEditContextEnabled` does fix the behavior, the IME suggestion does not apply to me (AFAICT).","Dead keys in the International US layout on macOS are breaking VS Code’s Chinese input completely. After typing something like d+i+'+, I get a stray ' inserted, and then switching to Chinese gives me no candidate box at all. It’s like VS Code’s input pipeline gets permanently stuck. I’m not using any IME suggestions, so that’s not it. This feels like a low-level input handling bug — has anyone filed this yet?",Known,Neutral,long,0.1527777777777778,0.0763888888888889,0.1018518518518518,"('Casual/Conversational', 'Neutral', 'List')",100,100,100,100,100,microsoft_vscode,,252129.0,Known,long,,,,,,,,2,2,1,100.0,100.0,2.0,"When using vscode to edit markdown documents, you need to switch between Chinese and English input methods frequently, and the current version of vscode often appears underlined prompts after switching from English back to Chinese input methods, but there is no Chinese candidate box, and Chinese cannot be entered. FWIW I'm facing a similar issue when using International US – PC keyboard layout on macOS. A particularity of this keyboard is that e.g. the ' key is a ""dead key"", meaning pressing it produces nothing, but it affects the next key I press (e.g. '+e produces é, '+<space> produces '). Anytime I use a ""dead key"", e.g. if I want to delete inside of a string (d+i+'+), it glitches and adds a 'char at the position of the cursor. Turning offexperimentalEditContextEnabled` does fix the behavior, the IME suggestion does not apply to me (AFAICT).",1
7579,7579,1037,,1085,pytorch_pytorch,Issue,21819.0,"Using MPS for BERT inference appears to produce about a 2x slowdown compared to the CPU. Here is code to reproduce the issue:
 # MPS Version
 from transformers import AutoTokenizer, BertForSequenceClassification
 import timeit
 import torch
 

 tokenizer = AutoTokenizer.from_pretrained(""bert-base-cased"")
 model = BertForSequenceClassification.from_pretrained(""bert-base-cased"").to(torch.device(""mps""))
 

 tokens = tokenizer.tokenize(""Hello world, this is michael!"")
 tids = tokenizer.convert_tokens_to_ids(tokens)
 with torch.no_grad():
  t_tids = torch.tensor([tids]*64, device=torch.device(""mps""))
  res = timeit.timeit(lambda: model(input_ids=t_tids), number=100)
 print(res)
 

 torch.backends.mps.is_available() reports True as expected.
 I chose a batch size of 64, since that was mentioned on the blog post for the ~5x speedup in Huggingface BERT.
 Running this benchmark, swapping ""mps"" and ""cpu"" for the devices, I get:
 CPU 18.38 s
 MPS 36.00 s
 And, for comparison, running this same snippet on an A10G using CUDA 11.6 on an AWS g5.xlarge instance (ubuntu 20.04, pytorch 1.11.0 compiled from source), I get:
 CUDA 0.82 s
 I used the no_grad() construction due to the comment mentioned on #77753.
 I used today's nightly build. Furthermore, I also built PyTorch from source and observed no differences on the results here. Lastly, I confirmed with Activity Monitor and powermetrics that the GPU is in fact being used, seeing GPU usage at 98.8%, GPU power spike to 15711 mW when running the MPS benchmark, and CPU power spiking as expected when running the CPU benchmark.
 So it does seem like things are ""hooked up"" right, just not efficient.
 As a side note, when building PyTorch from source, I observed in the CMake logs that Accelerate.framework was selected as the BLAS library, but sadly I didn't observe any power consumption by the ANE module, which is too bad.","I'm observing an unexpected performance cliff on MPS: BERT inference is twice as slow as CPU. I'm using the exact code from the Hugging Face benchmark, with CUDA showing 0.82s. I suspect the issue lies in either suboptimal quantization handling, memory staging between unified memory and GPU, or lack of optimized GELU/LayerNorm implementations in MPS. Is there any documentation on which ops are still emulated on CPU for BERT on Apple Silicon?",Known,Neutral,long,0.2083333333333333,0.0566037735849056,0.0890207715133531,"('Technical', 'Exploratory', 'List')",16,16,16,16,16,pytorch_pytorch,Issue,21819.0,Known,long,,,,,,,,2,2,1,16.0,16.0,2.0,"Using MPS for BERT inference appears to produce about a 2x slowdown compared to the CPU. Here is code to reproduce the issue:
 # MPS Version
 from transformers import AutoTokenizer, BertForSequenceClassification
 import timeit
 import torch
 

 tokenizer = AutoTokenizer.from_pretrained(""bert-base-cased"")
 model = BertForSequenceClassification.from_pretrained(""bert-base-cased"").to(torch.device(""mps""))
 

 tokens = tokenizer.tokenize(""Hello world, this is michael!"")
 tids = tokenizer.convert_tokens_to_ids(tokens)
 with torch.no_grad():
  t_tids = torch.tensor([tids]*64, device=torch.device(""mps""))
  res = timeit.timeit(lambda: model(input_ids=t_tids), number=100)
 print(res)
 

 torch.backends.mps.is_available() reports True as expected.
 I chose a batch size of 64, since that was mentioned on the blog post for the ~5x speedup in Huggingface BERT.
 Running this benchmark, swapping ""mps"" and ""cpu"" for the devices, I get:
 CPU 18.38 s
 MPS 36.00 s
 And, for comparison, running this same snippet on an A10G using CUDA 11.6 on an AWS g5.xlarge instance (ubuntu 20.04, pytorch 1.11.0 compiled from source), I get:
 CUDA 0.82 s
 I used the no_grad() construction due to the comment mentioned on #77753.
 I used today's nightly build. Furthermore, I also built PyTorch from source and observed no differences on the results here. Lastly, I confirmed with Activity Monitor and powermetrics that the GPU is in fact being used, seeing GPU usage at 98.8%, GPU power spike to 15711 mW when running the MPS benchmark, and CPU power spiking as expected when running the CPU benchmark.
 So it does seem like things are ""hooked up"" right, just not efficient.
 As a side note, when building PyTorch from source, I observed in the CMake logs that Accelerate.framework was selected as the BLAS library, but sadly I didn't observe any power consumption by the ANE module, which is too bad.",1
2509,2509,2509,2657.0,552,pytorch_pytorch,issue,21819.0,I met a strange illegal memory access error. It happens randomly without any regular pattern.,"Could a sporadic illegal memory access be caused by a hidden race condition, since the fault occurs randomly with no obvious timing?",Unknown,Unknown Unknown,short,0.2272727272727272,0.3333333333333333,0.2702702702702702,"('Neutral', 'Exploratory', 'Neutral')",11,11,11,11,11,pytorch_pytorch,issue,21819.0,Unknown,short,,,,,,,,1,1,1,,,,,1
7594,7594,1052,,1100,pytorch_pytorch,Issue,21819.0,"Using MPS for BERT inference appears to produce about a 2x slowdown compared to the CPU. Here is code to reproduce the issue:
 # MPS Version
 from transformers import AutoTokenizer, BertForSequenceClassification
 import timeit
 import torch
 

 tokenizer = AutoTokenizer.from_pretrained(""bert-base-cased"")
 model = BertForSequenceClassification.from_pretrained(""bert-base-cased"").to(torch.device(""mps""))
 

 tokens = tokenizer.tokenize(""Hello world, this is michael!"")
 tids = tokenizer.convert_tokens_to_ids(tokens)
 with torch.no_grad():
  t_tids = torch.tensor([tids]*64, device=torch.device(""mps""))
  res = timeit.timeit(lambda: model(input_ids=t_tids), number=100)
 print(res)
 

 torch.backends.mps.is_available() reports True as expected.
 I chose a batch size of 64, since that was mentioned on the blog post for the ~5x speedup in Huggingface BERT.
 Running this benchmark, swapping ""mps"" and ""cpu"" for the devices, I get:
 CPU 18.38 s
 MPS 36.00 s
 And, for comparison, running this same snippet on an A10G using CUDA 11.6 on an AWS g5.xlarge instance (ubuntu 20.04, pytorch 1.11.0 compiled from source), I get:
 CUDA 0.82 s
 I used the no_grad() construction due to the comment mentioned on #77753.
 I used today's nightly build. Furthermore, I also built PyTorch from source and observed no differences on the results here. Lastly, I confirmed with Activity Monitor and powermetrics that the GPU is in fact being used, seeing GPU usage at 98.8%, GPU power spike to 15711 mW when running the MPS benchmark, and CPU power spiking as expected when running the CPU benchmark.
 So it does seem like things are ""hooked up"" right, just not efficient.
 As a side note, when building PyTorch from source, I observed in the CMake logs that Accelerate.framework was selected as the BLAS library, but sadly I didn't observe any power consumption by the ANE module, which is too bad.","When benchmarking BERT on MPS, I'm getting 36 seconds for 100 inferences with batch size 64, versus 18 seconds on CPU — which contradicts Hugging Face's reported 5x speedups. I've confirmed MPS is active via powermetrics and torch.backends.mps.is_available(), and even tried forcing Accelerate.framework as BLAS. I'm uncertain whether this performance gap stems from suboptimal kernel fusion in the Metal backend, lack of optimized attention implementations, or if I'm misconfiguring something non-obvious about tensor serialization on Apple Silicon.",Known,Neutral,long,0.1818181818181818,0.0528301886792452,0.0818713450292397,"('Technical', 'Hedging', 'Expand')",16,16,16,16,16,pytorch_pytorch,Issue,21819.0,Known,long,,,,,,,,2,2,1,16.0,16.0,2.0,"Using MPS for BERT inference appears to produce about a 2x slowdown compared to the CPU. Here is code to reproduce the issue:
 # MPS Version
 from transformers import AutoTokenizer, BertForSequenceClassification
 import timeit
 import torch
 

 tokenizer = AutoTokenizer.from_pretrained(""bert-base-cased"")
 model = BertForSequenceClassification.from_pretrained(""bert-base-cased"").to(torch.device(""mps""))
 

 tokens = tokenizer.tokenize(""Hello world, this is michael!"")
 tids = tokenizer.convert_tokens_to_ids(tokens)
 with torch.no_grad():
  t_tids = torch.tensor([tids]*64, device=torch.device(""mps""))
  res = timeit.timeit(lambda: model(input_ids=t_tids), number=100)
 print(res)
 

 torch.backends.mps.is_available() reports True as expected.
 I chose a batch size of 64, since that was mentioned on the blog post for the ~5x speedup in Huggingface BERT.
 Running this benchmark, swapping ""mps"" and ""cpu"" for the devices, I get:
 CPU 18.38 s
 MPS 36.00 s
 And, for comparison, running this same snippet on an A10G using CUDA 11.6 on an AWS g5.xlarge instance (ubuntu 20.04, pytorch 1.11.0 compiled from source), I get:
 CUDA 0.82 s
 I used the no_grad() construction due to the comment mentioned on #77753.
 I used today's nightly build. Furthermore, I also built PyTorch from source and observed no differences on the results here. Lastly, I confirmed with Activity Monitor and powermetrics that the GPU is in fact being used, seeing GPU usage at 98.8%, GPU power spike to 15711 mW when running the MPS benchmark, and CPU power spiking as expected when running the CPU benchmark.
 So it does seem like things are ""hooked up"" right, just not efficient.
 As a side note, when building PyTorch from source, I observed in the CMake logs that Accelerate.framework was selected as the BLAS library, but sadly I didn't observe any power consumption by the ANE module, which is too bad.",1
4068,4068,4068,4241.0,2136,tensorflow_tensorflow,issue,60798.0,"I am trying to build Tensorflow from source with flag /MT (I require this so that the tensorflow.dll does not require the vcruntime libraries on startup). I tried this command: bazel build tensorflow:tensorflow.dll --copt=/MT. But i get errors. It seems, like something is wrong with spaces in path. But i builded tensorflow successfully without /MT flag.",I'm wondering if the /MT flag triggers path‑space parsing issues during TensorFlow DLL compilation—why does the same command succeed when /MT is omitted?,Known,Known Unknown,short,0.1739130434782608,0.0714285714285714,0.1012658227848101,"('Neutral', 'Exploratory', 'Concise')",46,46,46,46,46,tensorflow_tensorflow,issue,60798.0,Known,short,,,,,,,,2,2,1,,,,,1
5892,5892,5892,6115.0,4010,microsoft_vscode,issue,190859.0,Happened to me yesterday too. Spend a lot of time rebooting my machine and killing processes until I tried regular vscode to find that port forwarding was working fine there. What is weird though is that the browser just hangs. Nothing happens if you try localhost:4000. There is no error it just hangs but if I try a port that isn't being used like localhost:5000 then the browser says that there is a connection error,"Could anyone clarify why the browser remains unresponsive on localhost:4000 despite successful port forwarding in VS Code, whereas an unused port like localhost:5000 returns a connection error?",Unknown,Known Unknown,short,0.2592592592592592,0.0933333333333333,0.1372549019607843,"('Professional/Formal', 'Hedging', 'Concise')",86,86,86,86,86,microsoft_vscode,issue,190859.0,Unknown,short,"person seems to be quite surprised about the error. Could also be Unknown unknown, I guess.",Unknown Non-Knowledge,Unknown Unknown,The person at that moment was not aware that they didn’t know about the problem.,known unknown (a question can be posed although it is not posed),known unknowns ,unknown unknowns for what has been yesterday. Today the person can already ask a question,2,1,1,,,,,1
6529,6529,6529,6773.0,4668,microsoft_vscode,,252129.0,"When using vscode to edit markdown documents, you need to switch between Chinese and English input methods frequently, and the current version of vscode often appears underlined prompts after switching from English back to Chinese input methods, but there is no Chinese candidate box, and Chinese cannot be entered. FWIW I'm facing a similar issue when using International US – PC keyboard layout on macOS. A particularity of this keyboard is that e.g. the ' key is a ""dead key"", meaning pressing it produces nothing, but it affects the next key I press (e.g. '+e produces é, '+<space> produces '). Anytime I use a ""dead key"", e.g. if I want to delete inside of a string (d+i+'+), it glitches and adds a 'char at the position of the cursor. Turning offexperimentalEditContextEnabled` does fix the behavior, the IME suggestion does not apply to me (AFAICT).","I'm running into an issue where VS Code’s Markdown editor misbehaves after I switch from English to Chinese input: it underlines the text, but the Chinese candidate window never pops up, so I can’t type Chinese at all. The problem also shows up on macOS with the International US‑PC layout because the `'` dead key interferes and injects an extra character. The only workaround I’ve found is to turn off `experimentalEditContextEnabled`, yet the IME suggestion still doesn’t seem to apply.",Known,Known Unknown,long,0.2375,0.1319444444444444,0.1696428571428571,"('Casual/Conversational', 'Confidence', 'Expand')",100,100,100,100,100,microsoft_vscode,,252129.0,Known,long,,,,,,,,2,2,1,,,,,1
8001,8001,1459,,1516,pytorch_pytorch,issue,155309.0,"Thank you so much for the detailed and insightful analysis.

I followed your suggestion and tested with:

torch.backends.cudnn.enabled = False

As you anticipated, export on GPU succeeded when disabling cuDNN. This strongly indicates that the issue is indeed related to certain cuDNN-optimized fused kernels, likely being incorrectly traced during export when fake tensors are used.

For completeness, my environment reports the following cuDNN version:

torch.backends.cudnn.version() == 90100

This further supports the hypothesis that some low-level dispatch or fusion within cuDNN is not being properly marked as opaque or guarded during export tracing?

Additionally, I’d like to report that the same issue also occurs when using nn.RNN instead of nn.LSTM. Specifically, like:

self.rnn = nn.RNN(input_size, hidden_size, num_layers, batch_first=True)

This confirms that the problem is not limited to LSTM, but more broadly affects cuDNN-backed recurrent layers, including nn.RNN. Disabling torch.backends.cudnn.enabled continues to serve as a valid workaround in both cases.","I can confirm this isn’t a data-type or device issue—export fails on CUDA with float32 and float16 alike, and only resolves when cuDNN is disabled. The consistency across RNN and LSTM architectures leads me to suspect that PyTorch’s export pipeline is assuming all cuDNN-backed recurrent operations are traceable, when in reality, some fused kernels (like those for variable-length sequences or hidden state recurrence) may not have deterministic symbolic representations. Is this an upstream cuDNN limitation, or has the PyTorch exporter simply not implemented guards for these specific fusion patterns?",Known,Neutral,long,0.146067415730337,0.0878378378378378,0.1097046413502109,"('Technical', 'Exploratory', 'Expand')",22,22,22,22,22,pytorch_pytorch,issue,155309.0,Known,long,,,,,,,,2,2,1,22.0,22.0,2.0,"Thank you so much for the detailed and insightful analysis.

I followed your suggestion and tested with:

torch.backends.cudnn.enabled = False

As you anticipated, export on GPU succeeded when disabling cuDNN. This strongly indicates that the issue is indeed related to certain cuDNN-optimized fused kernels, likely being incorrectly traced during export when fake tensors are used.

For completeness, my environment reports the following cuDNN version:

torch.backends.cudnn.version() == 90100

This further supports the hypothesis that some low-level dispatch or fusion within cuDNN is not being properly marked as opaque or guarded during export tracing?

Additionally, I’d like to report that the same issue also occurs when using nn.RNN instead of nn.LSTM. Specifically, like:

self.rnn = nn.RNN(input_size, hidden_size, num_layers, batch_first=True)

This confirms that the problem is not limited to LSTM, but more broadly affects cuDNN-backed recurrent layers, including nn.RNN. Disabling torch.backends.cudnn.enabled continues to serve as a valid workaround in both cases.",1
3645,3645,3645,3818.0,1713,tensorflow_tensorflow,issue,84102.0,"This is also weird, because the pip installer should not have proceeded due to missing wheels.",Could someone explain why the installer didn't stop despite the missing wheels?,Unknown,Unknown Unknown,short,0.25,0.1875,0.2142857142857142,"('Casual/Conversational', 'Hedging', 'Concise')",36,36,36,36,36,tensorflow_tensorflow,issue,84102.0,Unknown,short,,,,,,,,1,1,1,,,,,1
7634,7634,1092,,1140,pytorch_pytorch,issue,21819.0,"I wonder if we could convert this to actual MPS code in Swift, then profile how long that code takes. That would determine whether the bottleneck is PyTorch’s fault and something that can be fixed.","I’m considering writing a minimal Swift/MPS implementation of our model’s core operations to benchmark raw GPU performance. If the same workload runs significantly faster outside of PyTorch, that would strongly suggest the issue is in PyTorch’s MPS bridge — perhaps due to unnecessary memory copies or suboptimal kernel scheduling. If performance remains similar, the bottleneck is likely hardware or driver-related.",Known,Neutral,short,0.1,0.1714285714285714,0.1263157894736842,"('Professional/Formal', 'Confidence', 'Expand')",17,17,17,17,17,pytorch_pytorch,issue,21819.0,Known,short,,,,,,,,2,2,1,17.0,17.0,2.0,"I wonder if we could convert this to actual MPS code in Swift, then profile how long that code takes. That would determine whether the bottleneck is PyTorch’s fault and something that can be fixed.",1
8095,8095,1553,,1610,pytorch_pytorch,issue,155309.0,I think we need a better way to detect aliasing here.,"I’ve seen bugs surface from unintended tensor aliasing in autograd graphs, but I don’t know how to reliably detect it in user code. Are there any tools, hooks, or debugging utilities (like `is_contiguous()` or `storage().data_ptr()`) that the community recommends for identifying aliasing risks in model layers?",Known,Neutral,short,0.0869565217391304,0.3636363636363636,0.1403508771929824,"('github_native', 'Confidence', 'Expand')",24,24,24,24,24,pytorch_pytorch,issue,155309.0,Known,short,,,,,,,,2,2,1,24.0,24.0,2.0,I think we need a better way to detect aliasing here.,1
1950,1950,1950,2085.0,2085,microsoft_vscode,,252129.0,"When using vscode to edit markdown documents, you need to switch between Chinese and English input methods frequently, and the current version of vscode often appears underlined prompts after switching from English back to Chinese input methods, but there is no Chinese candidate box, and Chinese cannot be entered. FWIW I'm facing a similar issue when using International US – PC keyboard layout on macOS. A particularity of this keyboard is that e.g. the ' key is a ""dead key"", meaning pressing it produces nothing, but it affects the next key I press (e.g. '+e produces é, '+<space> produces '). Anytime I use a ""dead key"", e.g. if I want to delete inside of a string (d+i+'+), it glitches and adds a 'char at the position of the cursor. Turning offexperimentalEditContextEnabled` does fix the behavior, the IME suggestion does not apply to me (AFAICT).",Configuration note: disabling `experimentalEditContextEnabled` restores expected input behavior.,Neutral,Neutral,long,0.125,0.0069444444444444,0.0131578947368421,"('information_request', 'github_native', 'Concise')",100,100,100,100,100,microsoft_vscode,,252129.0,Known,long,,,,,,,,2,2,1,,,,,1
