Repo,GitHub_Type,Nr,original_statement,statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label
tensorflow_tensorflow,issue,24496.0,I was finally able to fix my problem was setting config.gpu_options.allow_growth = True.,"The fix turned out to be a single line: `config.gpu_options.allow_growth = True`. Enabling this option allows TensorFlow to expand GPU memory gradually, preventing the earlier out‑of‑memory exceptions. Once this setting was applied, the training script ran without any further issues.",Knowledge,Knowledge,short,43,43,43,tensorflow_tensorflow,issue,24496.0,Knowledge,short,,,,,,,,0,0,0
tensorflow_tensorflow,issue,24496.0,I was finally able to fix my problem was setting config.gpu_options.allow_growth = True.,"After some trial and error, I realized the crash was due to TensorFlow pre‑allocating all GPU memory. Setting `config.gpu_options.allow_growth = True` in the session config switched the allocation strategy to a growth‑only mode. With this change, the model executed correctly and the memory error disappeared.",Knowledge,Knowledge,short,43,43,43,tensorflow_tensorflow,issue,24496.0,Knowledge,short,,,,,,,,0,0,0
tensorflow_tensorflow,issue,24496.0,I was finally able to fix my problem was setting config.gpu_options.allow_growth = True.,"The solution was to modify the TensorFlow configuration to permit memory growth: `config.gpu_options.allow_growth = True`. This tells TensorFlow to allocate GPU memory on demand instead of grabbing the whole device up front. Once this flag was enabled, the original problem was completely resolved.",Knowledge,Knowledge,short,43,43,43,tensorflow_tensorflow,issue,24496.0,Knowledge,short,,,,,,,,0,0,0
tensorflow_tensorflow,issue,37942.0,"my jupyter notebook that is training some LSTMs on the GPU crashes after some time with the following traceback:

InternalError:  [_Derived_]  Failed to call ThenRnnBackward with model config: [rnn_mode, rnn_input_mode, rnn_direction_mode]: 2, 0, 0 , [num_layers, input_size, num_units, dir_count, max_seq_length, batch_size, cell_num_units]: [1, 100, 100, 1, 249, 32, 100] 
         [[{{node gradients/CudnnRNN_grad/CudnnRNNBackprop}}]]
         [[StatefulPartitionedCall_1]] [Op:__inference_distributed_function_7604]

Function call stack:
distributed_function -> distributed_function -> distributed_function

This crash happens after a random amount of epochs (sometimes 6, sometimes 130+ sometimes 300+). It also crashes on different Windows machines with different GPUs. In the stacktrace I can find the following line:
130         # TODO(kaftan): File bug about tf function and errors.OutOfRangeError?

I wonder if this is connected to this issue?","I'm training several LSTM models on a GPU inside a Jupyter notebook and after a variable number of epochs the kernel dies with an InternalError coming from CudnnRNNBackprop. The traceback mentions a failure in ThenRnnBackward with a specific model configuration and shows the node gradients/CudnnRNN_grad/CudnnRNNBackprop. The crash seems nondeterministic – sometimes it happens after 6 epochs, other times after 130 or even 300 – and I've seen it on multiple Windows machines with different GPUs. I’m not sure whether this is a TensorFlow bug, a cuDNN compatibility issue, or something else in my code.",Unknown,Known Unknown,long,44,44,44,tensorflow_tensorflow,issue,37942.0,Unknown,long,,Unknown Non-Knowledge,Unknown Unknown,,known unknown (a question can be posed),known unknowns  ,"Although it is as always not clear from the segment, I tend here to known unknowns. The question reads like: someone else might know",2,1,1
tensorflow_tensorflow,issue,37942.0,"my jupyter notebook that is training some LSTMs on the GPU crashes after some time with the following traceback:

InternalError:  [_Derived_]  Failed to call ThenRnnBackward with model config: [rnn_mode, rnn_input_mode, rnn_direction_mode]: 2, 0, 0 , [num_layers, input_size, num_units, dir_count, max_seq_length, batch_size, cell_num_units]: [1, 100, 100, 1, 249, 32, 100] 
         [[{{node gradients/CudnnRNN_grad/CudnnRNNBackprop}}]]
         [[StatefulPartitionedCall_1]] [Op:__inference_distributed_function_7604]

Function call stack:
distributed_function -> distributed_function -> distributed_function

This crash happens after a random amount of epochs (sometimes 6, sometimes 130+ sometimes 300+). It also crashes on different Windows machines with different GPUs. In the stacktrace I can find the following line:
130         # TODO(kaftan): File bug about tf function and errors.OutOfRangeError?

I wonder if this is connected to this issue?","While running an LSTM training loop on the GPU in a Jupyter notebook, the process eventually throws an InternalError: Failed to call ThenRnnBackward, pointing to the CudnnRNNBackprop node. The error appears after a random number of epochs (ranging from single digits to several hundred) and reproduces on several Windows workstations with distinct graphics cards. The stack trace also contains a comment about filing a bug related to tf.function and OutOfRangeError. Could this be linked to a known TensorFlow/cuDNN bug, or am I missing a subtle mistake in how I construct the RNN layers?",Unknown,Known Unknown,long,44,44,44,tensorflow_tensorflow,issue,37942.0,Unknown,long,,Unknown Non-Knowledge,Unknown Unknown,,known unknown (a question can be posed),known unknowns  ,"Although it is as always not clear from the segment, I tend here to known unknowns. The question reads like: someone else might know",2,1,1
tensorflow_tensorflow,issue,37942.0,"my jupyter notebook that is training some LSTMs on the GPU crashes after some time with the following traceback:

InternalError:  [_Derived_]  Failed to call ThenRnnBackward with model config: [rnn_mode, rnn_input_mode, rnn_direction_mode]: 2, 0, 0 , [num_layers, input_size, num_units, dir_count, max_seq_length, batch_size, cell_num_units]: [1, 100, 100, 1, 249, 32, 100] 
         [[{{node gradients/CudnnRNN_grad/CudnnRNNBackprop}}]]
         [[StatefulPartitionedCall_1]] [Op:__inference_distributed_function_7604]

Function call stack:
distributed_function -> distributed_function -> distributed_function

This crash happens after a random amount of epochs (sometimes 6, sometimes 130+ sometimes 300+). It also crashes on different Windows machines with different GPUs. In the stacktrace I can find the following line:
130         # TODO(kaftan): File bug about tf function and errors.OutOfRangeError?

I wonder if this is connected to this issue?","My notebook crashes during LSTM training on the GPU, emitting an InternalError from CudnnRNNBackprop that mentions a failure in ThenRnnBackward with a particular RNN configuration. The failure occurs at unpredictable intervals – sometimes after just a few epochs, other times after a few hundred – and it happens on different Windows machines with various GPUs. The traceback even includes a TODO comment about filing a bug concerning tf.function and OutOfRangeError. I'm wondering if this is a known issue with TensorFlow's distributed function handling or something specific to my model setup.",Unknown,Known Unknown,long,44,44,44,tensorflow_tensorflow,issue,37942.0,Unknown,long,,Unknown Non-Knowledge,Unknown Unknown,,known unknown (a question can be posed),known unknowns  ,"Although it is as always not clear from the segment, I tend here to known unknowns. The question reads like: someone else might know",2,1,1
tensorflow_tensorflow,issue,37942.0,"my jupyter notebook that is training some LSTMs on the GPU crashes after some time with the following traceback:

InternalError:  [_Derived_]  Failed to call ThenRnnBackward with model config: [rnn_mode, rnn_input_mode, rnn_direction_mode]: 2, 0, 0 , [num_layers, input_size, num_units, dir_count, max_seq_length, batch_size, cell_num_units]: [1, 100, 100, 1, 249, 32, 100] 
         [[{{node gradients/CudnnRNN_grad/CudnnRNNBackprop}}]]
         [[StatefulPartitionedCall_1]] [Op:__inference_distributed_function_7604]

Function call stack:
distributed_function -> distributed_function -> distributed_function

This crash happens after a random amount of epochs (sometimes 6, sometimes 130+ sometimes 300+). It also crashes on different Windows machines with different GPUs. In the stacktrace I can find the following line:
130         # TODO(kaftan): File bug about tf function and errors.OutOfRangeError?

I wonder if this is connected to this issue?","During GPU‑accelerated LSTM training inside Jupyter, the kernel aborts with an InternalError: [_Derived_] Failed to call ThenRnnBackward, referencing the CudnnRNNBackprop node. The crash timing is erratic, occurring after anywhere from 6 to over 300 epochs, and I've reproduced it on several Windows PCs with different graphics cards. The stack trace contains a note about possibly filing a bug for tf.function and OutOfRangeError. Does anyone know if this aligns with a reported TensorFlow/cuDNN bug, or could it be caused by my data pipeline?",Unknown,Known Unknown,long,44,44,44,tensorflow_tensorflow,issue,37942.0,Unknown,long,,Unknown Non-Knowledge,Unknown Unknown,,known unknown (a question can be posed),known unknowns  ,"Although it is as always not clear from the segment, I tend here to known unknowns. The question reads like: someone else might know",2,1,1
tensorflow_tensorflow,issue,37942.0,"my jupyter notebook that is training some LSTMs on the GPU crashes after some time with the following traceback:

InternalError:  [_Derived_]  Failed to call ThenRnnBackward with model config: [rnn_mode, rnn_input_mode, rnn_direction_mode]: 2, 0, 0 , [num_layers, input_size, num_units, dir_count, max_seq_length, batch_size, cell_num_units]: [1, 100, 100, 1, 249, 32, 100] 
         [[{{node gradients/CudnnRNN_grad/CudnnRNNBackprop}}]]
         [[StatefulPartitionedCall_1]] [Op:__inference_distributed_function_7604]

Function call stack:
distributed_function -> distributed_function -> distributed_function

This crash happens after a random amount of epochs (sometimes 6, sometimes 130+ sometimes 300+). It also crashes on different Windows machines with different GPUs. In the stacktrace I can find the following line:
130         # TODO(kaftan): File bug about tf function and errors.OutOfRangeError?

I wonder if this is connected to this issue?","I'm seeing a mysterious crash in my Jupyter notebook when training LSTMs on the GPU: an InternalError from CudnnRNNBackprop that says ThenRnnBackward failed for a given RNN config. The failure point varies widely – sometimes after a handful of epochs, other times after a few hundred – and it shows up on multiple Windows systems with distinct GPUs. The traceback even hints at a TODO to file a bug about tf.function and OutOfRangeError. Could this be a known TensorFlow issue, or is there something in my model definition that's triggering it?",Unknown,Known Unknown,long,44,44,44,tensorflow_tensorflow,issue,37942.0,Unknown,long,,Unknown Non-Knowledge,Unknown Unknown,,known unknown (a question can be posed),known unknowns  ,"Although it is as always not clear from the segment, I tend here to known unknowns. The question reads like: someone else might know",2,1,1
tensorflow_tensorflow,issue,37492.0,"To train the LSTM-model on a GPU on my plattform (Windows 10, tf 2.1.0), the parameter batch_input_shape must be specified during the model creation in the very first layer and the parameter input_shape must be omitted.","When building an LSTM network on a Windows 10 machine with TensorFlow 2.1.0, you have to define the `batch_input_shape` argument in the very first layer if you plan to run the model on a GPU. The `input_shape` parameter should be left out entirely for that layer. This combination ensures that the static batch dimension is known to the GPU runtime and prevents shape‑related errors during training.",Knowledge,Knowledge,short,45,45,45,tensorflow_tensorflow,issue,37492.0,Knowledge,short,,,,,,,,0,0,0
tensorflow_tensorflow,issue,37492.0,"To train the LSTM-model on a GPU on my plattform (Windows 10, tf 2.1.0), the parameter batch_input_shape must be specified during the model creation in the very first layer and the parameter input_shape must be omitted.","On my Windows 10 setup using TF 2.1.0, I discovered that the LSTM model only trains correctly on the GPU when the initial layer specifies `batch_input_shape`. The `input_shape` keyword must not be supplied for that layer, otherwise TensorFlow falls back to CPU execution or throws a shape mismatch. Providing the full batch size in `batch_input_shape` fixes the issue and enables proper GPU acceleration.",Knowledge,Knowledge,short,45,45,45,tensorflow_tensorflow,issue,37492.0,Knowledge,short,,,,,,,,0,0,0
tensorflow_tensorflow,issue,37492.0,"To train the LSTM-model on a GPU on my plattform (Windows 10, tf 2.1.0), the parameter batch_input_shape must be specified during the model creation in the very first layer and the parameter input_shape must be omitted.","For TensorFlow 2.1.0 on a Windows 10 platform, the first layer of an LSTM must be created with the `batch_input_shape` parameter, including the batch dimension, while omitting the `input_shape` argument. This requirement is specific to GPU training because the static batch size allows the CUDA kernels to allocate buffers correctly. Leaving out `input_shape` avoids conflicts that would otherwise cause the model to fail to compile for the GPU.",Knowledge,Knowledge,short,45,45,45,tensorflow_tensorflow,issue,37492.0,Knowledge,short,,,,,,,,0,0,0
tensorflow_tensorflow,issue,37492.0,"To train the LSTM-model on a GPU on my plattform (Windows 10, tf 2.1.0), the parameter batch_input_shape must be specified during the model creation in the very first layer and the parameter input_shape must be omitted.","In order to run an LSTM model on a GPU under Windows 10 with TensorFlow 2.1.0, you need to pass `batch_input_shape` to the model's initial layer and not use `input_shape` at all. The explicit batch size in `batch_input_shape` tells the GPU backend how to shape the tensors ahead of time. Skipping `input_shape` eliminates ambiguity and lets the training loop execute without shape‑related crashes.",Knowledge,Knowledge,short,45,45,45,tensorflow_tensorflow,issue,37492.0,Knowledge,short,,,,,,,,0,0,0
tensorflow_tensorflow,issue,37492.0,"To train the LSTM-model on a GPU on my plattform (Windows 10, tf 2.1.0), the parameter batch_input_shape must be specified during the model creation in the very first layer and the parameter input_shape must be omitted.","While configuring an LSTM network on a Windows 10 system with TensorFlow 2.1.0, I learned that the first layer must include `batch_input_shape` and must not contain an `input_shape` field. This pattern is required for GPU training because the static batch dimension is needed for proper memory allocation on the device. Omitting `input_shape` therefore resolves the shape‑inference problems that otherwise arise.",Knowledge,Knowledge,short,45,45,45,tensorflow_tensorflow,issue,37492.0,Knowledge,short,,,,,,,,0,0,0
tensorflow_tensorflow,issue,60798.0,"I am trying to build Tensorflow from source with flag /MT (I require this so that the tensorflow.dll does not require the vcruntime libraries on startup). I tried this command: bazel build tensorflow:tensorflow.dll --copt=/MT. But i get errors. It seems, like something is wrong with spaces in path. But i builded tensorflow successfully without /MT flag.","I'm attempting to compile TensorFlow from source with the /MT flag so the resulting tensorflow.dll won't depend on the Visual C++ runtime libraries. I invoke Bazel like this: `bazel build tensorflow:tensorflow.dll --copt=/MT`, but the build fails with errors that look like they're caused by spaces in the directory path. The same build succeeds when I omit the /MT option, so I'm not sure what's going wrong with the static CRT linking.",Known,Known Unknown,short,46,46,46,tensorflow_tensorflow,issue,60798.0,Known,short,,,,,,,,2,2,1
tensorflow_tensorflow,issue,60798.0,"I am trying to build Tensorflow from source with flag /MT (I require this so that the tensorflow.dll does not require the vcruntime libraries on startup). I tried this command: bazel build tensorflow:tensorflow.dll --copt=/MT. But i get errors. It seems, like something is wrong with spaces in path. But i builded tensorflow successfully without /MT flag.","My goal is to produce a statically linked TensorFlow DLL by passing `/MT` to the compiler, because I don't want the binary to require vcruntime DLLs at load time. Running `bazel build tensorflow:tensorflow.dll --copt=/MT` triggers a series of path‑related errors, apparently because Bazel or the compiler can't handle spaces in the project folder. The build works fine without the `/MT` switch, which leaves me uncertain whether the issue is with Bazel's handling of the flag or my environment configuration.",Known,Known Unknown,short,46,46,46,tensorflow_tensorflow,issue,60798.0,Known,short,,,,,,,,2,2,1
tensorflow_tensorflow,issue,60798.0,"I am trying to build Tensorflow from source with flag /MT (I require this so that the tensorflow.dll does not require the vcruntime libraries on startup). I tried this command: bazel build tensorflow:tensorflow.dll --copt=/MT. But i get errors. It seems, like something is wrong with spaces in path. But i builded tensorflow successfully without /MT flag.","I'm building TensorFlow from source and need the `/MT` flag to embed the C runtime statically, avoiding a dependency on vcruntime.dll. Using Bazel I run `bazel build tensorflow:tensorflow.dll --copt=/MT`, but the compilation aborts with messages that suggest a problem with spaces in the file path. Since the same command succeeds when I drop the `/MT` flag, I suspect the static linking option is interacting badly with my path layout, but I don't know exactly why.",Known,Known Unknown,short,46,46,46,tensorflow_tensorflow,issue,60798.0,Known,short,,,,,,,,2,2,1
tensorflow_tensorflow,issue,60798.0,"I am trying to build Tensorflow from source with flag /MT (I require this so that the tensorflow.dll does not require the vcruntime libraries on startup). I tried this command: bazel build tensorflow:tensorflow.dll --copt=/MT. But i get errors. It seems, like something is wrong with spaces in path. But i builded tensorflow successfully without /MT flag.","To eliminate the need for the Visual C++ runtime on machines, I'm trying to compile TensorFlow with `/MT` so the DLL is self‑contained. The Bazel command `bazel build tensorflow:tensorflow.dll --copt=/MT` produces errors that seem to stem from spaces in the source tree's directories. The build completes without issue when I don't specify `/MT`, leaving me unsure whether the flag itself is the culprit or if I need to adjust my path quoting.",Known,Known Unknown,short,46,46,46,tensorflow_tensorflow,issue,60798.0,Known,short,,,,,,,,2,2,1
tensorflow_tensorflow,issue,60798.0,"I am trying to build Tensorflow from source with flag /MT (I require this so that the tensorflow.dll does not require the vcruntime libraries on startup). I tried this command: bazel build tensorflow:tensorflow.dll --copt=/MT. But i get errors. It seems, like something is wrong with spaces in path. But i builded tensorflow successfully without /MT flag.","I'm configuring a TensorFlow build from source and need the `/MT` compiler option to produce a DLL that doesn't depend on the vcruntime libraries. Executing `bazel build tensorflow:tensorflow.dll --copt=/MT` results in failures that point to malformed paths, likely due to spaces in the folder names. The process works perfectly without the `/MT` flag, so I'm uncertain whether the problem lies with Bazel's handling of the flag, the Windows toolchain, or my directory naming.",Known,Known Unknown,short,46,46,46,tensorflow_tensorflow,issue,60798.0,Known,short,,,,,,,,2,2,1
tensorflow_tensorflow,issue,60798.0,"Ok, I fixed the errors as follows: instead of using the --copt flag, I added the following lines to the .bazelrc file:
build: windows --cxxopt=/MT
build: windows --host_copt=/MT","I resolved the build failures by editing the .bazelrc file rather than passing the --copt flag on the command line. Specifically, I added:

build:windows --cxxopt=/MT
build:windows --host_copt=/MT

After this change the project compiles cleanly on Windows.",Knowledge,Knowledge,short,47,47,47,tensorflow_tensorflow,issue,60798.0,Knowledge,short,,,,,,,,0,0,0
tensorflow_tensorflow,issue,60798.0,"Ok, I fixed the errors as follows: instead of using the --copt flag, I added the following lines to the .bazelrc file:
build: windows --cxxopt=/MT
build: windows --host_copt=/MT","The compilation errors went away once I moved the optimization flags into .bazelrc. I replaced the previous use of --copt with the following entries:

build:windows --cxxopt=/MT
build:windows --host_copt=/MT

Now Bazel respects the static runtime option and the build succeeds.",Knowledge,Knowledge,short,47,47,47,tensorflow_tensorflow,issue,60798.0,Knowledge,short,,,,,,,,0,0,0
tensorflow_tensorflow,issue,60798.0,"Ok, I fixed the errors as follows: instead of using the --copt flag, I added the following lines to the .bazelrc file:
build: windows --cxxopt=/MT
build: windows --host_copt=/MT","Instead of supplying --copt during the build, I fixed the issue by updating .bazelrc. I inserted two lines:

build:windows --cxxopt=/MT
build:windows --host_copt=/MT

These directives ensure the /MT flag is applied for both the target and host configurations, eliminating the earlier errors.",Knowledge,Knowledge,short,47,47,47,tensorflow_tensorflow,issue,60798.0,Knowledge,short,,,,,,,,0,0,0
tensorflow_tensorflow,issue,60798.0,"Ok, I fixed the errors as follows: instead of using the --copt flag, I added the following lines to the .bazelrc file:
build: windows --cxxopt=/MT
build: windows --host_copt=/MT","The problem was solved by configuring Bazel through .bazelrc rather than using the command‑line flag. I added the lines:

build:windows --cxxopt=/MT
build:windows --host_copt=/MT

With these settings the Windows build now links against the static CRT and no longer throws the previous errors.",Knowledge,Knowledge,short,47,47,47,tensorflow_tensorflow,issue,60798.0,Knowledge,short,,,,,,,,0,0,0
tensorflow_tensorflow,issue,60798.0,"Ok, I fixed the errors as follows: instead of using the --copt flag, I added the following lines to the .bazelrc file:
build: windows --cxxopt=/MT
build: windows --host_copt=/MT","I got rid of the build‑time errors by moving the /MT option into the .bazelrc configuration. The file now contains:

build:windows --cxxopt=/MT
build:windows --host_copt=/MT

After committing these changes, the project builds without the earlier failures.",Knowledge,Knowledge,short,47,47,47,tensorflow_tensorflow,issue,60798.0,Knowledge,short,,,,,,,,0,0,0
tensorflow_tensorflow,issue,46007.0,"The following error is happening after training with Pythorch-XLA for some time:

2020-12-28 01:56:05.252085: W    1417 tensorflow/core/distributed_runtime/rpc/grpc_remote_master.cc:160] RPC failed with status = ""Unavailable: Socket closed"" and grpc_error_string = ""{""created"":""@1609120565.251970000"",""description"":""Error received from peer ipv4:10.180.83.2:8470"",""file"":""external/com_github_grpc_grpc/src/core/lib/surface/call.cc"",""file_line"":1056,""grpc_message"":""Socket closed"",""grpc_status"":14}"", maybe retrying the RPC


*** Begin stack trace ***
        tensorflow::CurrentStackTrace()
        xla::XrtComputationClient::ReleaseHandles(std::vector<xla::XrtComputationClient::DeviceHandle, std::allocator<xla::XrtComputationClient::DeviceHandle> >*, std::function<xla::XrtSession::CachedNode const& (xla::XrtSession*, tensorflow::Scope const&, std::string const&)> const&, xla::metrics::Metric*, xla::metrics::Counter*)
        xla::XrtComputationClient::HandleReleaser()
        xla::util::TriggeredTask::Runner()


        clone
*** End stack trace ***

I was following the steps described here: https://cloud.google.com/tpu/docs/tutorials/roberta-pytorch with the same network parameters, just a different dataset.
I encountered an error before, but it was happening due to OOM on the VM after restoring a checkpoint, which reason why I increased VM memory.

It seems that the TPU is getting pre-empted somehow, but I don't have access to the runtime log as this happened overnight and it got automatically deleted by TFRC.","After a few hours of training with PyTorch‑XLA I started seeing a warning like `RPC failed with status = ""Unavailable: Socket closed""` followed by a stack trace from `xla::XrtComputationClient`. I was using the same RoBERTa tutorial parameters but swapped in my own dataset, and I already increased the VM memory after an earlier OOM. I'm not sure whether this is a TPU pre‑emption issue, a bug in the XLA runtime, or something else that I need to configure.",Known,Known Unknown,long,48,48,48,tensorflow_tensorflow,issue,46007.0,Known,long,,,,,,,,2,2,1
tensorflow_tensorflow,issue,46007.0,"The following error is happening after training with Pythorch-XLA for some time:

2020-12-28 01:56:05.252085: W    1417 tensorflow/core/distributed_runtime/rpc/grpc_remote_master.cc:160] RPC failed with status = ""Unavailable: Socket closed"" and grpc_error_string = ""{""created"":""@1609120565.251970000"",""description"":""Error received from peer ipv4:10.180.83.2:8470"",""file"":""external/com_github_grpc_grpc/src/core/lib/surface/call.cc"",""file_line"":1056,""grpc_message"":""Socket closed"",""grpc_status"":14}"", maybe retrying the RPC


*** Begin stack trace ***
        tensorflow::CurrentStackTrace()
        xla::XrtComputationClient::ReleaseHandles(std::vector<xla::XrtComputationClient::DeviceHandle, std::allocator<xla::XrtComputationClient::DeviceHandle> >*, std::function<xla::XrtSession::CachedNode const& (xla::XrtSession*, tensorflow::Scope const&, std::string const&)> const&, xla::metrics::Metric*, xla::metrics::Counter*)
        xla::XrtComputationClient::HandleReleaser()
        xla::util::TriggeredTask::Runner()


        clone
*** End stack trace ***

I was following the steps described here: https://cloud.google.com/tpu/docs/tutorials/roberta-pytorch with the same network parameters, just a different dataset.
I encountered an error before, but it was happening due to OOM on the VM after restoring a checkpoint, which reason why I increased VM memory.

It seems that the TPU is getting pre-empted somehow, but I don't have access to the runtime log as this happened overnight and it got automatically deleted by TFRC.","While running a PyTorch‑XLA job on a TPU I got the following message: `W 1417 tensorflow/.../grpc_remote_master.cc:160 RPC failed with status = ""Unavailable: Socket closed""` and the XrtComputationClient stack trace. The tutorial steps from the Google RoBERTa guide were followed exactly, except for the dataset, and I previously had to bump the VM RAM due to OOM. I suspect the TPU might have been pre‑empted, but I have no runtime logs to confirm, so I don't know what the root cause is.",Known,Known Unknown,long,48,48,48,tensorflow_tensorflow,issue,46007.0,Known,long,,,,,,,,2,2,1
tensorflow_tensorflow,issue,46007.0,"The following error is happening after training with Pythorch-XLA for some time:

2020-12-28 01:56:05.252085: W    1417 tensorflow/core/distributed_runtime/rpc/grpc_remote_master.cc:160] RPC failed with status = ""Unavailable: Socket closed"" and grpc_error_string = ""{""created"":""@1609120565.251970000"",""description"":""Error received from peer ipv4:10.180.83.2:8470"",""file"":""external/com_github_grpc_grpc/src/core/lib/surface/call.cc"",""file_line"":1056,""grpc_message"":""Socket closed"",""grpc_status"":14}"", maybe retrying the RPC


*** Begin stack trace ***
        tensorflow::CurrentStackTrace()
        xla::XrtComputationClient::ReleaseHandles(std::vector<xla::XrtComputationClient::DeviceHandle, std::allocator<xla::XrtComputationClient::DeviceHandle> >*, std::function<xla::XrtSession::CachedNode const& (xla::XrtSession*, tensorflow::Scope const&, std::string const&)> const&, xla::metrics::Metric*, xla::metrics::Counter*)
        xla::XrtComputationClient::HandleReleaser()
        xla::util::TriggeredTask::Runner()


        clone
*** End stack trace ***

I was following the steps described here: https://cloud.google.com/tpu/docs/tutorials/roberta-pytorch with the same network parameters, just a different dataset.
I encountered an error before, but it was happening due to OOM on the VM after restoring a checkpoint, which reason why I increased VM memory.

It seems that the TPU is getting pre-empted somehow, but I don't have access to the runtime log as this happened overnight and it got automatically deleted by TFRC.","The training loop using PyTorch‑XLA crashes after some time with a gRPC error (`Unavailable: Socket closed`) and a stack trace involving `XrtComputationClient::ReleaseHandles`. I replicated the RoBERTa TPU tutorial settings, only changing the input data, and I already addressed an earlier out‑of‑memory crash by increasing VM memory. At this point I'm uncertain whether the failure is caused by a transient TPU pre‑emption, a bug in the XLA client, or a missing configuration on my side.",Known,Known Unknown,long,48,48,48,tensorflow_tensorflow,issue,46007.0,Known,long,,,,,,,,2,2,1
tensorflow_tensorflow,issue,46007.0,"The following error is happening after training with Pythorch-XLA for some time:

2020-12-28 01:56:05.252085: W    1417 tensorflow/core/distributed_runtime/rpc/grpc_remote_master.cc:160] RPC failed with status = ""Unavailable: Socket closed"" and grpc_error_string = ""{""created"":""@1609120565.251970000"",""description"":""Error received from peer ipv4:10.180.83.2:8470"",""file"":""external/com_github_grpc_grpc/src/core/lib/surface/call.cc"",""file_line"":1056,""grpc_message"":""Socket closed"",""grpc_status"":14}"", maybe retrying the RPC


*** Begin stack trace ***
        tensorflow::CurrentStackTrace()
        xla::XrtComputationClient::ReleaseHandles(std::vector<xla::XrtComputationClient::DeviceHandle, std::allocator<xla::XrtComputationClient::DeviceHandle> >*, std::function<xla::XrtSession::CachedNode const& (xla::XrtSession*, tensorflow::Scope const&, std::string const&)> const&, xla::metrics::Metric*, xla::metrics::Counter*)
        xla::XrtComputationClient::HandleReleaser()
        xla::util::TriggeredTask::Runner()


        clone
*** End stack trace ***

I was following the steps described here: https://cloud.google.com/tpu/docs/tutorials/roberta-pytorch with the same network parameters, just a different dataset.
I encountered an error before, but it was happening due to OOM on the VM after restoring a checkpoint, which reason why I increased VM memory.

It seems that the TPU is getting pre-empted somehow, but I don't have access to the runtime log as this happened overnight and it got automatically deleted by TFRC.","During a long‑running PyTorch‑XLA experiment I observed a warning that the RPC to the TPU master failed (`Socket closed`) and the XLA client threw a stack trace. The setup follows the official RoBERTa‑on‑TPU tutorial, with the only difference being my custom dataset, and I previously expanded the VM's memory after an OOM event. I don't have the TPU runtime logs because they were deleted overnight, so I'm left wondering if the TPU was pre‑empted or if there's an underlying issue with the XLA runtime.",Known,Known Unknown,long,48,48,48,tensorflow_tensorflow,issue,46007.0,Known,long,,,,,,,,2,2,1
tensorflow_tensorflow,issue,46007.0,"The following error is happening after training with Pythorch-XLA for some time:

2020-12-28 01:56:05.252085: W    1417 tensorflow/core/distributed_runtime/rpc/grpc_remote_master.cc:160] RPC failed with status = ""Unavailable: Socket closed"" and grpc_error_string = ""{""created"":""@1609120565.251970000"",""description"":""Error received from peer ipv4:10.180.83.2:8470"",""file"":""external/com_github_grpc_grpc/src/core/lib/surface/call.cc"",""file_line"":1056,""grpc_message"":""Socket closed"",""grpc_status"":14}"", maybe retrying the RPC


*** Begin stack trace ***
        tensorflow::CurrentStackTrace()
        xla::XrtComputationClient::ReleaseHandles(std::vector<xla::XrtComputationClient::DeviceHandle, std::allocator<xla::XrtComputationClient::DeviceHandle> >*, std::function<xla::XrtSession::CachedNode const& (xla::XrtSession*, tensorflow::Scope const&, std::string const&)> const&, xla::metrics::Metric*, xla::metrics::Counter*)
        xla::XrtComputationClient::HandleReleaser()
        xla::util::TriggeredTask::Runner()


        clone
*** End stack trace ***

I was following the steps described here: https://cloud.google.com/tpu/docs/tutorials/roberta-pytorch with the same network parameters, just a different dataset.
I encountered an error before, but it was happening due to OOM on the VM after restoring a checkpoint, which reason why I increased VM memory.

It seems that the TPU is getting pre-empted somehow, but I don't have access to the runtime log as this happened overnight and it got automatically deleted by TFRC.","My PyTorch‑XLA training job on a TPU eventually prints `RPC failed with status = ""Unavailable: Socket closed""` and a stack trace from `xla::XrtComputationClient`. I used the exact hyper‑parameters from the Google RoBERTa tutorial, only swapping the dataset, and I've already increased the VM's RAM after an earlier out‑of‑memory crash. Since the TPU logs vanished after the job was killed, I can't tell if the error is due to a pre‑empted TPU, a bug in the XLA stack, or a configuration mistake on my end.",Known,Known Unknown,long,48,48,48,tensorflow_tensorflow,issue,46007.0,Known,long,,,,,,,,2,2,1
