,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_Knowledge_label_FSE_paper_Giuliano,Non_knowledge_label_Roberts_Giuliano,long_short,ROGUE_precision,ROGUE_recall,ROGUE_f1,styles,original_Unnamed: 0.6,original_Unnamed: 0.5,original_Unnamed: 0.4,original_Unnamed: 0.3,original_Unnamed: 0.2,original_Unnamed: 0.1,original_Unnamed: 0,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_label_FSE_paper_Giuliano,original_long_short,original_Giuliano_Comments,original_Non_Knowledge_label_FSE_paper_Sol,original_Non_knowledge_label_Roberts_Sol,original_Sol_Comments,original_Non_Knowledge_label_FSE_paper_Alena,original_Non_knowledge_label_Roberts_Alena,original_Alena_Comments,original_Roberts_label,original_FSE_label,original_binary_NK_label,original_final_label,original_rephrased_statement,final_label
8156,18222,18222,18222,5536,5806,microsoft_vscode,,191374.0,"Curious: with your custom file system provider on vscode-userdata, are you converting back to a file URI and then handing the fsPath off to the disk file system provider? Or do you convert one level above on the level of the file service? Asking, because I wonder if there is already a bug in your provider where we potentially loose UNC paths.",Reference to possible UNC path loss in the filesystem provider workflow.,Known,Neutral,short,0.2727272727272727,0.0483870967741935,0.0821917808219178,"('reference_format', 'github_native', 'Neutral')",93.0,93.0,93,93,93,93,93,microsoft_vscode,,191374.0,Known,short,,,,,,,,2,2,1,2.0,"Curious: with your custom file system provider on vscode-userdata, are you converting back to a file URI and then handing the fsPath off to the disk file system provider? Or do you convert one level above on the level of the file service? Asking, because I wonder if there is already a bug in your provider where we potentially loose UNC paths.",2
8157,5832,5832,5832,5832,6119,microsoft_vscode,,191374.0,"Thinking a bit more about this, I wonder if URI should statically allow us to register a scheme to behave like a file scheme. Because, we do take an existing well defined URI of scheme file and turn that into vscode-userdata. This in turn means, every client that deals with such a URI would need to ensure that the scheme is converted back to file before using the URI. That seems fragile.

If we could tell URI to treat vscode-userdata like a file scheme, maybe the change would be easier and less fragile?",It seems fragile that every consumer of vscode-userdata:// URIs must implement logic to convert them back to file URIs for proper resolution. Could the URI library provide a mechanism to statically register vscode-userdata as a scheme that should be treated as equivalent to file? I’m uncertain whether this aligns with URI standards or if it introduces unintended side effects.,Known,Neutral,long,0.2033898305084746,0.1290322580645161,0.1578947368421052,"('Professional/Formal', 'Neutral', 'Neutral')",94.0,94.0,94,94,94,94,94,microsoft_vscode,,191374.0,Known,long,,,,,,,,2,2,1,2.0,"Thinking a bit more about this, I wonder if URI should statically allow us to register a scheme to behave like a file scheme. Because, we do take an existing well defined URI of scheme file and turn that into vscode-userdata. This in turn means, every client that deals with such a URI would need to ensure that the scheme is converted back to file before using the URI. That seems fragile.

If we could tell URI to treat vscode-userdata like a file scheme, maybe the change would be easier and less fragile?",2
8158,8826,8826,8826,2599,2703,numpy_numpy,issue,28024.0,"The behaviour was added a long time ago, commit 67940c3 in 2006. That probably means that for backwards compatibility reasons we cannot change this behaviour.","We’re dealing with a 2006 change (commit 67940c3), and it’s almost certainly preserved for compatibility, so we can’t just flip it.",Known,Known Unknown,short,0.1428571428571428,0.12,0.1304347826086956,"('Casual/Conversational', 'Neutral', 'Neutral')",,,58,58,58,58,58,numpy_numpy,issue,28024.0,Known,short,,,,,,,,2,2,1,,,2
8159,3451,3451,3451,3451,3624,numpy_numpy,issue,28024.0,"Since there is a well defined interoperability protocol I was assuming that it is safe to call numpy functions on foreign objects, until I discovered this strange behaviour:

>>> import numpy as np
>>> class Kls: pass
...
>>> a = Kls()
>>> a.mean = None
>>> np.mean(a)
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File ""/Users/miccoli/work/uvenv/bigdata/.venv/lib/python3.12/site-packages/numpy/_core/fromnumeric.py"", line 3858, in mean
    return mean(axis=axis, dtype=dtype, out=out, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: 'NoneType' object is not callable
>>> a.mean = lambda : 0
>>> np.mean(a)
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File ""/Users/miccoli/work/uvenv/bigdata/.venv/lib/python3.12/site-packages/numpy/_core/fromnumeric.py"", line 3858, in mean
    return mean(axis=axis, dtype=dtype, out=out, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: <lambda>() got an unexpected keyword argument 'axis'

So if np.mean(a) discovers that a has a mean attribute, it blindly assumes that it is a method with the same semantics and signature of np.mean.

This is crazy! numpy does not owns the mean method and in fact other libraries implemented it in different ways:

>>> import polars as pl
>>> a = pl.Series([0, 1, 2])
>>> np.mean(a) #broken
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File ""/Users/miccoli/work/uvenv/bigdata/.venv/lib/python3.12/site-packages/numpy/_core/fromnumeric.py"", line 3858, in mean
    return mean(axis=axis, dtype=dtype, out=out, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: Series.mean() got an unexpected keyword argument 'axis'
>>> np.mean(np.asarray(a)) #works
np.float64(1.0)","I thought interoperability meant NumPy could safely introspect custom objects, but it turns out np.mean() will crash if an object has a .mean attribute that doesn't accept axis, dtype, or out parameters. This behavior isn't documented anywhere I looked, and I had no idea this was how NumPy resolved method dispatch—was this ever intentional?",Unknown,Neutral,long,0.1481481481481481,0.0379146919431279,0.060377358490566,"('Professional/Formal', 'Hedging', 'Concise')",56.0,56.0,56,56,56,56,56,numpy_numpy,issue,28024.0,Unknown,long,person seems to be quite surprised but not sure.,Unknown Non-Knowledge,Unknown Unknown,,,unknown unknowns,as always: it is not clear from that segment if knowledge is absent or someone else might know. But here I tent to say – it seems as nobody might know,1,1,1,2.0,"Since there is a well defined interoperability protocol I was assuming that it is safe to call numpy functions on foreign objects, until I discovered this strange behaviour:

>>> import numpy as np
>>> class Kls: pass
...
>>> a = Kls()
>>> a.mean = None
>>> np.mean(a)
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File ""/Users/miccoli/work/uvenv/bigdata/.venv/lib/python3.12/site-packages/numpy/_core/fromnumeric.py"", line 3858, in mean
    return mean(axis=axis, dtype=dtype, out=out, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: 'NoneType' object is not callable
>>> a.mean = lambda : 0
>>> np.mean(a)
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File ""/Users/miccoli/work/uvenv/bigdata/.venv/lib/python3.12/site-packages/numpy/_core/fromnumeric.py"", line 3858, in mean
    return mean(axis=axis, dtype=dtype, out=out, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: <lambda>() got an unexpected keyword argument 'axis'

So if np.mean(a) discovers that a has a mean attribute, it blindly assumes that it is a method with the same semantics and signature of np.mean.

This is crazy! numpy does not owns the mean method and in fact other libraries implemented it in different ways:

>>> import polars as pl
>>> a = pl.Series([0, 1, 2])
>>> np.mean(a) #broken
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File ""/Users/miccoli/work/uvenv/bigdata/.venv/lib/python3.12/site-packages/numpy/_core/fromnumeric.py"", line 3858, in mean
    return mean(axis=axis, dtype=dtype, out=out, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: Series.mean() got an unexpected keyword argument 'axis'
>>> np.mean(np.asarray(a)) #works
np.float64(1.0)",2
8160,7950,7950,7950,1723,1801,tensorflow_tensorflow,issue,24828.0,"I tried installting tensorflow 1.12 using both pip install and building from source.However when I am trying to run faster rcnn model i get following error message:
Failed to get convolution algorithm. This is probably because cuDNN failed to initialize, so try looking to see if a warning log message was printed above.

I only get this with tf 1.12 and python 3.6 ,it works fine with python 3.6","Having installed TensorFlow 1.12 through both pip and source builds, I observe that running the Faster RCNN example triggers a cuDNN‑related error: ‘Failed to get convolution algorithm.’ This problem only appears with Python 3.6; could the issue stem from an incompatibility between TensorFlow 1.12 and this Python version, or is there another underlying cause?",Unknown,Known Unknown,long,0.2407407407407407,0.1884057971014492,0.2113821138211382,"('Professional/Formal', 'Exploratory', 'Neutral')",,,38,38,38,38,38,tensorflow_tensorflow,issue,24828.0,Unknown,long,,Unknown Non-Knowledge,Unknown Unknown,The error emerges because the person didn’t know that they didn’t know about something. That something is explained in the next segment. ,kein Nichtwissen,error?,,2,1,1,,,2
8161,16498,16498,16498,3812,3993,numpy_numpy,issue,18004.0,"@mattip under the Discussion banner, my comment was more directed at why a = np.array([1., 2.], dtype=object) would be cast as an object array in the first place. Or perhaps it was the result of some process that casts all outputs as object arrays. Accounting for all cases where things may fail is a lost cause. This may be one example of the deprecation warnings might be useful, but where do you stop? You have one for ragged arrays (VisibleDeprecationWarning: Creating an ndarray from ragged nested sequences....), do you then have to provide one for arrays that shouldn't be cast as object arrays?",Question about whether object array casting is a deliberate design choice or an unintended side effect of a broader casting process.,Known,Neutral,long,0.238095238095238,0.0485436893203883,0.0806451612903225,"('action_items', 'github_native', 'Expand')",64.0,64.0,64,64,64,64,64,numpy_numpy,issue,18004.0,Known,long,,,,,,,,2,2,1,2.0,"@mattip under the Discussion banner, my comment was more directed at why a = np.array([1., 2.], dtype=object) would be cast as an object array in the first place. Or perhaps it was the result of some process that casts all outputs as object arrays. Accounting for all cases where things may fail is a lost cause. This may be one example of the deprecation warnings might be useful, but where do you stop? You have one for ragged arrays (VisibleDeprecationWarning: Creating an ndarray from ragged nested sequences....), do you then have to provide one for arrays that shouldn't be cast as object arrays?",2
8162,9973,9973,9973,3746,3920,microsoft_vscode,issue,200949.0,"Since 1.86-insider I see that occasionally the hover stops working. Looking at the EH logs shows that no more requests are made, hover in another (to the side) editor is still working which makes me believe something is wrong with the hover editor contribution.","Since installing 1.86‑insider, hover sometimes ceases to work. No further requests are logged, but hover in another editor remains functional, pointing to a problem with the hover contribution.",Known,Known Unknown,short,0.4285714285714285,0.2727272727272727,0.3333333333333332,"('Casual/Conversational', 'Confidence', 'Concise')",,,84,84,84,84,84,microsoft_vscode,issue,200949.0,Known,short,,,,,,,,2,2,1,,,2
8163,17350,17350,17350,4664,4891,numpy_numpy,pull,28453.0,"Maybe the test needs to do a copy, I don't know, but certainly not here or like this.",Test logic under review for potential modification to include tensor copying.,Known,Neutral,short,0.0909090909090909,0.0555555555555555,0.0689655172413793,"('action_items', 'Technical', 'List')",79.0,79.0,79,79,79,79,79,numpy_numpy,pull,28453.0,Known,short,,,,,,,,2,2,1,2.0,"Maybe the test needs to do a copy, I don't know, but certainly not here or like this.",2
8164,7216,7216,7216,989,1029,pytorch_pytorch,issue,155309.0,"Thank you so much for the detailed and insightful analysis.

I followed your suggestion and tested with:

torch.backends.cudnn.enabled = False

As you anticipated, export on GPU succeeded when disabling cuDNN. This strongly indicates that the issue is indeed related to certain cuDNN-optimized fused kernels, likely being incorrectly traced during export when fake tensors are used.

For completeness, my environment reports the following cuDNN version:

torch.backends.cudnn.version() == 90100

This further supports the hypothesis that some low-level dispatch or fusion within cuDNN is not being properly marked as opaque or guarded during export tracing?

Additionally, I’d like to report that the same issue also occurs when using nn.RNN instead of nn.LSTM. Specifically, like:

self.rnn = nn.RNN(input_size, hidden_size, num_layers, batch_first=True)

This confirms that the problem is not limited to LSTM, but more broadly affects cuDNN-backed recurrent layers, including nn.RNN. Disabling torch.backends.cudnn.enabled continues to serve as a valid workaround in both cases.","Thanks for the detailed insight. I ran the experiment you suggested by turning off cuDNN (`torch.backends.cudnn.enabled = False`). The export now works on the GPU, which strongly points to an issue with cuDNN's fused kernels being mishandled during tracing with fake tensors. However, I’m uncertain if this is due to a missing opaque marker in the low‑level dispatch or perhaps another subtle interaction with the export process, so any clarification would be helpful.",Known,Known Unknown,long,0.2328767123287671,0.1148648648648648,0.1538461538461538,"('Neutral', 'Hedging', 'Expand')",,,22,22,22,22,22,pytorch_pytorch,issue,155309.0,Known,long,,,,,,,,2,2,1,,,2
8165,3350,3350,3350,3350,3514,tensorflow_tensorflow,issue,62075.0,"I still appear to be getting these messages however, so I'm not sure I've installed things correctly.","I’ve reinstalled the package multiple times and verified the paths, but the same messages keep appearing. I’m not sure whether I’m overlooking a hidden configuration or if this is an undocumented edge case.",Known,Neutral,short,0.0909090909090909,0.1764705882352941,0.12,"('Technical', 'Confidence', 'Neutral')",54.0,54.0,54,54,54,54,54,tensorflow_tensorflow,issue,62075.0,Known,short,,,,,,,,2,2,1,2.0,"I still appear to be getting these messages however, so I'm not sure I've installed things correctly.",2
8166,14014,14014,14014,1328,1379,pytorch_pytorch,issue,155309.0,The error is likely caused by how torch.export interacts with GPU-backed LSTM internals. It's possible that torch.export is not properly handling fused GPU kernels or CUDNN ops when fake tensors are involved during graph capture.,The error occurs during graph capture involving torch.export and GPU-backed LSTM modules.,Known,Neutral,short,0.4166666666666667,0.1428571428571428,0.2127659574468084,"('action_items', 'Professional/Formal', 'Expand')",21.0,21.0,21,21,21,21,21,pytorch_pytorch,issue,155309.0,Known,short,,,,,,,,2,2,1,2.0,The error is likely caused by how torch.export interacts with GPU-backed LSTM internals. It's possible that torch.export is not properly handling fused GPU kernels or CUDNN ops when fake tensors are involved during graph capture.,2
8167,5246,5246,5246,5246,5491,microsoft_vscode,issue,200949.0,"Since 1.86-insider I see that occasionally the hover stops working. Looking at the EH logs shows that no more requests are made, hover in another (to the side) editor is still working which makes me believe something is wrong with the hover editor contribution.","VS Code 1.86-insider: Hover works in some editors but not others, and no requests appear in EH logs for the broken ones. I suspect a bug in how hover contributions bind to editor instances. Is this a known issue with editor re-use or IPC channel disconnection?",Known,Neutral,short,0.1521739130434782,0.1590909090909091,0.1555555555555555,"('github_native', 'Confidence', 'Concise')",84.0,84.0,84,84,84,84,84,microsoft_vscode,issue,200949.0,Known,short,,,,,,,,2,2,1,2.0,"Since 1.86-insider I see that occasionally the hover stops working. Looking at the EH logs shows that no more requests are made, hover in another (to the side) editor is still working which makes me believe something is wrong with the hover editor contribution.",2
8168,1659,1659,1659,1659,1727,pytorch_pytorch,issue,155218.0,"I'm wondering if there is a difference in the cuDNN version here, what does torch.backends.cudnn.version() show in your setup?",I suspect cuDNN version discrepancies might be affecting my results—what version are you running? Can you confirm with torch.backends.cudnn.version()?,Known,Neutral,short,0.1052631578947368,0.1052631578947368,0.1052631578947368,"('Professional/Formal', 'Neutral', 'Concise')",26.0,26.0,26,26,26,26,26,pytorch_pytorch,issue,155218.0,Known,short,,,,,,,,2,2,1,2.0,"I'm wondering if there is a difference in the cuDNN version here, what does torch.backends.cudnn.version() show in your setup?",2
8169,12,12,12,12,12,pytorch_pytorch,issue,154997.0,"I accidentally discovered that nn.Linear with datatype float16/bfloat16 can produce significant numerical errors on sliced tensors:
 import torch
 torch.random.manual_seed(42)
 from torch import nn
 

 dtype = torch.float16
 batch, seq, embed_dim, delay = 2, 16, 4, 2
 x1 = torch.randn(batch, seq, embed_dim, device=""cuda"", dtype=dtype)
 x2 = x1[:, delay:]
 assert torch.allclose(x1[:, delay:], x2)
 net = nn.Linear(embed_dim, embed_dim).to(""cuda"").to(dtype=dtype)
 out1 = net(x1)
 out2 = net(x2)
 print((out1[:, delay:] - out2).abs().max())
 assert torch.allclose(out1[:, delay:], out2)
 

 I got the output like this:
 tensor(0.0010, device='cuda:0', dtype=torch.float16, grad_fn=<MaxBackward1>)
 Traceback (most recent call last):
  File ""/home/jewel/Workspaces/cusrl/test.py"", line 14, in <module>
  assert torch.allclose(out1[:, delay:], out2)
 AssertionError
 

 If the type is bfloat16, the error is even greater:
 tensor(0.0078, device='cuda:0', dtype=torch.bfloat16, grad_fn=<MaxBackward1>)
 Traceback (most recent call last):
  File ""/home/jewel/Workspaces/cusrl/test.py"", line 14, in <module>
  assert torch.allclose(out1[:, delay:], out2)
 AssertionError
 

 However, if the tensor is cloned after sliced x2 = x1[:, delay:].clone() or the type is float32, it will produce an error of exactly zero.
 tensor(0., device='cuda:0', grad_fn=<MaxBackward1>)
 

 I don't know if this is an allowable margin of error or a bug.","I noticed that with bfloat16, the numerical error in nn.Linear after slicing is even larger than with float16 — up to 0.0078. But switching to float32 or calling .clone() fixes it. Is this just floating-point rounding accumulating due to memory non-contiguity, or is there a deeper bug in the CUDA kernel handling strided inputs?",Known,Neutral,long,0.2222222222222222,0.072289156626506,0.109090909090909,"('github_native', 'Exploratory', 'List')",0.0,0.0,0,0,0,0,0,pytorch_pytorch,issue,154997.0,Known,long,,,,,,,,2,2,1,2.0,"I accidentally discovered that nn.Linear with datatype float16/bfloat16 can produce significant numerical errors on sliced tensors:
 import torch
 torch.random.manual_seed(42)
 from torch import nn
 

 dtype = torch.float16
 batch, seq, embed_dim, delay = 2, 16, 4, 2
 x1 = torch.randn(batch, seq, embed_dim, device=""cuda"", dtype=dtype)
 x2 = x1[:, delay:]
 assert torch.allclose(x1[:, delay:], x2)
 net = nn.Linear(embed_dim, embed_dim).to(""cuda"").to(dtype=dtype)
 out1 = net(x1)
 out2 = net(x2)
 print((out1[:, delay:] - out2).abs().max())
 assert torch.allclose(out1[:, delay:], out2)
 

 I got the output like this:
 tensor(0.0010, device='cuda:0', dtype=torch.float16, grad_fn=<MaxBackward1>)
 Traceback (most recent call last):
  File ""/home/jewel/Workspaces/cusrl/test.py"", line 14, in <module>
  assert torch.allclose(out1[:, delay:], out2)
 AssertionError
 

 If the type is bfloat16, the error is even greater:
 tensor(0.0078, device='cuda:0', dtype=torch.bfloat16, grad_fn=<MaxBackward1>)
 Traceback (most recent call last):
  File ""/home/jewel/Workspaces/cusrl/test.py"", line 14, in <module>
  assert torch.allclose(out1[:, delay:], out2)
 AssertionError
 

 However, if the tensor is cloned after sliced x2 = x1[:, delay:].clone() or the type is float32, it will produce an error of exactly zero.
 tensor(0., device='cuda:0', grad_fn=<MaxBackward1>)
 

 I don't know if this is an allowable margin of error or a bug.",2
8170,10583,10583,10583,4356,4576,microsoft_vscode,,251518.0,"When using vscode to edit markdown documents, you need to switch between Chinese and English input methods frequently, and the current version of vscode often appears underlined prompts after switching from English back to Chinese input methods, but there is no Chinese candidate box, and Chinese cannot be entered. I am wondering if this is a chromium bug that has since been fixed in chromium but for which we do not have the fix yet (since our Electron version is behind a bit).","I’m certain this issue stems from a Chromium bug that was fixed upstream, but our Electron version hasn’t incorporated the patch yet.",Known,Known Unknown,long,0.4090909090909091,0.108433734939759,0.1714285714285714,"('Neutral', 'Confidence', 'Concise')",,,98,98,98,98,98,microsoft_vscode,,251518.0,Known,long,,,,,,,,2,2,1,,,2
8171,10223,10223,10223,3996,4174,microsoft_vscode,,191374.0,"I think this is a regression from partitioning state per profile. Specifically:

vscode/src/vs/platform/storage/electron-main/storageMain.ts

Line 278 in ec041fc
 return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME); 

When using fsPath, UNC paths only work for file scheme but now I think we have vscode-userdata as scheme. I am not sure when we made that flip. I think this is spreading to a lot more places, the code is very old and was always assuming file scheme to be used, which will not work anymore if a UNC path is used:

vscode/src/vs/code/electron-main/main.ts

Lines 251 to 259 in ec041fc
 Promise.all<string | undefined>([ 
         environmentMainService.extensionsPath, 
         environmentMainService.codeCachePath, 
         environmentMainService.logsHome.fsPath, 
         userDataProfilesMainService.defaultProfile.globalStorageHome.fsPath, 
         environmentMainService.workspaceStorageHome.fsPath, 
         environmentMainService.localHistoryHome.fsPath, 
         environmentMainService.backupHome 
 ].map(path => path ? FSPromises.mkdir(path, { recursive: true }) : undefined)), 

I think we will have to make a pass over .fsPath usage and find those that potentially use a non-file scheme...","Hey team, I reckon we hit a regression after we started storing state per profile. In `storageMain.ts` we return `join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME)`, but `fsPath` only handles UNC paths when the URI scheme is `file`. Somewhere along the line we switched to a `vscode-userdata` scheme, and now that change is bubbling up to a bunch of older code that still assumes a `file` scheme – which means UNC paths will break. We’ll probably need to sweep through all the `.fsPath` usages and flag any that might be dealing with a non‑file scheme.",Known,Known Unknown,long,0.2666666666666666,0.1818181818181818,0.2162162162162162,"('Casual/Conversational', 'Neutral', 'Expand')",,,90,90,90,90,90,microsoft_vscode,,191374.0,Known,long,,,,,,,,2,2,1,,,2
8172,1372,1372,1372,1372,1425,pytorch_pytorch,issue,155309.0,The error is likely caused by how torch.export interacts with GPU-backed LSTM internals. It's possible that torch.export is not properly handling fused GPU kernels or CUDNN ops when fake tensors are involved during graph capture.,"I suspect torch.export is breaking when it encounters LSTM layers on GPU because it might not be correctly tracing the fused CUDNN kernels—especially when fake tensors are used during export. I’ve seen the graph capture succeed with CPU LSTMs but fail on GPU, so I’m not sure if this is a known limitation or something I’m misconfiguring.",Known,Neutral,short,0.1929824561403508,0.3142857142857143,0.2391304347826087,"('Casual/Conversational', 'Confidence', 'Expand')",21.0,21.0,21,21,21,21,21,pytorch_pytorch,issue,155309.0,Known,short,,,,,,,,2,2,1,2.0,The error is likely caused by how torch.export interacts with GPU-backed LSTM internals. It's possible that torch.export is not properly handling fused GPU kernels or CUDNN ops when fake tensors are involved during graph capture.,2
8173,718,718,718,718,749,pytorch_pytorch,issue,21819.0,I met a strange illegal memory access error. It happens randomly without any regular pattern.,"My training loop crashes with 'illegal memory access' at random points, sometimes during forward pass, sometimes during backward. I’ve ruled out data corruption, GPU memory leaks, and custom kernels. I’m not aware of any standard CUDA or PyTorch behavior that causes this — could this be a driver bug I didn’t even know existed?",Unknown,Neutral,short,0.037037037037037,0.1333333333333333,0.0579710144927536,"('github_native', 'Hedging', 'List')",11.0,11.0,11,11,11,11,11,pytorch_pytorch,issue,21819.0,Unknown,short,,,,,,,,1,1,1,2.0,I met a strange illegal memory access error. It happens randomly without any regular pattern.,2
8174,13077,13077,13077,391,406,pytorch_pytorch,Issue,153960.0,"What does the device_id do behind the scenes? What does it change with respect to NCCL?
 Can we get a NCCL debug log (NCCL_DEBUG=INFO)? Or does the race go away then?",Request for NCCL debug logs with NCCL_DEBUG=INFO to aid in analysis.,Known,Neutral,short,0.1818181818181818,0.064516129032258,0.0952380952380952,"('information_request', 'github_native', 'Expand')",6.0,6.0,6,6,6,6,6,pytorch_pytorch,Issue,153960.0,Known,short,,,,,,,,2,2,1,2.0,"What does the device_id do behind the scenes? What does it change with respect to NCCL?
 Can we get a NCCL debug log (NCCL_DEBUG=INFO)? Or does the race go away then?",2
8175,1672,1672,1672,1672,1743,pytorch_pytorch,issue,155218.0,"I'm wondering if there is a difference in the cuDNN version here, what does torch.backends.cudnn.version() show in your setup?","Is it possible that different cuDNN versions are responsible for the observed variance? I ran `torch.backends.cudnn.version()` locally and got 8902, but others report 8700. Could this explain the divergent outputs?",Known,Neutral,short,0.0333333333333333,0.0526315789473684,0.0408163265306122,"('github_native', 'Exploratory', 'Neutral')",26.0,26.0,26,26,26,26,26,pytorch_pytorch,issue,155218.0,Known,short,,,,,,,,2,2,1,2.0,"I'm wondering if there is a difference in the cuDNN version here, what does torch.backends.cudnn.version() show in your setup?",2
8176,6026,6026,6026,6026,6327,microsoft_vscode,,251888.0,"I did some more testing... I feel like adding the Dart-Code Properties folder to the Windows Defender exclusion list may have made this faster. On non-Dev-drives, Defender makes reading files for the first time after a reboot very slow while it scans them. However, I'm not sure this folder was ever previously excluded, and it still doesn't explain why the first result shows up (so clearly Defender has already finished for that file and allowed VS Code to get the contents of it) such a long time before the second one.","Could Windows Defender be causing the delay in Dart extension startup? I added the Dart-Code Properties folder to the exclusions and things felt quicker, but I’m not certain it was ever on the exclusion list to begin with. And if Defender had already scanned those files post-reboot, why is there such a huge lag between the first and second file access?",Known,Neutral,long,0.2786885245901639,0.1868131868131868,0.2236842105263158,"('Casual/Conversational', 'Hedging', 'List')",97.0,97.0,97,97,97,97,97,microsoft_vscode,,251888.0,Known,long,,,,,,,,2,2,1,2.0,"I did some more testing... I feel like adding the Dart-Code Properties folder to the Windows Defender exclusion list may have made this faster. On non-Dev-drives, Defender makes reading files for the first time after a reboot very slow while it scans them. However, I'm not sure this folder was ever previously excluded, and it still doesn't explain why the first result shows up (so clearly Defender has already finished for that file and allowed VS Code to get the contents of it) such a long time before the second one.",2
8177,37,37,37,37,37,pytorch_pytorch,issue,154997.0,"I accidentally discovered that nn.Linear with datatype float16/bfloat16 can produce significant numerical errors on sliced tensors:
 import torch
 torch.random.manual_seed(42)
 from torch import nn
 

 dtype = torch.float16
 batch, seq, embed_dim, delay = 2, 16, 4, 2
 x1 = torch.randn(batch, seq, embed_dim, device=""cuda"", dtype=dtype)
 x2 = x1[:, delay:]
 assert torch.allclose(x1[:, delay:], x2)
 net = nn.Linear(embed_dim, embed_dim).to(""cuda"").to(dtype=dtype)
 out1 = net(x1)
 out2 = net(x2)
 print((out1[:, delay:] - out2).abs().max())
 assert torch.allclose(out1[:, delay:], out2)
 

 I got the output like this:
 tensor(0.0010, device='cuda:0', dtype=torch.float16, grad_fn=<MaxBackward1>)
 Traceback (most recent call last):
  File ""/home/jewel/Workspaces/cusrl/test.py"", line 14, in <module>
  assert torch.allclose(out1[:, delay:], out2)
 AssertionError
 

 If the type is bfloat16, the error is even greater:
 tensor(0.0078, device='cuda:0', dtype=torch.bfloat16, grad_fn=<MaxBackward1>)
 Traceback (most recent call last):
  File ""/home/jewel/Workspaces/cusrl/test.py"", line 14, in <module>
  assert torch.allclose(out1[:, delay:], out2)
 AssertionError
 

 However, if the tensor is cloned after sliced x2 = x1[:, delay:].clone() or the type is float32, it will produce an error of exactly zero.
 tensor(0., device='cuda:0', grad_fn=<MaxBackward1>)
 

 I don't know if this is an allowable margin of error or a bug.",Why does nn.Linear behave differently on sliced vs. cloned half-precision tensors? My test shows ~0.001 error in float16 and ~0.008 in bfloat16 when comparing outputs — but zero with float32 or .clone(). I'm not sure if this is a precision artifact or a deeper bug in PyTorch's linear op for non-contiguous tensors.,Known,Neutral,long,0.2115384615384615,0.0662650602409638,0.1009174311926605,"('Casual/Conversational', 'Hedging', 'Concise')",0.0,0.0,0,0,0,0,0,pytorch_pytorch,issue,154997.0,Known,long,,,,,,,,2,2,1,2.0,"I accidentally discovered that nn.Linear with datatype float16/bfloat16 can produce significant numerical errors on sliced tensors:
 import torch
 torch.random.manual_seed(42)
 from torch import nn
 

 dtype = torch.float16
 batch, seq, embed_dim, delay = 2, 16, 4, 2
 x1 = torch.randn(batch, seq, embed_dim, device=""cuda"", dtype=dtype)
 x2 = x1[:, delay:]
 assert torch.allclose(x1[:, delay:], x2)
 net = nn.Linear(embed_dim, embed_dim).to(""cuda"").to(dtype=dtype)
 out1 = net(x1)
 out2 = net(x2)
 print((out1[:, delay:] - out2).abs().max())
 assert torch.allclose(out1[:, delay:], out2)
 

 I got the output like this:
 tensor(0.0010, device='cuda:0', dtype=torch.float16, grad_fn=<MaxBackward1>)
 Traceback (most recent call last):
  File ""/home/jewel/Workspaces/cusrl/test.py"", line 14, in <module>
  assert torch.allclose(out1[:, delay:], out2)
 AssertionError
 

 If the type is bfloat16, the error is even greater:
 tensor(0.0078, device='cuda:0', dtype=torch.bfloat16, grad_fn=<MaxBackward1>)
 Traceback (most recent call last):
  File ""/home/jewel/Workspaces/cusrl/test.py"", line 14, in <module>
  assert torch.allclose(out1[:, delay:], out2)
 AssertionError
 

 However, if the tensor is cloned after sliced x2 = x1[:, delay:].clone() or the type is float32, it will produce an error of exactly zero.
 tensor(0., device='cuda:0', grad_fn=<MaxBackward1>)
 

 I don't know if this is an allowable margin of error or a bug.",2
