,Repo,GitHub_Type,Nr,original_statement,rephrased_statement,Non_knowledge_Type_Roberts,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_old,roberts_label,label,statement
638,microsoft_vscode,pull,191501,"It turns out this was a difference in inflate/deflate implementations between the extension/SDK and the CLI. The SDK uses Node's zlib bindings, while by default Rust's flate2 library uses a rust port of miniz. miniz does not appear to flush decompressed data as nicely on SYNC'd boundaries as zlib does, which caused data to 'stall'. This could also be the cause of some connection flakiness!","The discrepancy in inflate/deflate behavior was due to the different implementations used by the extension/SDK and the CLI. The SDK relies on Node's zlib bindings, whereas the CLI uses Rust's flate2 library, which is a port of miniz. miniz doesn't handle data flushing as smoothly on SYNC boundaries, leading to data stalling and potential connection issues.",Knowledge,microsoft_vscode,pull,191501,Knowledge,0,0,"The discrepancy in inflate/deflate behavior was due to the different implementations used by the extension/SDK and the CLI. The SDK relies on Node's zlib bindings, whereas the CLI uses Rust's flate2 library, which is a port of miniz. miniz doesn't handle data flushing as smoothly on SYNC boundaries, leading to data stalling and potential connection issues."
639,microsoft_vscode,pull,191501,"It turns out this was a difference in inflate/deflate implementations between the extension/SDK and the CLI. The SDK uses Node's zlib bindings, while by default Rust's flate2 library uses a rust port of miniz. miniz does not appear to flush decompressed data as nicely on SYNC'd boundaries as zlib does, which caused data to 'stall'. This could also be the cause of some connection flakiness!","I found that the issue with data stalling and connection flakiness was caused by the difference in inflate/deflate implementations. The SDK uses Node's zlib, while the CLI uses Rust's flate2, which is based on miniz. miniz doesn't flush decompressed data as effectively on SYNC boundaries, which can cause problems.",Knowledge,microsoft_vscode,pull,191501,Knowledge,0,0,"I found that the issue with data stalling and connection flakiness was caused by the difference in inflate/deflate implementations. The SDK uses Node's zlib, while the CLI uses Rust's flate2, which is based on miniz. miniz doesn't flush decompressed data as effectively on SYNC boundaries, which can cause problems."
640,microsoft_vscode,pull,191501,"It turns out this was a difference in inflate/deflate implementations between the extension/SDK and the CLI. The SDK uses Node's zlib bindings, while by default Rust's flate2 library uses a rust port of miniz. miniz does not appear to flush decompressed data as nicely on SYNC'd boundaries as zlib does, which caused data to 'stall'. This could also be the cause of some connection flakiness!","The root cause of the data stalling and connection issues was the difference in how the extension/SDK and the CLI handle inflate/deflate operations. The SDK uses Node's zlib, while the CLI uses Rust's flate2, which is a port of miniz. miniz doesn't manage data flushing as well on SYNC boundaries, leading to these problems.",Knowledge,microsoft_vscode,pull,191501,Knowledge,0,0,"The root cause of the data stalling and connection issues was the difference in how the extension/SDK and the CLI handle inflate/deflate operations. The SDK uses Node's zlib, while the CLI uses Rust's flate2, which is a port of miniz. miniz doesn't manage data flushing as well on SYNC boundaries, leading to these problems."
641,microsoft_vscode,pull,191501,"It turns out this was a difference in inflate/deflate implementations between the extension/SDK and the CLI. The SDK uses Node's zlib bindings, while by default Rust's flate2 library uses a rust port of miniz. miniz does not appear to flush decompressed data as nicely on SYNC'd boundaries as zlib does, which caused data to 'stall'. This could also be the cause of some connection flakiness!","It appears that the data stalling and connection flakiness were due to the different inflate/deflate implementations. The SDK uses Node's zlib, while the CLI uses Rust's flate2, which is a port of miniz. miniz doesn't handle data flushing as smoothly on SYNC boundaries, causing the issues.",Knowledge,microsoft_vscode,pull,191501,Knowledge,0,0,"It appears that the data stalling and connection flakiness were due to the different inflate/deflate implementations. The SDK uses Node's zlib, while the CLI uses Rust's flate2, which is a port of miniz. miniz doesn't handle data flushing as smoothly on SYNC boundaries, causing the issues."
642,microsoft_vscode,pull,191501,"It turns out this was a difference in inflate/deflate implementations between the extension/SDK and the CLI. The SDK uses Node's zlib bindings, while by default Rust's flate2 library uses a rust port of miniz. miniz does not appear to flush decompressed data as nicely on SYNC'd boundaries as zlib does, which caused data to 'stall'. This could also be the cause of some connection flakiness!","The issue with data stalling and connection flakiness was traced back to the difference in inflate/deflate implementations. The SDK uses Node's zlib, while the CLI uses Rust's flate2, which is a port of miniz. miniz doesn't flush decompressed data as effectively on SYNC boundaries, leading to these problems.",Knowledge,microsoft_vscode,pull,191501,Knowledge,0,0,"The issue with data stalling and connection flakiness was traced back to the difference in inflate/deflate implementations. The SDK uses Node's zlib, while the CLI uses Rust's flate2, which is a port of miniz. miniz doesn't flush decompressed data as effectively on SYNC boundaries, leading to these problems."
643,microsoft_vscode,pull,191501,"It turns out this was a difference in inflate/deflate implementations between the extension/SDK and the CLI. The SDK uses Node's zlib bindings, while by default Rust's flate2 library uses a rust port of miniz. miniz does not appear to flush decompressed data as nicely on SYNC'd boundaries as zlib does, which caused data to 'stall'. This could also be the cause of some connection flakiness!","The data stalling and connection issues were caused by the difference in how the extension/SDK and the CLI handle inflate/deflate operations. The SDK uses Node's zlib, while the CLI uses Rust's flate2, which is a port of miniz. miniz doesn't manage data flushing as well on SYNC boundaries, which can cause these issues.",Knowledge,microsoft_vscode,pull,191501,Knowledge,0,0,"The data stalling and connection issues were caused by the difference in how the extension/SDK and the CLI handle inflate/deflate operations. The SDK uses Node's zlib, while the CLI uses Rust's flate2, which is a port of miniz. miniz doesn't manage data flushing as well on SYNC boundaries, which can cause these issues."
644,microsoft_vscode,pull,191501,"It turns out this was a difference in inflate/deflate implementations between the extension/SDK and the CLI. The SDK uses Node's zlib bindings, while by default Rust's flate2 library uses a rust port of miniz. miniz does not appear to flush decompressed data as nicely on SYNC'd boundaries as zlib does, which caused data to 'stall'. This could also be the cause of some connection flakiness!","I discovered that the data stalling and connection flakiness were due to the different inflate/deflate implementations. The SDK uses Node's zlib, while the CLI uses Rust's flate2, which is a port of miniz. miniz doesn't handle data flushing as smoothly on SYNC boundaries, leading to these problems.",Knowledge,microsoft_vscode,pull,191501,Knowledge,0,0,"I discovered that the data stalling and connection flakiness were due to the different inflate/deflate implementations. The SDK uses Node's zlib, while the CLI uses Rust's flate2, which is a port of miniz. miniz doesn't handle data flushing as smoothly on SYNC boundaries, leading to these problems."
645,microsoft_vscode,pull,191501,"It turns out this was a difference in inflate/deflate implementations between the extension/SDK and the CLI. The SDK uses Node's zlib bindings, while by default Rust's flate2 library uses a rust port of miniz. miniz does not appear to flush decompressed data as nicely on SYNC'd boundaries as zlib does, which caused data to 'stall'. This could also be the cause of some connection flakiness!","The root cause of the data stalling and connection issues was the difference in how the extension/SDK and the CLI handle inflate/deflate operations. The SDK uses Node's zlib, while the CLI uses Rust's flate2, which is a port of miniz. miniz doesn't manage data flushing as well on SYNC boundaries, causing the issues.",Knowledge,microsoft_vscode,pull,191501,Knowledge,0,0,"The root cause of the data stalling and connection issues was the difference in how the extension/SDK and the CLI handle inflate/deflate operations. The SDK uses Node's zlib, while the CLI uses Rust's flate2, which is a port of miniz. miniz doesn't manage data flushing as well on SYNC boundaries, causing the issues."
646,microsoft_vscode,pull,191501,"It turns out this was a difference in inflate/deflate implementations between the extension/SDK and the CLI. The SDK uses Node's zlib bindings, while by default Rust's flate2 library uses a rust port of miniz. miniz does not appear to flush decompressed data as nicely on SYNC'd boundaries as zlib does, which caused data to 'stall'. This could also be the cause of some connection flakiness!","The data stalling and connection flakiness were traced back to the difference in inflate/deflate implementations. The SDK uses Node's zlib, while the CLI uses Rust's flate2, which is a port of miniz. miniz doesn't handle data flushing as effectively on SYNC boundaries, leading to these problems.",Knowledge,microsoft_vscode,pull,191501,Knowledge,0,0,"The data stalling and connection flakiness were traced back to the difference in inflate/deflate implementations. The SDK uses Node's zlib, while the CLI uses Rust's flate2, which is a port of miniz. miniz doesn't handle data flushing as effectively on SYNC boundaries, leading to these problems."
647,microsoft_vscode,,191374,"I think this is a regression from partitioning state per profile. Specifically:

vscode/src/vs/platform/storage/electron-main/storageMain.ts

Line 278 in ec041fc
 return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME); 

When using fsPath, UNC paths only work for file scheme but now I think we have vscode-userdata as scheme. I am not sure when we made that flip. I think this is spreading to a lot more places, the code is very old and was always assuming file scheme to be used, which will not work anymore if a UNC path is used:

vscode/src/vs/code/electron-main/main.ts

Lines 251 to 259 in ec041fc
 Promise.all<string | undefined>([ 
         environmentMainService.extensionsPath, 
         environmentMainService.codeCachePath, 
         environmentMainService.logsHome.fsPath, 
         userDataProfilesMainService.defaultProfile.globalStorageHome.fsPath, 
         environmentMainService.workspaceStorageHome.fsPath, 
         environmentMainService.localHistoryHome.fsPath, 
         environmentMainService.backupHome 
 ].map(path => path ? FSPromises.mkdir(path, { recursive: true }) : undefined)), 

I think we will have to make a pass over .fsPath usage and find those that potentially use a non-file scheme...","I suspect this issue stems from the recent changes in partitioning state per profile. In `storageMain.ts`, the use of `fsPath` on line 278 might be problematic because it assumes a file scheme, which is no longer valid with the `vscode-userdata` scheme. This could be a widespread issue, as the codebase has historically assumed the file scheme, and now it needs to be updated to handle UNC paths correctly.",Known Unknown,microsoft_vscode,,191374,Known,2,1,"I suspect this issue stems from the recent changes in partitioning state per profile. In `storageMain.ts`, the use of `fsPath` on line 278 might be problematic because it assumes a file scheme, which is no longer valid with the `vscode-userdata` scheme. This could be a widespread issue, as the codebase has historically assumed the file scheme, and now it needs to be updated to handle UNC paths correctly."
648,microsoft_vscode,,191374,"I think this is a regression from partitioning state per profile. Specifically:

vscode/src/vs/platform/storage/electron-main/storageMain.ts

Line 278 in ec041fc
 return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME); 

When using fsPath, UNC paths only work for file scheme but now I think we have vscode-userdata as scheme. I am not sure when we made that flip. I think this is spreading to a lot more places, the code is very old and was always assuming file scheme to be used, which will not work anymore if a UNC path is used:

vscode/src/vs/code/electron-main/main.ts

Lines 251 to 259 in ec041fc
 Promise.all<string | undefined>([ 
         environmentMainService.extensionsPath, 
         environmentMainService.codeCachePath, 
         environmentMainService.logsHome.fsPath, 
         userDataProfilesMainService.defaultProfile.globalStorageHome.fsPath, 
         environmentMainService.workspaceStorageHome.fsPath, 
         environmentMainService.localHistoryHome.fsPath, 
         environmentMainService.backupHome 
 ].map(path => path ? FSPromises.mkdir(path, { recursive: true }) : undefined)), 

I think we will have to make a pass over .fsPath usage and find those that potentially use a non-file scheme...","I believe the recent changes to partition state per profile have introduced a regression. Specifically, in `storageMain.ts`, the line `return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME);` assumes a file scheme, which is no longer the case with the `vscode-userdata` scheme. This assumption is likely causing issues in other parts of the codebase where `fsPath` is used, and we may need to audit and update these usages.",Known Unknown,microsoft_vscode,,191374,Known,2,1,"I believe the recent changes to partition state per profile have introduced a regression. Specifically, in `storageMain.ts`, the line `return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME);` assumes a file scheme, which is no longer the case with the `vscode-userdata` scheme. This assumption is likely causing issues in other parts of the codebase where `fsPath` is used, and we may need to audit and update these usages."
649,microsoft_vscode,,191374,"I think this is a regression from partitioning state per profile. Specifically:

vscode/src/vs/platform/storage/electron-main/storageMain.ts

Line 278 in ec041fc
 return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME); 

When using fsPath, UNC paths only work for file scheme but now I think we have vscode-userdata as scheme. I am not sure when we made that flip. I think this is spreading to a lot more places, the code is very old and was always assuming file scheme to be used, which will not work anymore if a UNC path is used:

vscode/src/vs/code/electron-main/main.ts

Lines 251 to 259 in ec041fc
 Promise.all<string | undefined>([ 
         environmentMainService.extensionsPath, 
         environmentMainService.codeCachePath, 
         environmentMainService.logsHome.fsPath, 
         userDataProfilesMainService.defaultProfile.globalStorageHome.fsPath, 
         environmentMainService.workspaceStorageHome.fsPath, 
         environmentMainService.localHistoryHome.fsPath, 
         environmentMainService.backupHome 
 ].map(path => path ? FSPromises.mkdir(path, { recursive: true }) : undefined)), 

I think we will have to make a pass over .fsPath usage and find those that potentially use a non-file scheme...","I think the issue might be related to the recent changes in how state is partitioned per profile. In `storageMain.ts`, the use of `fsPath` on line 278 assumes a file scheme, but now we have the `vscode-userdata` scheme. This change could be causing problems in other areas of the codebase where `fsPath` is used, especially with UNC paths. We should review and update these usages to handle the new scheme.",Known Unknown,microsoft_vscode,,191374,Known,2,1,"I think the issue might be related to the recent changes in how state is partitioned per profile. In `storageMain.ts`, the use of `fsPath` on line 278 assumes a file scheme, but now we have the `vscode-userdata` scheme. This change could be causing problems in other areas of the codebase where `fsPath` is used, especially with UNC paths. We should review and update these usages to handle the new scheme."
650,microsoft_vscode,,191374,"I think this is a regression from partitioning state per profile. Specifically:

vscode/src/vs/platform/storage/electron-main/storageMain.ts

Line 278 in ec041fc
 return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME); 

When using fsPath, UNC paths only work for file scheme but now I think we have vscode-userdata as scheme. I am not sure when we made that flip. I think this is spreading to a lot more places, the code is very old and was always assuming file scheme to be used, which will not work anymore if a UNC path is used:

vscode/src/vs/code/electron-main/main.ts

Lines 251 to 259 in ec041fc
 Promise.all<string | undefined>([ 
         environmentMainService.extensionsPath, 
         environmentMainService.codeCachePath, 
         environmentMainService.logsHome.fsPath, 
         userDataProfilesMainService.defaultProfile.globalStorageHome.fsPath, 
         environmentMainService.workspaceStorageHome.fsPath, 
         environmentMainService.localHistoryHome.fsPath, 
         environmentMainService.backupHome 
 ].map(path => path ? FSPromises.mkdir(path, { recursive: true }) : undefined)), 

I think we will have to make a pass over .fsPath usage and find those that potentially use a non-file scheme...","I suspect that the recent changes to partition state per profile have introduced a regression. The line `return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME);` in `storageMain.ts` assumes a file scheme, which is no longer valid with the `vscode-userdata` scheme. This could be a broader issue, as the codebase has historically assumed the file scheme, and we may need to audit and update other usages of `fsPath`.",Known Unknown,microsoft_vscode,,191374,Known,2,1,"I suspect that the recent changes to partition state per profile have introduced a regression. The line `return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME);` in `storageMain.ts` assumes a file scheme, which is no longer valid with the `vscode-userdata` scheme. This could be a broader issue, as the codebase has historically assumed the file scheme, and we may need to audit and update other usages of `fsPath`."
651,microsoft_vscode,,191374,"I think this is a regression from partitioning state per profile. Specifically:

vscode/src/vs/platform/storage/electron-main/storageMain.ts

Line 278 in ec041fc
 return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME); 

When using fsPath, UNC paths only work for file scheme but now I think we have vscode-userdata as scheme. I am not sure when we made that flip. I think this is spreading to a lot more places, the code is very old and was always assuming file scheme to be used, which will not work anymore if a UNC path is used:

vscode/src/vs/code/electron-main/main.ts

Lines 251 to 259 in ec041fc
 Promise.all<string | undefined>([ 
         environmentMainService.extensionsPath, 
         environmentMainService.codeCachePath, 
         environmentMainService.logsHome.fsPath, 
         userDataProfilesMainService.defaultProfile.globalStorageHome.fsPath, 
         environmentMainService.workspaceStorageHome.fsPath, 
         environmentMainService.localHistoryHome.fsPath, 
         environmentMainService.backupHome 
 ].map(path => path ? FSPromises.mkdir(path, { recursive: true }) : undefined)), 

I think we will have to make a pass over .fsPath usage and find those that potentially use a non-file scheme...","I think the recent changes to partition state per profile might have introduced a regression. In `storageMain.ts`, the use of `fsPath` on line 278 assumes a file scheme, but now we have the `vscode-userdata` scheme. This could be causing issues in other parts of the codebase where `fsPath` is used, and we may need to review and update these usages to handle the new scheme.",Known Unknown,microsoft_vscode,,191374,Known,2,1,"I think the recent changes to partition state per profile might have introduced a regression. In `storageMain.ts`, the use of `fsPath` on line 278 assumes a file scheme, but now we have the `vscode-userdata` scheme. This could be causing issues in other parts of the codebase where `fsPath` is used, and we may need to review and update these usages to handle the new scheme."
652,microsoft_vscode,,191374,"I think this is a regression from partitioning state per profile. Specifically:

vscode/src/vs/platform/storage/electron-main/storageMain.ts

Line 278 in ec041fc
 return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME); 

When using fsPath, UNC paths only work for file scheme but now I think we have vscode-userdata as scheme. I am not sure when we made that flip. I think this is spreading to a lot more places, the code is very old and was always assuming file scheme to be used, which will not work anymore if a UNC path is used:

vscode/src/vs/code/electron-main/main.ts

Lines 251 to 259 in ec041fc
 Promise.all<string | undefined>([ 
         environmentMainService.extensionsPath, 
         environmentMainService.codeCachePath, 
         environmentMainService.logsHome.fsPath, 
         userDataProfilesMainService.defaultProfile.globalStorageHome.fsPath, 
         environmentMainService.workspaceStorageHome.fsPath, 
         environmentMainService.localHistoryHome.fsPath, 
         environmentMainService.backupHome 
 ].map(path => path ? FSPromises.mkdir(path, { recursive: true }) : undefined)), 

I think we will have to make a pass over .fsPath usage and find those that potentially use a non-file scheme...","I believe the recent changes to partition state per profile have introduced a regression. The line `return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME);` in `storageMain.ts` assumes a file scheme, which is no longer valid with the `vscode-userdata` scheme. This could be a widespread issue, and we may need to audit and update other usages of `fsPath` to handle the new scheme.",Known Unknown,microsoft_vscode,,191374,Known,2,1,"I believe the recent changes to partition state per profile have introduced a regression. The line `return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME);` in `storageMain.ts` assumes a file scheme, which is no longer valid with the `vscode-userdata` scheme. This could be a widespread issue, and we may need to audit and update other usages of `fsPath` to handle the new scheme."
653,microsoft_vscode,,191374,"I think this is a regression from partitioning state per profile. Specifically:

vscode/src/vs/platform/storage/electron-main/storageMain.ts

Line 278 in ec041fc
 return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME); 

When using fsPath, UNC paths only work for file scheme but now I think we have vscode-userdata as scheme. I am not sure when we made that flip. I think this is spreading to a lot more places, the code is very old and was always assuming file scheme to be used, which will not work anymore if a UNC path is used:

vscode/src/vs/code/electron-main/main.ts

Lines 251 to 259 in ec041fc
 Promise.all<string | undefined>([ 
         environmentMainService.extensionsPath, 
         environmentMainService.codeCachePath, 
         environmentMainService.logsHome.fsPath, 
         userDataProfilesMainService.defaultProfile.globalStorageHome.fsPath, 
         environmentMainService.workspaceStorageHome.fsPath, 
         environmentMainService.localHistoryHome.fsPath, 
         environmentMainService.backupHome 
 ].map(path => path ? FSPromises.mkdir(path, { recursive: true }) : undefined)), 

I think we will have to make a pass over .fsPath usage and find those that potentially use a non-file scheme...","I suspect that the recent changes to partition state per profile have introduced a regression. The use of `fsPath` in `storageMain.ts` on line 278 assumes a file scheme, but now we have the `vscode-userdata` scheme. This could be causing issues in other parts of the codebase where `fsPath` is used, and we may need to review and update these usages to handle the new scheme.",Known Unknown,microsoft_vscode,,191374,Known,2,1,"I suspect that the recent changes to partition state per profile have introduced a regression. The use of `fsPath` in `storageMain.ts` on line 278 assumes a file scheme, but now we have the `vscode-userdata` scheme. This could be causing issues in other parts of the codebase where `fsPath` is used, and we may need to review and update these usages to handle the new scheme."
654,microsoft_vscode,,191374,"I think this is a regression from partitioning state per profile. Specifically:

vscode/src/vs/platform/storage/electron-main/storageMain.ts

Line 278 in ec041fc
 return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME); 

When using fsPath, UNC paths only work for file scheme but now I think we have vscode-userdata as scheme. I am not sure when we made that flip. I think this is spreading to a lot more places, the code is very old and was always assuming file scheme to be used, which will not work anymore if a UNC path is used:

vscode/src/vs/code/electron-main/main.ts

Lines 251 to 259 in ec041fc
 Promise.all<string | undefined>([ 
         environmentMainService.extensionsPath, 
         environmentMainService.codeCachePath, 
         environmentMainService.logsHome.fsPath, 
         userDataProfilesMainService.defaultProfile.globalStorageHome.fsPath, 
         environmentMainService.workspaceStorageHome.fsPath, 
         environmentMainService.localHistoryHome.fsPath, 
         environmentMainService.backupHome 
 ].map(path => path ? FSPromises.mkdir(path, { recursive: true }) : undefined)), 

I think we will have to make a pass over .fsPath usage and find those that potentially use a non-file scheme...","I think the recent changes to partition state per profile might have introduced a regression. The line `return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME);` in `storageMain.ts` assumes a file scheme, which is no longer valid with the `vscode-userdata` scheme. This could be a broader issue, and we may need to audit and update other usages of `fsPath` to handle the new scheme.",Known Unknown,microsoft_vscode,,191374,Known,2,1,"I think the recent changes to partition state per profile might have introduced a regression. The line `return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME);` in `storageMain.ts` assumes a file scheme, which is no longer valid with the `vscode-userdata` scheme. This could be a broader issue, and we may need to audit and update other usages of `fsPath` to handle the new scheme."
655,microsoft_vscode,,191374,"I think this is a regression from partitioning state per profile. Specifically:

vscode/src/vs/platform/storage/electron-main/storageMain.ts

Line 278 in ec041fc
 return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME); 

When using fsPath, UNC paths only work for file scheme but now I think we have vscode-userdata as scheme. I am not sure when we made that flip. I think this is spreading to a lot more places, the code is very old and was always assuming file scheme to be used, which will not work anymore if a UNC path is used:

vscode/src/vs/code/electron-main/main.ts

Lines 251 to 259 in ec041fc
 Promise.all<string | undefined>([ 
         environmentMainService.extensionsPath, 
         environmentMainService.codeCachePath, 
         environmentMainService.logsHome.fsPath, 
         userDataProfilesMainService.defaultProfile.globalStorageHome.fsPath, 
         environmentMainService.workspaceStorageHome.fsPath, 
         environmentMainService.localHistoryHome.fsPath, 
         environmentMainService.backupHome 
 ].map(path => path ? FSPromises.mkdir(path, { recursive: true }) : undefined)), 

I think we will have to make a pass over .fsPath usage and find those that potentially use a non-file scheme...","I believe the recent changes to partition state per profile have introduced a regression. The use of `fsPath` in `storageMain.ts` on line 278 assumes a file scheme, but now we have the `vscode-userdata` scheme. This could be causing issues in other parts of the codebase where `fsPath` is used, and we may need to review and update these usages to handle the new scheme.",Known Unknown,microsoft_vscode,,191374,Known,2,1,"I believe the recent changes to partition state per profile have introduced a regression. The use of `fsPath` in `storageMain.ts` on line 278 assumes a file scheme, but now we have the `vscode-userdata` scheme. This could be causing issues in other parts of the codebase where `fsPath` is used, and we may need to review and update these usages to handle the new scheme."
656,microsoft_vscode,,191374,The change to vscode-userdata scheme started happening from this change - 1157e96 - I started using this scheme for all user data to adopt atomic write.,The introduction of the vscode-userdata scheme began with the commit 1157e96. I started using this scheme for all user data to ensure atomic writes.,Knowledge,microsoft_vscode,,191374,Knowledge,0,0,The introduction of the vscode-userdata scheme began with the commit 1157e96. I started using this scheme for all user data to ensure atomic writes.
657,microsoft_vscode,,191374,The change to vscode-userdata scheme started happening from this change - 1157e96 - I started using this scheme for all user data to adopt atomic write.,"From the commit 1157e96, I began using the vscode-userdata scheme for all user data to implement atomic writes.",Knowledge,microsoft_vscode,,191374,Knowledge,0,0,"From the commit 1157e96, I began using the vscode-userdata scheme for all user data to implement atomic writes."
658,microsoft_vscode,,191374,The change to vscode-userdata scheme started happening from this change - 1157e96 - I started using this scheme for all user data to adopt atomic write.,"The vscode-userdata scheme was introduced in commit 1157e96, and I adopted it for all user data to support atomic writes.",Knowledge,microsoft_vscode,,191374,Knowledge,0,0,"The vscode-userdata scheme was introduced in commit 1157e96, and I adopted it for all user data to support atomic writes."
659,microsoft_vscode,,191374,The change to vscode-userdata scheme started happening from this change - 1157e96 - I started using this scheme for all user data to adopt atomic write.,"Starting with the commit 1157e96, I switched to the vscode-userdata scheme for all user data to facilitate atomic writes.",Knowledge,microsoft_vscode,,191374,Knowledge,0,0,"Starting with the commit 1157e96, I switched to the vscode-userdata scheme for all user data to facilitate atomic writes."
660,microsoft_vscode,,191374,The change to vscode-userdata scheme started happening from this change - 1157e96 - I started using this scheme for all user data to adopt atomic write.,"The change to the vscode-userdata scheme, which I implemented for all user data to ensure atomic writes, began with the commit 1157e96.",Knowledge,microsoft_vscode,,191374,Knowledge,0,0,"The change to the vscode-userdata scheme, which I implemented for all user data to ensure atomic writes, began with the commit 1157e96."
661,microsoft_vscode,,191374,The change to vscode-userdata scheme started happening from this change - 1157e96 - I started using this scheme for all user data to adopt atomic write.,"I started using the vscode-userdata scheme for all user data to enable atomic writes, as of the commit 1157e96.",Knowledge,microsoft_vscode,,191374,Knowledge,0,0,"I started using the vscode-userdata scheme for all user data to enable atomic writes, as of the commit 1157e96."
662,microsoft_vscode,,191374,The change to vscode-userdata scheme started happening from this change - 1157e96 - I started using this scheme for all user data to adopt atomic write.,"The commit 1157e96 marked the beginning of my use of the vscode-userdata scheme for all user data, aimed at achieving atomic writes.",Knowledge,microsoft_vscode,,191374,Knowledge,0,0,"The commit 1157e96 marked the beginning of my use of the vscode-userdata scheme for all user data, aimed at achieving atomic writes."
663,microsoft_vscode,,191374,The change to vscode-userdata scheme started happening from this change - 1157e96 - I started using this scheme for all user data to adopt atomic write.,"To adopt atomic writes, I introduced the vscode-userdata scheme for all user data starting from the commit 1157e96.",Knowledge,microsoft_vscode,,191374,Knowledge,0,0,"To adopt atomic writes, I introduced the vscode-userdata scheme for all user data starting from the commit 1157e96."
664,microsoft_vscode,,191374,The change to vscode-userdata scheme started happening from this change - 1157e96 - I started using this scheme for all user data to adopt atomic write.,"From the commit 1157e96, the vscode-userdata scheme was used for all user data to ensure atomic writes.",Knowledge,microsoft_vscode,,191374,Knowledge,0,0,"From the commit 1157e96, the vscode-userdata scheme was used for all user data to ensure atomic writes."
665,microsoft_vscode,,191374,The change to vscode-userdata scheme started happening from this change - 1157e96 - I started using this scheme for all user data to adopt atomic write.,"The vscode-userdata scheme was implemented for all user data to support atomic writes, starting with the commit 1157e96.",Knowledge,microsoft_vscode,,191374,Knowledge,0,0,"The vscode-userdata scheme was implemented for all user data to support atomic writes, starting with the commit 1157e96."
666,microsoft_vscode,,191374,"but there is a point where our file service is no longer in charge: when we hand of a path:string to SQLite3 module, we really have to give it a proper path that is a UNC path if the user picked a UNC location. So just using URI will not help here, we need to find a way that .fsPath is not breaking UNC paths in all places where we need it.","There's a critical point where our file service loses control: when we pass a path:string to the SQLite3 module, it must be a valid UNC path if the user selected a UNC location. Using a URI won't work here, so we need to ensure that .fsPath doesn't break UNC paths in all the necessary places.",Known Unknown,microsoft_vscode,,191374,Known,2,1,"There's a critical point where our file service loses control: when we pass a path:string to the SQLite3 module, it must be a valid UNC path if the user selected a UNC location. Using a URI won't work here, so we need to ensure that .fsPath doesn't break UNC paths in all the necessary places."
667,microsoft_vscode,,191374,"but there is a point where our file service is no longer in charge: when we hand of a path:string to SQLite3 module, we really have to give it a proper path that is a UNC path if the user picked a UNC location. So just using URI will not help here, we need to find a way that .fsPath is not breaking UNC paths in all places where we need it.","When we hand over a path:string to the SQLite3 module, our file service is no longer responsible for ensuring the path is correct. If the user chose a UNC location, we must provide a proper UNC path. We need to find a solution to prevent .fsPath from breaking UNC paths in all relevant areas.",Known Unknown,microsoft_vscode,,191374,Known,2,1,"When we hand over a path:string to the SQLite3 module, our file service is no longer responsible for ensuring the path is correct. If the user chose a UNC location, we must provide a proper UNC path. We need to find a solution to prevent .fsPath from breaking UNC paths in all relevant areas."
668,microsoft_vscode,,191374,"but there is a point where our file service is no longer in charge: when we hand of a path:string to SQLite3 module, we really have to give it a proper path that is a UNC path if the user picked a UNC location. So just using URI will not help here, we need to find a way that .fsPath is not breaking UNC paths in all places where we need it.","Our file service has a limitation: when we pass a path:string to the SQLite3 module, it must be a valid UNC path if the user selected a UNC location. Simply using a URI won't suffice, and we need to ensure that .fsPath doesn't disrupt UNC paths in all the necessary contexts.",Known Unknown,microsoft_vscode,,191374,Known,2,1,"Our file service has a limitation: when we pass a path:string to the SQLite3 module, it must be a valid UNC path if the user selected a UNC location. Simply using a URI won't suffice, and we need to ensure that .fsPath doesn't disrupt UNC paths in all the necessary contexts."
