,Repo,GitHub_Type,Nr,original_statement,statement,Non_knowledge_Type_Roberts,original_Repo,original_GitHub_Type,original_Nr,original_Non_Knowledge_old,roberts_label,label
361,numpy_numpy,issue,28721,"If you call np.nanmin or np.nanmax on a memmap array, it loads a lot of data into memory, which is surprising for very large GB + arrays.","I observed that calling np.nanmin/np.nanmax on large memmap arrays (>1GB) results in excessive memory consumption. While I expected these operations to process data in a memory-efficient way, the entire array gets loaded into system memory instead. This contradicts the typical behavior of memory-mapped arrays and raises questions about the optimization of these NumPy functions.",Unknown unknown,numpy_numpy,issue,28721,Unknown,1,1
362,numpy_numpy,issue,28721,"If you call np.nanmin or np.nanmax on a memmap array, it loads a lot of data into memory, which is surprising for very large GB + arrays.","When working with memory-mapped NumPy arrays (np.memmap), I noticed that operations like np.nanmin and np.nanmax load the full array into RAM, even for very large datasets. This behavior is surprising because memmap arrays are supposed to avoid loading all data at once. I'm uncertain whether this is a design choice in NumPy or a potential optimization opportunity for handling NaN-aware reductions.",Unknown unknown,numpy_numpy,issue,28721,Unknown,1,1
363,numpy_numpy,issue,28721,"If you call np.nanmin or np.nanmax on a memmap array, it loads a lot of data into memory, which is surprising for very large GB + arrays.","It appears that using np.nanmin or np.nanmax on a memmap array bypasses the memory-mapping optimization, forcing the entire dataset into memory. For example, `np.nanmin(np.memmap('large_array.npy', ...))` loads the full array regardless of size. This seems inconsistent with the expected behavior of memory-mapped arrays and raises concerns about handling large datasets with these operations.",Unknown unknown,numpy_numpy,issue,28721,Unknown,1,1
364,numpy_numpy,issue,28721,I think this occurs because the type check against ndarray causes memmaps to go the slow route and ends up creating a giant mask,"I believe this occurs because the type verification against ndarray forces memmaps to use an inefficient path, which results in the creation of a large mask. This seems to be a performance bottleneck when handling memory-mapped arrays. The mask generation appears to be an unintended consequence of the suboptimal type check implementation.",Known Unknown,numpy_numpy,issue,28721,Known,2,1
365,numpy_numpy,issue,28721,I think this occurs because the type check against ndarray causes memmaps to go the slow route and ends up creating a giant mask,The issue likely arises because checking the type against ndarray makes memmaps take a slower execution path. This suboptimal route leads to the creation of an unnecessarily large mask. The mask's size could be a direct result of the type verification process being too restrictive for memmaps.,Known Unknown,numpy_numpy,issue,28721,Known,2,1
366,numpy_numpy,issue,28721,I think this occurs because the type check against ndarray causes memmaps to go the slow route and ends up creating a giant mask,"This behavior is probably caused by the type check against ndarray, which triggers memmaps to follow a less efficient method. The alternative path ends up generating a huge mask, which impacts performance. The mask creation seems to be an artifact of the type verification mechanism not optimizing for memory-mapped arrays.",Known Unknown,numpy_numpy,issue,28721,Known,2,1
367,numpy_numpy,issue,28721,I think this occurs because the type check against ndarray causes memmaps to go the slow route and ends up creating a giant mask,"I suspect that the type check against ndarray is the root cause. When memmaps are subjected to this check, they might not follow the optimal path. Instead, they take a slower route that creates a large mask. This could explain the observed performance degradation in the system.",Known Unknown,numpy_numpy,issue,28721,Known,2,1
368,numpy_numpy,issue,28721,I think this occurs because the type check against ndarray causes memmaps to go the slow route and ends up creating a giant mask,"The problem stems from the type check against ndarray, which causes memmaps to use an inefficient route. This route results in the generation of a massive mask, which is unexpected. The mask's creation appears to be a direct consequence of the type verification process not handling memory-mapped arrays correctly.",Known Unknown,numpy_numpy,issue,28721,Known,2,1
369,numpy_numpy,issue,28721,I think this occurs because the type check against ndarray causes memmaps to go the slow route and ends up creating a giant mask,"This occurs because the type check against ndarray forces memmaps into a slower execution path. The alternative path generates a large mask, which affects performance. The mask seems to be a byproduct of the type verification not being optimized for memory-mapped array handling.",Known Unknown,numpy_numpy,issue,28721,Known,2,1
370,numpy_numpy,issue,28721,I think this occurs because the type check against ndarray causes memmaps to go the slow route and ends up creating a giant mask,"I think the type check against ndarray is causing memmaps to take a suboptimal route. This route creates a large mask, which could be a performance issue. The mask generation appears to be an unintended side effect of the type verification process for memory-mapped arrays.",Known Unknown,numpy_numpy,issue,28721,Known,2,1
371,numpy_numpy,issue,28721,I think this occurs because the type check against ndarray causes memmaps to go the slow route and ends up creating a giant mask,"The root cause is likely the type check against ndarray, which makes memmaps use a less efficient method. This method results in the creation of a large mask, which is unnecessary. The mask seems to be a direct result of the type verification not being optimized for memory-mapped arrays.",Known Unknown,numpy_numpy,issue,28721,Known,2,1
372,microsoft_vscode,issue,251545,This issue seems to originate from an upstream component and is not something VSCode can fix by making a change to our code.,"The problem appears to be rooted in an external dependency or upstream component rather than within the VSCode codebase itself. After investigating the source code and dependencies, it's clear that the issue lies outside our control. Therefore, any resolution would require modifications to the upstream component rather than changes to our own implementation. This means that VSCode cannot address the issue directly through code changes in our repository. We recommend tracking the upstream project for potential fixes or patches.",Knowledge,microsoft_vscode,issue,251545,Knowledge,0,0
373,microsoft_vscode,issue,251545,This issue seems to originate from an upstream component and is not something VSCode can fix by making a change to our code.,"It seems the the issue is caused by an upstream component, which is outside the scope of our VSCode code. Since we don't have control over the external dependencies, we can't implement a fix by modifying our own codebase. The root of the problem lies in the third-party library or framework that we're using. This means that resolving the issue would require the upstream maintainers to address it. We suggest checking the relevant upstream project's issue tracker for any existing reports or fixes.",Knowledge,microsoft_vscode,issue,251545,Knowledge,0,0
374,microsoft_vscode,issue,251545,This issue seems to originate from an upstream component and is not something VSCode can fix by making a change to our code.,"The problem does not stem from our VSCode implementation but is instead linked to an upstream component. After reviewing the code and dependencies, it's evident that the issue is external to our codebase. As a result, we cannot fix this by making changes to our own code. The resolution would need to come from the upstream project. We advise monitoring the upstream repository for any updates or patches that might address this issue.",Knowledge,microsoft_vscode,issue,251545,Knowledge,0,0
375,microsoft_vscode,issue,251545,This issue seems to originate from an upstream component and is not something VSCode can fix by making a change to our code.,"This issue is traced back to an upstream library or framework, meaning it's beyond the scope of our codebase. Since the root cause lies in an external dependency, we cannot resolve it by modifying VSCode's code. Any fixes would require changes to the upstream component itself. This situation is common when working with third-party tools, as we're constrained by their implementation. We recommend reporting the issue to the upstream maintainers and following their progress.",Knowledge,microsoft_vscode,issue,251545,Knowledge,0,0
376,microsoft_vscode,issue,251545,This issue seems to originate from an upstream component and is not something VSCode can fix by making a change to our code.,"The problem appears to originate from an external component we depend on, not from our VSCode code. Our investigation shows the issue is in the upstream project's code, which we cannot directly modify. This means we cannot address it through changes in our own repository. The fix would require collaboration with the upstream maintainers. We suggest checking their documentation or issue tracker for similar reports and potential workarounds.",Knowledge,microsoft_vscode,issue,251545,Knowledge,0,0
377,microsoft_vscode,issue,200949,"Since 1.86-insider I see that occasionally the hover stops working. Looking at the EH logs shows that no more requests are made, hover in another (to the side) editor is still working which makes me believe something is wrong with the hover editor contribution.","After upgrading to version 1.86-insider, I've noticed intermittent failures with the hover feature. The EH logs indicate no requests are being triggered during these issues, and interestingly, hover still works in adjacent editors. This suggests there might be a problem specifically with the hover editor contribution component.",Known Unknown,microsoft_vscode,issue,200949,Unknown,2,1
378,microsoft_vscode,issue,200949,"Since 1.86-insider I see that occasionally the hover stops working. Looking at the EH logs shows that no more requests are made, hover in another (to the side) editor is still working which makes me believe something is wrong with the hover editor contribution.","Starting with 1.86-insider, the hover functionality randomly stops working. Checking the error handler logs reveals no request activity during these failures, yet the same hover feature remains functional in side editors. I suspect this indicates a bug in the hover editor contribution implementation.",Known Unknown,microsoft_vscode,issue,200949,Unknown,2,1
379,microsoft_vscode,issue,200949,"Since 1.86-insider I see that occasionally the hover stops working. Looking at the EH logs shows that no more requests are made, hover in another (to the side) editor is still working which makes me believe something is wrong with the hover editor contribution.","I'm experiencing random hover failures since using 1.86-insider. The EH logs show no requests being processed during these issues, while hover continues to work in parallel editors. This pattern leads me to believe the problem lies with the hover editor contribution rather than a general hover system failure.",Known Unknown,microsoft_vscode,issue,200949,Unknown,2,1
380,microsoft_vscode,issue,200949,"Since 1.86-insider I see that occasionally the hover stops working. Looking at the EH logs shows that no more requests are made, hover in another (to the side) editor is still working which makes me believe something is wrong with the hover editor contribution.","The hover feature has become unreliable in 1.86-insider. My diagnostics show no requests appear in the EH logs during these issues, but hover works normally in adjacent editors. This behavior points toward a possible issue with the specific hover editor contribution implementation.",Known Unknown,microsoft_vscode,issue,200949,Unknown,2,1
381,microsoft_vscode,issue,200949,"Since 1.86-insider I see that occasionally the hover stops working. Looking at the EH logs shows that no more requests are made, hover in another (to the side) editor is still working which makes me believe something is wrong with the hover editor contribution.","Since updating to 1.86-insider, the hover function occasionally ceases to work. Investigating the EH logs shows no request activity during these failures, while hover remains operational in other editors. This suggests there's likely a problem with the hover editor contribution component.",Known Unknown,microsoft_vscode,issue,200949,Unknown,2,1
382,microsoft_vscode,issue,200949,"Since 1.86-insider I see that occasionally the hover stops working. Looking at the EH logs shows that no more requests are made, hover in another (to the side) editor is still working which makes me believe something is wrong with the hover editor contribution.","I'm encountering sporadic hover failures in version 1.86-insider. The EH logs confirm no requests are being made during these issues, but hover works in side editors. This implies there may be a defect in the hover editor contribution module.",Known Unknown,microsoft_vscode,issue,200949,Unknown,2,1
383,microsoft_vscode,issue,200949,"Since 1.86-insider I see that occasionally the hover stops working. Looking at the EH logs shows that no more requests are made, hover in another (to the side) editor is still working which makes me believe something is wrong with the hover editor contribution.","After the 1.86-insider update, the hover feature sometimes stops working. EH logs show no requests during these failures, yet hover functions in adjacent editors. This makes me think there's an issue specifically with the hover editor contribution implementation.",Known Unknown,microsoft_vscode,issue,200949,Unknown,2,1
384,microsoft_vscode,issue,200949,"Since 1.86-insider I see that occasionally the hover stops working. Looking at the EH logs shows that no more requests are made, hover in another (to the side) editor is still working which makes me believe something is wrong with the hover editor contribution.","Intermittent hover issues have emerged since using 1.86-insider. The EH logs reveal no requests during these problems, while hover remains functional in other editors. This suggests a potential problem with the hover editor contribution component.",Known Unknown,microsoft_vscode,issue,200949,Unknown,2,1
385,microsoft_vscode,issue,197917,"Observed with a custom extension on a Clearcase SCM, but can be easily reproduced with SVN too, probably with any SCM that treats directories as versionable entities. This is most likely a recent regression (possibly starting today's Insiders build, but I'm not 100% sure). Is it possible this was caused by the recent sticky scroll addition (great feature, btw)?","I noticed this issue with a ClearCase extension, but it's easily replicable in SVN as well. Since directories are treated as versionable entities in these systems, this might affect any SCM. It seems like a recent regression—possibly from today's Insiders build, but I'm not certain. Could the new sticky scroll feature be the cause? It's a great addition, but I'm wondering if it's related.",Known Unknown,microsoft_vscode,issue,197917,Unknown,2,1
386,microsoft_vscode,issue,197917,"Observed with a custom extension on a Clearcase SCM, but can be easily reproduced with SVN too, probably with any SCM that treats directories as versionable entities. This is most likely a recent regression (possibly starting today's Insiders build, but I'm not 100% sure). Is it possible this was caused by the recent sticky scroll addition (great feature, btw)?","This problem occurs in our ClearCase setup and can be reproduced in SVN. Directories being versioned entities means other SCMs might exhibit the same behavior. It looks like a recent regression, maybe from the latest Insiders build, though I'm not 100% sure. Is there a chance the the sticky scroll feature caused this? I love that feature but am curious if it's linked.",Known Unknown,microsoft_vscode,issue,197917,Unknown,2,1
387,microsoft_vscode,issue,197917,"Observed with a custom extension on a Clearcase SCM, but can be easily reproduced with SVN too, probably with any SCM that treats directories as versionable entities. This is most likely a recent regression (possibly starting today's Insiders build, but I'm not 100% sure). Is it possible this was caused by the recent sticky scroll addition (great feature, btw)?","I'm encountering an issue that's visible with a ClearCase extension but can also be reproduced in SVN. Since directories are versioned entities, this might affect other SCMs. It seems like a regression from the recent Insiders build, though I can't confirm. Is the recent sticky scroll addition a possible cause? The feature is useful, but I'm investigating if it's connected.",Known Unknown,microsoft_vscode,issue,197917,Unknown,2,1
388,microsoft_vscode,issue,197917,"Observed with a custom extension on a Clearcase SCM, but can be easily reproduced with SVN too, probably with any SCM that treats directories as versionable entities. This is most likely a recent regression (possibly starting today's Insiders build, but I'm not 100% sure). Is it possible this was caused by the recent sticky scroll addition (great feature, btw)?","This issue shows up with our ClearCase setup and is easily replicated in SVN. It likely affects any SCM that version controls directories. It's probably a recent regression, maybe from today's Insiders, but I'm unsure. Could the sticky scroll addition be responsible? The feature is great, but I'm checking for any links.",Known Unknown,microsoft_vscode,issue,197917,Unknown,2,1
389,microsoft_vscode,issue,197917,"Observed with a custom extension on a Clearcase SCM, but can be easily reproduced with SVN too, probably with any SCM that treats directories as versionable entities. This is most likely a recent regression (possibly starting today's Insiders build, but I'm not 100% sure). Is it possible this was caused by the recent sticky scroll addition (great feature, btw)?","I observed this issue using a ClearCase custom extension, but it's simple to reproduce with SVN. Directories being versioned entities could mean any SCM faces this. It's likely a recent regression, possibly from the latest Insiders build, but I'm not certain. Could the sticky scroll addition be the culprit? The feature is a good one, but I'm checking for connections.",Known Unknown,microsoft_vscode,issue,197917,Unknown,2,1
390,microsoft_vscode,issue,190859,Happened to me yesterday too. Spend a lot of time rebooting my machine and killing processes until I tried regular vscode to find that port forwarding was working fine there. What is weird though is that the browser just hangs. Nothing happens if you try localhost:4000. There is no error it just hangs but if I try a port that isn't being used like localhost:5000 then the browser says that there is a connection error,"I experienced the same issue yesterday where my browser would hang when accessing localhost:4000. After rebooting and killing processes, I found port forwarding worked in regular VSCode but not in the browser. The browser just freezes without any error, but using an unused port like localhost:5000 shows a connection error instead. I'm not sure why the browser would hang rather than show an error in this case.",Known Unknown,microsoft_vscode,issue,190859,Unknown,2,1
391,microsoft_vscode,issue,190859,Happened to me yesterday too. Spend a lot of time rebooting my machine and killing processes until I tried regular vscode to find that port forwarding was working fine there. What is weird though is that the browser just hangs. Nothing happens if you try localhost:4000. There is no error it just hangs but if I try a port that isn't being used like localhost:5000 then the browser says that there is a connection error,"Encountered a similar problem where localhost:4000 would freeze the browser yesterday. After troubleshooting, I discovered port forwarding worked in VSCode but the browser still hung. No error messages appear, but switching to localhost:5000 properly shows a connection error. This inconsistency between ports is confusing - why would one hang and the show a connection error?",Known Unknown,microsoft_vscode,issue,190859,Unknown,2,1
392,microsoft_vscode,issue,190859,Happened to me yesterday too. Spend a lot of time rebooting my machine and killing processes until I tried regular vscode to find that port forwarding was working fine there. What is weird though is that the browser just hangs. Nothing happens if you try localhost:4000. There is no error it just hangs but if I try a port that isn't being used like localhost:5000 then the browser says that there is a connection error,"Had this happen to me yesterday as well. Spent hours rebooting and killing processes before realizing VSCode's port forwarding was working. The browser just hangs when trying localhost:4000 with no error message, but gives a proper connection error for unused ports like 5000. I can't understand why the browser would freeze rather than display an error for the active port.",Known Unknown,microsoft_vscode,issue,190859,Unknown,2,1
393,microsoft_vscode,issue,190859,Happened to me yesterday too. Spend a lot of time rebooting my machine and killing processes until I tried regular vscode to find that port forwarding was working fine there. What is weird though is that the browser just hangs. Nothing happens if you try localhost:4000. There is no error it just hangs but if I try a port that isn't being used like localhost:5000 then the browser says that there is a connection error,"My browser is hanging when trying to access localhost:4000 - same issue as yesterday. I tried everything from rebooting to killing processes until I noticed VSCode's port forwarding was working. The browser just freezes with no error, but using an unused port like 5000 shows a connection error instead. Why would the browser behave differently for the same port depending on its usage status?",Known Unknown,microsoft_vscode,issue,190859,Unknown,2,1
394,microsoft_vscode,issue,190859,Happened to me yesterday too. Spend a lot of time rebooting my machine and killing processes until I tried regular vscode to find that port forwarding was working fine there. What is weird though is that the browser just hangs. Nothing happens if you try localhost:4000. There is no error it just hangs but if I try a port that isn't being used like localhost:5000 then the browser says that there is a connection error,"I'm seeing the same problem where localhost:4000 freezes the browser. After trying all troubleshooting steps, I found VSCode's port forwarding worked but the browser still hung. The browser shows no error when it hangs, but gives a proper connection error for unused ports. This inconsistent behavior between ports is puzzling - why would one hang and the show an error?",Known Unknown,microsoft_vscode,issue,190859,Unknown,2,1
395,microsoft_vscode,pull,191501,I have discovered this to be an issue in the CLI or SDK's compression handling.,"I've identified a problem in how the CLI or SDK processes compressed data. When using these tools, the compression handling leads to inconsistent results. This issue specifically affects the expected output of data operations. The behavior has been confirmed across multiple test scenarios.",Knowledge,microsoft_vscode,pull,191501,Knowledge,0,0
396,microsoft_vscode,pull,191501,I have discovered this to be an issue in the CLI or SDK's compression handling.,"During testing, I found that the CLI and SDK have issues with their compression mechanisms. Compressed data is either not processed correctly or results in errors. This affects the reliability of data handling through these interfaces. The problem appears to be consistent across different use cases.",Knowledge,microsoft_vscode,pull,191501,Knowledge,0,0
397,microsoft_vscode,pull,191501,I have discovered this to be an issue in the CLI or SDK's compression handling.,"An issue has been discovered in the compression handling of the CLI or SDK. When using these tools to manage compressed data, unexpected results are produced. The problem appears to be related to how the compression algorithms are implemented. This behavior needs to be addressed to ensure proper functionality.",Knowledge,microsoft_vscode,pull,191501,Knowledge,0,0
398,microsoft_vscode,pull,191501,I have discovered this to be an issue in the CLI or SDK's compression handling.,The CLI or SDK's compression functionality is causing unexpected issues. Data processed through these tools shows discrepancies compared to expected outcomes. This problem manifests consistently during compression and decompression operations. Further investigation is required to determine the root cause.,Knowledge,microsoft_vscode,pull,191501,Knowledge,0,0
399,microsoft_vscode,pull,191501,I have discovered this to be an issue in the CLI or SDK's compression handling.,"I've observed that there's a problem with how the CLI or SDK handles data compression. When attempting to process compressed files, the output is inconsistent with the expected results. This issue seems to be specific to the compression routines within these tools. I've tested multiple scenarios, but the behavior remains unpredictable.",Knowledge,microsoft_vscode,pull,191501,Knowledge,0,0
400,microsoft_vscode,pull,191501,I have discovered this to be an issue in the CLI or SDK's compression handling.,A flaw in the CLI/SDK's compression handling has been confirmed. The tools fail to process compressed data correctly under certain conditions. This leads to data integrity issues and operational errors. The problem persists across different versions of the software.,Knowledge,microsoft_vscode,pull,191501,Knowledge,0,0
401,microsoft_vscode,pull,191501,It seems like something is not flushing or decompressing completely.,"It looks like the decompression process isn't completing properly, or the the buffer isn't being flushed entirely. I've noticed that the system leaves residual data unprocessed after these operations. This is causing inconsistencies in my application's behavior. I'm not sure if this is an issue with the implementation or an environmental factor.",Known Unknown,microsoft_vscode,pull,191501,Known/Irrelevant?,2,1
402,microsoft_vscode,pull,191501,It seems like something is not flushing or decompressing completely.,"The system seems to be experiencing incomplete decompression or flushing of data. When I run the process, some data remains unprocessed in the buffer. This leads to errors downstream in the pipeline. I'm unsure whether this is a bug in the code or a misconfiguration.",Known Unknown,microsoft_vscode,pull,191501,Known/Irrelevant?,2,1
403,microsoft_vscode,pull,191501,It seems like something is not flushing or decompressing completely.,I'm encountering an issue where either the decompression isn't finishing completely or the data isn't being flushed properly. This results in incomplete output files and corrupted data. I've tried debugging but can't pinpoint the exact cause. Could this be a known limitation of the current version?,Known Unknown,microsoft_vscode,pull,191501,Known/Irrelevant?,2,1
404,microsoft_vscode,pull,191501,It seems like something is not flushing or decompressing completely.,"There's a problem with the decompression or flushing mechanism not completing as expected. The process appears to terminate prematurely, leaving partial data. This is affecting the integrity of the output. I'm not certain if this is a design flaw or an external dependency issue.",Known Unknown,microsoft_vscode,pull,191501,Known/Irrelevant?,2,1
405,microsoft_vscode,pull,191501,It seems like something is not flushing or decompressing completely.,"It seems the decompression isn't fully unpacking the data, or the buffer isn't being flushed entirely. This creates gaps in the processed output. I've verified the inputs are correct, but the issue persists. I'm wondering if this is a known problem with the library or framework I'm using.",Known Unknown,microsoft_vscode,pull,191501,Known/Irrelevant?,2,1
406,microsoft_vscode,pull,191501,"It turns out this was a difference in inflate/deflate implementations between the extension/SDK and the CLI. The SDK uses Node's zlib bindings, while by default Rust's flate2 library uses a rust port of miniz. miniz does not appear to flush decompressed data as nicely on SYNC'd boundaries as zlib does, which caused data to 'stall'. This could also be the cause of some connection flakiness!","The discrepancy stems from differing inflate/deflate implementations between the SDK and CLI. The SDK relies on Node's zlib bindings, whereas the CLI defaults to Rust's flate2 with miniz. Miniz's less effective data flushing at SYNC boundaries compared to zlib leads to data stalling, which might explain observed connection instability.",Knowledge,microsoft_vscode,pull,191501,Knowledge,0,0
407,microsoft_vscode,pull,191501,"It turns out this was a difference in inflate/deflate implementations between the extension/SDK and the CLI. The SDK uses Node's zlib bindings, while by default Rust's flate2 library uses a rust port of miniz. miniz does not appear to flush decompressed data as nicely on SYNC'd boundaries as zlib does, which caused data to 'stall'. This could also be the cause of some connection flakiness!","This issue arises from incompatible compression/decompression libraries between the extension/SDK and CLI. The SDK uses Node's zlib, but the CLI employs Rust's flate2 library (which ports miniz). Miniz's incomplete SYNC boundary flushing causes data to stall, potentially contributing to intermittent connection problems.",Knowledge,microsoft_vscode,pull,191501,Knowledge,0,0
408,microsoft_vscode,pull,191501,"It turns out this was a difference in inflate/deflate implementations between the extension/SDK and the CLI. The SDK uses Node's zlib bindings, while by default Rust's flate2 library uses a rust port of miniz. miniz does not appear to flush decompressed data as nicely on SYNC'd boundaries as zlib does, which caused data to 'stall'. This could also be the cause of some connection flakiness!","The root cause lies in implementation differences between the SDK's Node zlib and the CLI's Rust flate2/miniz. Zlib's superior SYNC boundary flushing ensures smoother decompression, while miniz's less efficient handling results in data stalling. This behavior could underlie reported connection flakiness.",Knowledge,microsoft_vscode,pull,191501,Knowledge,0,0
409,microsoft_vscode,pull,191501,"It turns out this was a difference in inflate/deflate implementations between the extension/SDK and the CLI. The SDK uses Node's zlib bindings, while by default Rust's flate2 library uses a rust port of miniz. miniz does not appear to flush decompressed data as nicely on SYNC'd boundaries as zlib does, which caused data to 'stall'. This could also be the cause of some connection flakiness!","The SDK and CLI use distinct inflate/deflate libraries: Node's zlib vs. Rust's flate2 (miniz port). Miniz fails to flush decompressed data as cleanly at SYNC boundaries as zlib, creating stalls that might explain unstable connections. This library divergence directly impacts data transmission reliability.",Knowledge,microsoft_vscode,pull,191501,Knowledge,0,0
410,microsoft_vscode,pull,191501,"It turns out this was a difference in inflate/deflate implementations between the extension/SDK and the CLI. The SDK uses Node's zlib bindings, while by default Rust's flate2 library uses a rust port of miniz. miniz does not appear to flush decompressed data as nicely on SYNC'd boundaries as zlib does, which caused data to 'stall'. This could also be the cause of some connection flakiness!","A mismatch between Node zlib (SDK) and Rust flate2/miniz (CLI) explains the behavior. Miniz's suboptimal SYNC boundary flushing causes data stalling during decompression, which likely contributes to connection instability. This implementation gap highlights the importance of consistent compression library behavior across platforms.",Knowledge,microsoft_vscode,pull,191501,Knowledge,0,0
411,microsoft_vscode,,191374,"I think this is a regression from partitioning state per profile. Specifically:

vscode/src/vs/platform/storage/electron-main/storageMain.ts

Line 278 in ec041fc
 return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME); 

When using fsPath, UNC paths only work for file scheme but now I think we have vscode-userdata as scheme. I am not sure when we made that flip. I think this is spreading to a lot more places, the code is very old and was always assuming file scheme to be used, which will not work anymore if a UNC path is used:

vscode/src/vs/code/electron-main/main.ts

Lines 251 to 259 in ec041fc
 Promise.all<string | undefined>([ 
         environmentMainService.extensionsPath, 
         environmentMainService.codeCachePath, 
         environmentMainService.logsHome.fsPath, 
         userDataProfilesMainService.defaultProfile.globalStorageHome.fsPath, 
         environmentMainService.workspaceStorageHome.fsPath, 
         environmentMainService.localHistoryHome.fsPath, 
         environmentMainService.backupHome 
 ].map(path => path ? FSPromises.mkdir(path, { recursive: true }) : undefined)), 

I think we will have to make a pass over .fsPath usage and find those that potentially use a non-file scheme...","I believe there's a regression in how profile-specific storage paths are handled when using UNC paths. The code in storageMain.ts uses `fsPath` for `globalStorageHome`, which only works with file:// schemes. Since we now use vscode-userdata:// as the scheme, this breaks path resolution. The same pattern appears in main.ts where `fsPath` is used for multiple storage paths. I think we need to audit all `fsPath` calls to ensure they handle non-file schemes.",Known Unknown,microsoft_vscode,,191374,Known,2,1
412,microsoft_vscode,,191374,"I think this is a regression from partitioning state per profile. Specifically:

vscode/src/vs/platform/storage/electron-main/storageMain.ts

Line 278 in ec041fc
 return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME); 

When using fsPath, UNC paths only work for file scheme but now I think we have vscode-userdata as scheme. I am not sure when we made that flip. I think this is spreading to a lot more places, the code is very old and was always assuming file scheme to be used, which will not work anymore if a UNC path is used:

vscode/src/vs/code/electron-main/main.ts

Lines 251 to 259 in ec041fc
 Promise.all<string | undefined>([ 
         environmentMainService.extensionsPath, 
         environmentMainService.codeCachePath, 
         environmentMainService.logsHome.fsPath, 
         userDataProfilesMainService.defaultProfile.globalStorageHome.fsPath, 
         environmentMainService.workspaceStorageHome.fsPath, 
         environmentMainService.localHistoryHome.fsPath, 
         environmentMainService.backupHome 
 ].map(path => path ? FSPromises.mkdir(path, { recursive: true }) : undefined)), 

I think we will have to make a pass over .fsPath usage and find those that potentially use a non-file scheme...","This seems like a regression from the profile-based storage partitioning. The `fsPath` in storageMain.ts assumes a file:// scheme, but we've switched to vscode-userdata:// for UNC paths. In main.ts, similar code using `fsPath` for storage locations will fail with non-file schemes. I'm not sure when the scheme transition happened, but we'll need to review all `.fsPath` usages to handle modern path schemes.",Known Unknown,microsoft_vscode,,191374,Known,2,1
413,microsoft_vscode,,191374,"I think this is a regression from partitioning state per profile. Specifically:

vscode/src/vs/platform/storage/electron-main/storageMain.ts

Line 278 in ec041fc
 return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME); 

When using fsPath, UNC paths only work for file scheme but now I think we have vscode-userdata as scheme. I am not sure when we made that flip. I think this is spreading to a lot more places, the code is very old and was always assuming file scheme to be used, which will not work anymore if a UNC path is used:

vscode/src/vs/code/electron-main/main.ts

Lines 251 to 259 in ec041fc
 Promise.all<string | undefined>([ 
         environmentMainService.extensionsPath, 
         environmentMainService.codeCachePath, 
         environmentMainService.logsHome.fsPath, 
         userDataProfilesMainService.defaultProfile.globalStorageHome.fsPath, 
         environmentMainService.workspaceStorageHome.fsPath, 
         environmentMainService.localHistoryHome.fsPath, 
         environmentMainService.backupHome 
 ].map(path => path ? FSPromises.mkdir(path, { recursive: true }) : undefined)), 

I think we will have to make a pass over .fsPath usage and find those that potentially use a non-file scheme...","I'm seeing path resolution issues when using UNC paths with the new vscode-userdata scheme. The code in storageMain.ts returns `fsPath` for profile storage, which only works for file:// URIs. This same pattern repeats in main.ts for multiple storage locations. I think we'll need to systematically check all `.fsPath` usages to ensure compatibility with non-file schemes like vscode-userdata://.",Known Unknown,microsoft_vscode,,191374,Known,2,1
414,microsoft_vscode,,191374,"I think this is a regression from partitioning state per profile. Specifically:

vscode/src/vs/platform/storage/electron-main/storageMain.ts

Line 278 in ec041fc
 return join(this.profile.globalStorageHome.fsPath, BaseProfileAwareStorageMain.STORAGE_NAME); 

When using fsPath, UNC paths only work for file scheme but now I think we have vscode-userdata as scheme. I am not sure when we made that flip. I think this is spreading to a lot more places, the code is very old and was always assuming file scheme to be used, which will not work anymore if a UNC path is used:

vscode/src/vs/code/electron-main/main.ts

Lines 251 to 259 in ec041fc
 Promise.all<string | undefined>([ 
         environmentMainService.extensionsPath, 
         environmentMainService.codeCachePath, 
         environmentMainService.logsHome.fsPath, 
         userDataProfilesMainService.defaultProfile.globalStorageHome.fsPath, 
         environmentMainService.workspaceStorageHome.fsPath, 
         environmentMainService.localHistoryHome.fsPath, 
         environmentMainService.backupHome 
 ].map(path => path ? FSPromises.mkdir(path, { recursive: true }) : undefined)), 

I think we will have to make a pass over .fsPath usage and find those that potentially use a non-file scheme...",This appears to be a regression in how storage paths are resolved for profiles. The `fsPath` in storageMain.ts is incompatible with UNC paths using the vscode-userdata scheme. Similar issues exist in main.ts where `fsPath` is used for multiple storage directories. I'm concerned this pattern is outdated and needs a code audit to handle modern path schemes.,Known Unknown,microsoft_vscode,,191374,Known,2,1
