,statement,toxic,is_toxic
4283,"También se vio miles de mujeres movilizando con su ya clásico ""pañuelo verde"", que celebraron el anuncio del Presidente",0,0
3185,"No hay planes de cambio económico que sean sostenibles para el futuro, solo más caos.",0,0
4349,Los que toman el super internacional arroz con leche y te salen con un arroz zambito con su mazamorrita y su chichita con yapa pe casera,0,0
3214,“El monumento conmemorativo ”Shoes On The Danube Bank” recuerda a los judíos que fueron asesinados por milicianos fascistas en Budapest en 1944 y 1945.,0,0
2801,"No le faltes el respeto a mi amigo, no tienes derecho a decirle estas cosas.",0,0
3550,"Es así como los chicos, quienes lucen un overol de mezclilla y camisas cuadradas de manga larga, se lanzarán a la aventura en la que “Josiah” finalmente se animará a hablarle a “La chica fresa” (Marcy) que trabaja en la tienda de dulces, a la que por timidez no se había acercado",0,0
4868,Un agujero negro vaga solo por el espacio devorándolo todo a su paso. ¿Se acercará a la Tierra?:  https://t.co/NFqna6FGPs #ciencia https://t.co/Fh2go20Dxd,0,0
2826,Todos los modelos psiquiátricos dicen que el psicópata es el más cuerdo de los individuos.,0,0
3828,"Cuando los niños se hacen cargo de nuevos roles y responsabilidades para ayudar a sus abuelos, pueden sentirse agobiados, e incluso resentidos.",0,0
4585,"Muchos de los mayas son bilingües ya que hablan su propio dialecto y el castellano como segunda lengua, especialmente si tienen relación con gente de habla hispana, como lo hacen las mujeres que viajan todos los días a los lugares turísticos a vender sus artesanías",0,0
3840,"“En aquella oportunidad Roberto Carlos me dijo: ‘Indio, le ganamos 2 a 0’, y yo me siento orgulloso de pertenecer a la etnia de los indios guaraníes",0,0
2777,"Una de las grandes figuras del feminismo latinoamericano es Rigoberta Menchú, quien dedicó su vida a la defensa de los derechos humanos, de los pueblos indígenas y de las mujeres, y recibió el Premio Nobel de la Paz en 1992",0,0
3687,Las mentiras y falsas promesas de unos y otros se parecen tanto que me da vergüenza de escuchar que la gente se deje engañar tan fácilmente.,0,0
3376,"Matiza que la imagen ""típica y estereotipada"" del niño autista debe revisarse profundamente.",0,0
4776,NO SOMOS LA ULTRADERECHA SEÑORA COLAU VOLVEREMOS Y SEREMOS MILLONES SPARTACO J.O.D.E.S. https://t.co/DhcRKWH6S9 https://t.co/narI4LuOd4,0,0
3665,"Sin saber muy bien qué nos íbamos a encontrar, decidimos darle una oportunidad al cine gabacho, que ya sabemos que es capaz de los mejor y de lo “no tan mejor”",0,0
3761,la vacuna es la solución que se pone debajo de la piel,0,0
4635,Una lacrimosa del cubano Calixto Álvarez mezcla el canto centroeuropeo con una oración en dialecto africano,0,0
3490,Soy bipolar no diagnosticado; no hace falta,0,0
3896,Diana defendía los derechos de las personas travestis y trans y fue la creadora de muchas de las leyes que protegen sus derechos,0,0
4462,"El punto principal es que los restos mecánicos no se pueden usar, estrictamente, como evidencia de alunizaje humano",0,0
3109,"El ambiente es de desesperanza, aquellos que una vez tuvieron esperanza ya no saben que hacer para salir adelante, los bolsillos vacíos, el futuro incierto, el hambre en cada paso que se da.",0,0
2507,"En “MIB International” la reivindicación feminista se hace mucho más explícita, aunque bien medida, sin ser una caricatura ni caer ni en la gravedad o en el alegato panfletario, pues la agente M es una mujer arquetípica, apasionada por la moda y pretendida reina por su condición femenina, pero que cuestiona el nombre de la agencia, “Hombres de negro”, lo cual culminará en una propuesta más inclusiva por parte del protagonista masculino, el agente H",0,0
2986,"Ella me dijo: ""No te acomodes a eso, no te sometas a eso, existen muchos otros términos para dirigirse a alguien sin ofender.""",0,0
3809,"En la ópera, los autores se toman ciertas licencias y la hacen comportarse y cantar como una especie de pájaro histérico",0,0
4977,"@PabloElRojeras Bueno, mejor que el fascista de Naguib o que Fuad II fué... Aunque en muchas cosas se quedó corto, la verdad.",0,0
4330,"Va mezclada con una especie de paja, que ensucia mucho y creo que a alguna gata se le ha metido en el ojo",0,0
4564,"En la imagen se ve al boricua con un sexy traje de baño, luciendo sus abdominales mientras mira hacia un costado",0,0
4085,"En cuanto a la distribución por pueblos, el 56% se consideran ladino, mientras que el 41,7% se identifica como maya, 1,8% es xinca, 1,2% es afrodescendiente, otro 1,1% es garífuna y un 1,2% es extranjero",0,0
3707,"El doctor Pedro Retamal, destacado especialista en Enfermedades del Ánimo, habló sobre la enfermedad Bipolar, su definición, características y motivó a los asistentes de manera sencilla y clara",0,0
4661,"Abandonó la mesa donde se ocupaba en ordenar unos frascos, caminó hasta detrás del mostrador de su tienda y se dirigió a mí con una sonrisa entre ladina y amable",0,0
2658,"Juntando todas estas voces que alguna vez fueron silenciadas, cruzando los linderos de la raza, el género y la clase, una voz se eleva: Indigena, femenina, queer, con la música de la resistencia, la voz de la gente de a pie que se levanta.",0,0
4511,"Es por esto que se ha convertido en un idioma tan próspero y hablado por muchos, con una variedad de dialectos como el catalán, el occitano o el gallego.",0,0
4383,"me gustaría ver un Blue Shift 2, con las aventuras de Barney el dinosaurio fleto Calhoun; y de como se infiltra como un soldado Combine y ayuda a Freeman en el principio del HL2 y todo lo demás q no quiero spoilear 😛 ",0,0
2670,"Barbaridades que se ven y se oyen en este país, donde la impunidad, la violencia, la pobreza y la ignorancia se combinan para crear escenarios de horror y desesperanza, como el de los 43 normalistas desaparecidos, o el de los miles de feminicidios impunes, o el de los niños sicarios y los migrantes masacrados",0,0
3307,"No hay nada malo al ser diferente, así que sigue adelante y sé feliz#",0,0
3304,llevo 6 años en pareja con una mujer bipolar tenemos un hijo de 5 años y desde el principio sabia q era una relacion muy complicada aunque para esa epoca no sabia d su problema,0,0
3953,"La generación Milenio y Nativa están expresando menor preocupación por el virus, es la generación Baby Boomer la que indica que le tomará más tiempo sentirse segura de que el brote está bajo control",0,0
3359,Es tóxico y peligroso el ambiente que se está generando en el que los medios de comunicación de masas son los grandes responsables.,0,0
3641,"Que a esos que nos endeudan, los ponga el Estado a trabajar, como buen precursor de la ética y la justicia social",0,0
2919,el nuevo es de novorditas/novordianos,0,0
4260,"A estos escarabajos se suman otros grupos de artrópodos que todavía están presentes en las áreas aledañas a la región del Tequendama, como los escarabajos fruteros y rinocerontes, además de gorgojos y mariquitas, estos últimos muy importantes para preservar la estructura trófica de los ecosistemas de humedad",0,0
2927,"Siempre me costó usar tijeras para zurdos, prefería las normales.",0,0
4267,"y como estamos esperando otro… solo de pensar que va a llegar todos los días a las mil y yo sola con los dos, me pongo histeriquilla…pero cuando llega, ya no se separa de el hasta que se duerme y vuelve a ser mi diez!!!!",0,0
3379,"La mentira y la propaganda son los instrumentos que emplean para difundir sus mitos y falsedades, que pretenden imponer como verdades absolutas e indiscutibles, y para desacreditar y deslegitimar a todo lo que no se ajuste a su doctrina y a su proyecto",0,0
3196,"y el pasamano pues a que a pesar de que te ha quedado dpm, yo la parte plateada del carro",0,0
4519,"Intercambió algunas palabras con el hombre en un dialecto indio, después se dirigió a Nathan en español:",0,0
4531,"Para terminar, tenemos el dialecto madrileño donde es común cometer lo que es conocido como laísmo, un uso incorrecto del pronombre personal la y las como objeto indirecto en vez de le o les: El otro día le dije a María > El otro día la dije a María",0,0
4174,Los niveles de inclusión social se están resintiendo como no se habían resentido en muchos años,0,0
3569,"Semejante, es la suerte de la pudorosa y “políticamente correcta” referencia racial “afroamericano” para referirse a un norteamericano de piel oscura que tiene tanto de africano como Clint Eastwood o Kim Basinger.",0,0
3907,"El Pucará de Tilcara, ubicado en esa bella y apacible ciudad jujeña, marca la presencia del aborigen en el Norte argentino, su forma de vida comunitaria y supervivencia.",0,0
3183,"Tener un pariente en la guerrilla ya es una desgracia, pero saber que murió estúpidamente, produce ira incontenible y odio perenne",0,0
4195,"Las directrices pueden haber causado la histeria, y probablemente, y por desgracia, aumentar el estigma que la rodea al SIDA al señalar la indicación de la enfermedad sin justificación médica",0,0
3799,"«La Patata Caliente» es el blog donde encontrarás noticias curiosas y parasubnormales, canciones frikis y retrohorteras, vídeos, monólogos, publicidad, artículos de teletienda de lo más variopinto y un largo etcétera",0,0
4384,"Yo qué sé, montar una mesica en las murallas romanas y que la gente que acuda a la ofrenda nos deje una florecica, en señal de su apoyo a que se mantenga la integridad del archivo… Espero no rebuznar muy fuerte porque escribo desde Los Angeles donde no sabemos mucho sino de Hollywood y así",0,0
3415,"«Es probable que, con el tiempo, disminuya la eficacia de la vacuna, pero no nos vamos a caer mañana»",0,0
3220,Que por el mundo y por toda la sociedad se han extendido los ecos de su voz y el eco de una revolución en la que todos hemos participado y que ya no podrá parar.,0,0
3817,"En otras palabras, lo que hace un año se habría llamado el “estado profundo” está empezando a mostrar su verdadero rostro",0,0
3505,"A ver, que no es tan difícil de entender, el problema de las vacunas es que hay mucha demanda y poca oferta, y los países ricos se las acaparan y los pobres se quedan sin ellas. No es que las vacunas sean malas o peligrosas, es que hay una desigualdad global que jode a los más vulnerables. ¿Lo pillas ahora?",0,0
3352,"Aceptarse a uno mismo es lo mejor que se puede hacer# ni importa si eres gay, heterosexual, trans, pansexual, etc#",0,0
4394,"En mi opinión no sólo es una muestra de responsabilidad y participación, sino de amor, que no se demuestra «exclusivamente» cogiendose la mano en público, berreando histericamente ante una pérdida, o haciendose carantoñas constantemente 😉 a lo de las carantoñas yo no renunció ni de coña",0,0
2589,Las personas LGBT+ deberían tener los mismos derechos que el resto de la sociedad sin sufrir ningún tipo de marginación.,0,0
3255,"Tengo un amigo bipolar que cambia de humor cada cinco minutos, a veces es muy divertido y otras muy agresivo",0,0
4504,En 1933 se funda el Instituto Mexicano de Investigación Lingüista donde se crea la Cartilla Náhuatl que argumentaba que el indígena que leía en su propio dialecto leía con más facilidad el idioma español,0,0
2981,Está mal castigar a alguien por practicar su religión o por sus opiniones políticas.,0,0
2621,¿Quién comenzó a disparar? ¿Piensan hacer algo los árabes?,0,0
4905,"@PhilAMellows Quién iba a pensar que un tarado que desea la muerte a más de la mitad de su país, también pudiera estafar.",0,0
4558,"Aunado a esto, el dialecto del mixteco en que transmiten desde XETLA no es compatible con el mixteco hablado en San Juan Mixtepec.",0,0
4130,"Aunque la mayoría se movía en parámetros de normalidad, había una ligera tendencia a la depresión por encima de la media, y también eran más obsesivos en lo que a la alimentación respecta que las personas normales",0,0
3142,"Otros con hijos obesos pensaban que su hijo o hija era normal de peso o algo gordit@, mientras uno de cada siete padres cuyo hij@ tenía un peso normal estaba preocupado que fuera demasiado delgado",0,0
3207,La igualdad entre hombres y mujeres es la única forma para frenar esta situación.,0,0
2963,Ranita fresa de tirantes y espalda cruzada,0,0
3974,"Podría decirlo en voz alta, y por mucho que lo diga, no soy rubia, ni alta, ni tengo los ojos azules, así que no voy a poder pensarlo en la vida",0,0
3676,"Llamando y gritando la verdad en mis hip hop, siempre chorreando de boca sin dejar de parar",0,0
4026,"el otro día me probé las sandalias pero no se porque no me convencieron, sigo pensando que los zapatos blancos en todas sus versiones son un poco horterillas, pero te diré que cuando lo veo a otras personas me encanta! y sobretodo cuando se está morenita! en fin que me lío! que muy guapa! 🙂 Un besote niña",0,0
4839,Resumen de la política de Trump: limites xenófobos a las personas y libertad absoluta al capital https://t.co/Wcx8ck9aR6,0,0
2754,"Que pasaría a aquellos que desde los poderes establecidos han estado censurando la verdad , si hubiera avistamientos innegables , y quizá hasta algunas naves que aterrizan y de ellas emergen sonrientes extraterrestres que saludan al público ?",0,0
2984,"Hacía ya tiempo que quería preparar esta receta de mochi de fresa “ichigo daifuku” Este postre, es algo dulce y perfecto para recibir la primavera",0,0
4956,Uno de mis personajes históricos favoritos es el facha que se queja de las subvenciones del cine español. #boicotalosgoya,0,0
4767,"¿Qué una persona bisexual puede ser atraída por una persona de género no binario? Obvio, según la etiqueta será clasificadx como pansexual.",0,0
2643,"¡No, ni hablar! ¡Aquí no se trata de eso! ",0,0
3200,"Incluso si un niño desarrolla, supongamos, comportamiento autista poco después de recibir una vacuna, no significa que la vacuna fue la responsable.",0,0
3846,"Ojalá avancemos en la prevención de enfermedades como la esquizofrenia, alzhéimer, demencias seniles, enfermedad bipolar o la arteriosclerosis; podamos mantener una buena salud neuronal hasta bien entrados los años, mejorar nuestras capacidades cognitivas, precisar mejor la muerte cerebral, tratar tendencias co Por Adela Cortina",0,0
3766,"El director de esta maravilla es Neill Blomkamp, que ahora se ha adentrado en el mundo del corto y nos ha dejado esta joya llamada Live in Joburg en forma de falso-documental (mockumentary que diría un guiri) sobre el apartheid en Suráfrica",0,0
3609,"Qué onda, wey, qué tal te fue en el examen? Estaba bien cabrón, no, wey? Yo creo que me fue de la chingada, wey, no sabía ni madres. No estudié nada, wey, me quedé dormido viendo Netflix. Ojalá y no me reprueben, wey, o me voy a meter en un pedo.",0,0
4629,"Y ahora que sabemos la historia, debemos contarla para no olvidar el pasado y, sobre todo, para no repetirlo. Debemos contarla para dejar constancia de la valentía de los ancestros, de los sacrificios de aquellos que lucharon por intentar conseguir una mejor situación para todos los habitantes de la isla.",0,0
4024,"En el corazón mapuche hemos podido ver independencia, altanería de la buena, mucha inteligencia, porfía, arrojo, amor por la palabra y la conversación",0,0
3289,"Culta, rica y muy inteligente, Aurora reunía todas las condiciones para convertirse en símbolo de una España moderna y en una pionera del feminismo",0,0
2679,La contaminación lumínica ha llegado a tal punto que muchas personas no pueden disfrutar del espectáculo de las estrellas en el cielo nocturno. Solo en lugares alejados de las ciudades se puede apreciar la vía láctea y el contraste entre el negro del espacio y el blanco de las galaxias.,0,0
3839,"que daba título al disco; pasando por brisas melódicas como “La Flor y La Guerra” o su aclamado “En Blanco y Negro”, que no por compartir título con un clásico del Rock español de todos los tiempos tenía motivos para tener ningún complejo de inferioridad, ya que este tema puede mirar de tú a tú a cualquier otro",0,0
3713,"A medida que el poderío militar de Japón creció, sus conceptos rasgados de pureza racial se extendieron a la región del sudeste asiático y el Pacífico sur, donde los japoneses impusieron con rigor sus estándares raciales.",0,0
2716,Las almas más jóvenes consideran esto como pura pereza - falta de impulso y fuerza de voluntad.,0,0
3711,Acaso no es una falta de respeto hablar así de esa manera?,0,0
4866,12 SEÑALES para DETECTAR si tus AMIGAS son unas CHONIS https://t.co/M9MlPp7IgD https://t.co/qP54WYREHC,0,0
2876,¿Qué espera la industria a cambio? ¿Es la promesa de enormes beneficios financieros y una total protección a los malhechores?,0,0
4502,"Y el desarrollo demasiado parecido: la Rocinante y la Razorback vagan por ahí desfaciendo entuertos, Avasarala intenta que la Tierra no caiga en la trampa, Marte es ambiguo y ladino, los ciudadanos no terroristas del cinturón sufren las consecuencias… Todo muy visto, no ofrece novedades y giros que aporten algo nuevo, mientras que sí se observa menos complejidad y profundidad que antaño",0,0
3375,Luchar junto con los inmigrantes apoyando su derecho de una vida mejor libre de discriminación.,0,0
2700,no se vos pero me sale el vinilo de melancolía cuando me miro al espejo veo amargura y ya no se quien soy ya no tengo voz que me defina solo sé q soy un emo sin remedio y q es mi destino,0,0
3479,"A diferencia de los niños con síndrome de Down, que son muy afectivos y a los que les gustan los abrazos, el niño autista no quiere ser abrazado.",0,0
3640,La primera estrategia para apelar a esto debe ser el compromiso con la verdad y la desacreditación de los informes falsos basados en fuentes dudosas que son creados para manipular a la población.,0,0
4292,"Para la entrada de profundidad de flujo, se puede introducir cualquier profundidad de flujo subnormal, es decir, una profundidad de flujo mayor que la profundidad normal.",0,0
4948,"Pasitoo a pasitoo, suave suavecitoo...‼️🍻💃🏻🔙🔥 @ Las Machorras https://t.co/OqWV8sjua9",0,0
4176,"La “verdad de la milanesa china”, dirían en cualquier barrio rioplatense, es que Pekín quiere asegurarse su dinero por encima de cualquier consideración humanitaria",0,0
3903,"Sobre todo son recomendadas en niños ya que estimulan muchas de sus sensaciones por ejemplo en niños con déficit de atención que ahora tanto está de moda, la ayuda a que se centren un poco si quieren ver terminada su obra de arte",0,0
3006,"Esta actitud es absolutamente condenable, ya que las amenazas de muerte, el insulto y la utilización de la imagen de una persona que sufrió el Holocausto de forma inapropiada son simples actos de odio. La violencia y el racismo no tienen cabida en el mundo del fútbol y deben ser combatidos firmemente.",0,0
2541,"Con la inmensa cantidad de desempleados que tenemos actualmente en Europa, si tuviésemos la creatividad de los chinos, se nos ocurriría que con muy pocos cambios podríamos convertir Europa en parque de atracciones para orientales como medida para paliar la crisis aprovechando la coyuntura socio-económica actual europea",0,0
2924,"Y así, hasta que algunos se den cuenta que el verdadero catalanismo es la hermandad entre todos los pueblos, la solidaridad con los más desfavorecidos, la aceptación de la diversidad, y el respeto de los derechos de los pueblos a autodeterminarse.",0,0
2525,"Esta ola de feminismo se situaba, pues, en la noción de diferencia, ya fuera la diferencia entre hombres y mujeres, ya fuera la conceptualización del sujeto y del objeto de varios fenómenos sociales",0,0
4029,Las valencianas apretaban y las vascas esperaban,0,0
4987,@MrMisterii xa podias tar en Coruña maricon,0,0
4959,Eres lesbiana? — No https://t.co/5UtfZTWgQb,0,0
3708,"Este desconocimiento hacia la cultura japonesa, y la discriminación racial, generaron una serie de conflictos muy difíciles de superar, a pesar de los intentos de los gobiernos de ambos países.",0,0
3145,"Ahora bien, para no quedar como un monolingüe que deja una pobre imagen de los nikkei peruanos, les cuento que la inmigración japonesa al Perú cumple 120 años, que la comunidad es muy organizada, que tiene un centro cultural de unos diez pisos, un policlínico, una clínica, etc., lo que —me parece— los sorprende de manera positiva",0,0
3083,"«La mayoría de los físicos mantiene un punto de vista un tanto esquizofrénico - afirma el físico teórico Fritz Rohrlich de la Universidad de Siracusa: por una parte, aceptan la interpretación habitual de la física cuántica; por otra, insisten en la realidad de los sistemas cuánticos aun cuando no estén siendo observados».",0,0
3827,"Aunque desde el “primer mundo” nos pueda resultar de ciencia ficción, hay países en los que tener un buen acceso a Internet no es tan habitual como pensamos",0,0
3102,"Espero que, con el pasar del tiempo, los prejuicios hacia la comunidad LGBT se vayan desvaneciendo y se acepte a estas personas como lo que son: humanos.",0,0
3548,"""De acuerdo con un análisis del movimiento de la luna, parece que la luna es hueca: si los datos astronómicos se reducen, se encuentra que los datos requieren que el interior de la luna es menos denso que las partes exteriores En efecto, parecería que la luna es más como un hueco que una esfera homogénea."" (5)",0,0
2724,Yo siempre escucho este argumento en contra de la perspectiva basada en la naturaleza: que el primitivo es ni de lejos tan eficaz para el control de la naturaleza como nuestra domesticada civilización.,0,0
2945,"El color negro es un color sin matiz, que se percibe como la ausencia de luz y se asocia con la noche, el misterio, la elegancia, el luto y la muerte, pero también con el poder, la autoridad, la rebeldía y la sofisticación",0,0
2526,"Se trata de un árbol de hoja perenne, que mantiene siempre su follaje verde, de gran altura, puede llegar a medir hasta veinte metros, cuyo fruto es una drupa de color verde oscuro, casi negro que conocemos con el nombre hispanizado de aguacate",0,0
3777,"Contracultura cheta creada en los años 70s, con movimientos musicales como la cumbia villera o la trova criolla",0,0
3045,Los habitantes de la Corea del Sur sufrieron las atrocidades cometidas por los japoneses durante la ocupación de 1910 a 1945.,0,0
4261,"El guión de la película corre a cargo de Cobeaga y Diego San José, el coguionista de ‘Pagafantas’",0,0
4156,Los Farr 40 son los mejores barcos de regata del mundo; ¡son como una bonita rubia!.,0,0
3729,"Estas actitudes son irreconciliables con los principios de la igualdad humana y la justicia. Es particularmente cruel el racismo contra los gitanos, quienes han sido objeto de discriminación durante muchos siglos.",0,0
3735,"Me parece una barbaridad que se difundan esas mentiras sobre las vacunas, sin ninguna evidencia científica ni ética.",0,0
3917,” Ninguna modelo se identificaba como Latinx y la mayoría de ellas eran mujeres blancas,0,0
3118,"se notan cortes y ediciones en las transmisiones en vivo, se usan efectos de camara lenta o invertida para simular la ingravidez, y se repiten las mismas imagenes y escenarios en diferentes misiones",0,0
4362,¡Hay tantos grandes artistas Latinx en este momento!,0,0
4587,"No sé si será por la chinga que me metí ayer en el gimnasio o por el frío que hace hoy, pero me duelen todos los músculos",0,0
3455,"La gran cantidad de estereotipos y prejuicios en contra de la comunidad LGBT no ayuda para nada, y solo alimenta una discriminación absurda y absurda.",0,0
4433,"La compañía se disculpó por el retraso, pero dijo que había retrasado su final y empacó todas las consolas de pre-pedido listas para el inicio",0,0
4575,"Es ampliamente reconocida por su exploración abierta de su lesbianismo, la experiencia inmigrante, y el bilingüismo, y por su intercambio poético con la importante poeta nuyorican Sandra María Esteves.",0,0
4064,Mientras el pueblo intentaba rodear el Congreso nosotros emitíamos nuestras mongueradas,0,0
3259,"En Europa y en otros países, el llamado multiculturalismo es en muchos aspectos un modelo artificial trasplantado que ahora está siendo cuestionado, por razones comprensibles.Esto se debe a que se basa en el pago por el pasado colonial.",0,0
3127,"La diversidad debería ser un motivo de orgullo, y no para ser discriminados, pues respetar la identidad de cada quien es fundamental para una convivencia pacífica.",0,0
2934,Baila alrededor de todas las feas fiestas de suéteres de este año en este suéter de Navidad Butt Crack Santa,0,0
4869,"Berriak / Noticias Chomsky entrevista, La nada terrorista de Alsasua, Suspenso en violencia de género @eidergorostiza @IsabelQuintansR https://t.co/pmr64a4yH9",0,0
3355,El hecho de que se haya considerado que los hombres eran superiores a las mujeres durante tanto tiempo solo contribuye a la desigualdad de género.,0,0
3141,"Esta despreciable estafa se ha convertido en una plaga, ya que no hay nadie que explique claramente el método para poner fin a esta injusticia.",0,0
3778,Las ideas de la igualdad de género deben ser respaldadas por hechos y no solo por palabras.,0,0
4671,"es posible integrarse sin dejar de ser “mexicanos, turcos o chinos”, respetando el país donde se vive y transmitiendo nuestros valores a los nuestros podemos ser felices",0,0
3497,"No entienden que el mundo no es el que ellos quieren, así que vivan y dejen vivir, porque no hay vergüenza que valga y su fama es su peor desgracia.",0,0
4910,Vivo en un barrio de putos nazis o qué? https://t.co/j8q7TxyuCy,0,0
4266,"Más recientemente, nos enteramos que, de acuerdo con el internet, la frase ""pipirisnais"" viene de la expresión en inglés ""people is nice""",0,0
4925,"#21D #EleccionesCataluna el bloque independentista mantiene la mayoría y deja claro q es más fuerte q el encarcelar y obligar al exilio de su gobierno,prohibir colores,presión mediática de la prensa,presión sobre TV3,y todas las mentiras vertidas sobre #Catalunya",0,0
3290,"Espero que no haya nadie que use ese veneno asqueroso, el tabaco.",0,0
3991,"Me encantan las mariquitas, ademas ahora tenemos tiempo en que los dibujos animados sobre las mariquitas están de moda",0,0
3133,¿cómo se ve que una mujer le pida a otra mujer violentada que se olvide de la denuncia y que perdone a su agresor?,0,0
4878,"A los fachas le gusta todo lo español,el flamenco,los toros,las procesiones,etc,el cine no,el cine es de los rojos,a ellos le gusta ""Raza"".",0,0
4245,"Mi actual y ya-veréis-como-efímero primer puesto me hace igual de feliz, a la vez que supone la constatación de que estamos empatizando un atajo de frikis xDDDD",0,0
3765,mejor mecerme en el abismo de un correoso soltero bipolar,0,0
3011,"Mientras tanto, el pueblo llano sufre los embates de la distorsión del mercado laboral y el paro, la exclusión social, la destrucción de la sanidad y la educación públicas, el aumento de la pobreza y la desigualdad, y el hambre de los niños de todos los pueblos.",0,0
4104,"Hasta yo me he reído, y eso que soy millennial ;)",0,0
2591,"yo tambien la vi y me encanto el chinito, ojala salga en otras novelas, tiene mucho talento y carisma, y esos ojitos qe enamoran",0,0
4021,"Por ejemplo, los milénicos son la generación más formada que hemos tenido en EE.UU. También somos la generación más diversa",0,0
4556,"Tal es el caso de los indígenas Kunas de la región Atlántica noreste de Panamá, quienes cuentan en su dialecto con fonemas que contemplan parecidos a ciertos fonemas de la lengua inglesa; no se les hará más fácil aprender el idioma peri si tendrán mejor pronunciación y mas comodidad al hablar inglés",0,0
2557,"Pero si os toca mucho las pelotas cambiemos “teoria de la evolucion” por “teoria del big-bang” ¿Es demostrable o empirico? Es la explicación mas plausible, pero nos la creemos porque nos la han contado, no porque nos lo hayan demostrado",0,0
4337,me gusta la de las mariposas! la ultima me da cositas x las 6 bubis! me quedo solo con los dulcecitos :P si pues la última foto cuenta más la historia pero me gusta la 3 sale bonita! ,0,0
4316,Los jefes Baby Boomer saben definir perfectamente los objetivos de sus equipos y lideran “dejando hacer” y promoviendo que la gente no tenga miedo a los errores,0,0
4355,"Viví 40 años en EEUU de espía en una fábrica de caramelos, 70 años en Canadá de okupa en un hospital abandonado de las afueras de Toronto, y finalmente 30 años en mi querida Suecia, con todas las suecas, pero de eso no os voy a dar detalles",0,0
3034,La doctora Seneff también ha afirmado que el autismo puede ser revertido con cambios en la dieta y el tratamiento con suplementos de vitamina B.,0,0
4480,Incluso los discapacitados mentales tienen un lugar en la sociedad.,0,0
4530,Hasta la primavera esta de la chingada,0,0
4693,"Barrio chino que resultaba una curiosa mezcla de arroz frito, congrí y arroz amarillo; de té, café con leche y Coca Cola; de chop-suey, lechón asaó y turrones; de ventrecha de pescado, tostones, y garbanzos; de sedas, yute y poliéster; de porcelanas, bisutería y material plástico; de alpargatas, zapatos Ingelmo y tennis US Keds; de bicicletas, Cadillacs y varias rutas de guagua; de bollitos de carita, fritas y hot dogs; de sombras chinescas, guaguancó y cine de relajo; y de chinos, negros, blancos, jabaos y gallegos, puro teatro bufo al aire libre, en plena calle y a toda hora",0,0
4803,Sale un (dios) cretino en la serie 'American Gods' que me recuerda un mazo a Dalas. Porque es subnormal a la par que mezquino,0,0
3059,La diáspora japonesa durante la crisis económica de los años 1930 también fue motivo de discriminación racial en varios países de América Latina.,0,0
3294,"En el museo se exhibe una colección de pinturas de Picasso, que reflejan su evolución estilística y su compromiso con las causas sociales y la paz.",0,0
3787,"El estudio concluyó: ""Por tanto, el donante de pelo más probable debe ser como (Khoury) afirma: una mujer rubia alta que no tiene mucho color en el pelo o la piel, como una forma de protección contra el sol, tal vez porque ella no lo requiere.""",0,0
2785,"Así que me pregunto ¿cómo seremos? ¿cómo seremos? ¿cómo nos sentiremos? nos sentiremos con orgullo, con rabia, con constancia, con terquedad; nos sentiremos como mexicanos, como latinos, como aquellos que a pesar de la discriminación salen adelante",0,0
4684,"Y cómo no recordar a los rotos que fueron a la Guerra del Pacífico, que ya desde el desembarco de Pisagua dieron la nota de valor alentados por el arriesgado cabo Marinao, un marino mapuche que fue el primero en poner pie en tierra, al lanzarse al agua para acercar el bote en que sus compañeros trataban de ganar la orilla",0,0
4852,Amnistía para quien? Para q los fascistas del régimen fuesen intocables,0,0
4018,El equipo inglés Altrincham FC vistió hoy este uniforme multicolor para hacer un llamado en contra de la homofobia 🏳️ 🌈 pic,0,0
3267,"Los pobres y los ricos siempre estarán separados y desiguales, no importa lo mucho que empujes a uno de ellos.",0,0
4364,Reconozco que soy un poco impaciente porque se que una mano de topcoat y chau bolitas,0,0
4749,Comienza la temporada de la grosella negra en #FrutasJavierMartin. Son de El Bierzo. Ricas en vitamina C. Nave D de nuestro Mercado Central https://t.co/dMDPVuMBXe,0,0
2674,pero realmente las hibridaciones se producen al cruzar dos especies distintas como ocurre en la MULA hija de un caballo y el asno o burro,0,0
3535,"Esta propuesta incluye programas de educación y empleo para los migrantes, así como la protección de los derechos humanos.",0,0
4881,"Es andaluz normalizado, como el catalán barcelonés o el batua vasco. Aumenta exponencialmente la vergüenza ajena.",0,0
4516,"Amo el castellano, siempre trato de mejorar mi uso, así como lucho contra la imposición del inglés como lengua global, pero hay límites, hay culturas a respetar y diversidades que nos enriquecen, mal que les pese",0,0
3994,"No obstante, decir masculino, en el sentido ordinario, es convocar imágenes muy cercanas a la autoridad, a la superioridad de fuerzas",0,0
3554,"Una paleta de grises y negros, se fusiona a la perfección con pinceladas de color en los textiles y la decoración de pared para conseguir un look ecléctico que se mezcla con mobiliario de madera, cristal y piezas tapizadas",0,0
4037,"Los hombres más inteligentes, más valientes del pueblo mapuche están muertos, desaparecidos, grabados en la historia",0,0
3269,La diversidad de género debe ser aceptada y no discriminada.,0,0
4332,"""No importa si la ciencia del calentamiento global es toda falsa - el cambio climático ofrece la mejor oportunidad para lograr la justicia y la igualdad en el mundo.""",0,0
4865,Pero cómo eres TAN DIVA Y TAN BONITA Y TAN GENIAL E... — ME MEO QUE ESTOY EN PIJAMA Y CON PELOS DE LOCA ORDE... https://t.co/fkXwFBdd7l,0,0
